language,scenario,time_mean,time_cv%,pkg_mean,pkg_cv%,cores_mean,cores_cv%,gpu_mean,gpu_cv%,ram_mean,ram_cv%,psys_mean,psys_cv%,cycles_mean,cycles_cv%,l1d_misses_mean,l1d_misses_cv%,l1i_misses_mean,l1i_misses_cv%,llc_misses_mean,llc_misses_cv%,branch_misses_mean,branch_misses_cv%,c1_core_residency_mean,c1_core_residency_cv%,c3_core_residency_mean,c3_core_residency_cv%,c6_core_residency_mean,c6_core_residency_cv%,c7_core_residency_mean,c7_core_residency_cv%,c2_pkg_residency_mean,c2_pkg_residency_cv%,c3_pkg_residency_mean,c3_pkg_residency_cv%,c6_pkg_residency_mean,c6_pkg_residency_cv%,c8_pkg_residency_mean,c8_pkg_residency_cv%,c10_pkg_residency_mean,c10_pkg_residency_cv%
c,regex-redux,4962632.133,4.74,75.345,4.636,20.369,4.47,0.0,0.0,3.925,6.19,0.0,0.0,23758744598.05,4.742,108441916.333,16.307,45826569.867,24.02,4157602.6,47.772,202591475.983,0.509,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
c,reverse-complement,190510.867,34.953,2.795,33.681,0.683,30.024,0.0,0.0,0.197,32.874,0.0,0.0,904530024.933,35.249,10154071.8,37.208,5362064.517,20.463,533180.667,76.262,598259.95,33.493,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
c,spectral-norm,1577311.033,15.531,23.307,14.618,5.86,12.006,0.0,0.0,1.026,18.213,0.0,0.0,7546119769.85,15.547,162708426.117,6.076,7910698.5,46.366,436297.683,172.663,1688175.283,33.747,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
cpp,binary-trees,12241510.967,1.172,179.978,1.29,44.178,2.673,0.0,0.0,10.819,3.415,0.0,0.0,58618157770.383,1.173,539502340.167,7.503,207013617.317,11.31,16501335.367,43.399,29581659.817,6.259,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
cpp,division-loop,1421174.633,10.075,20.624,9.561,4.874,9.042,0.0,0.0,1.174,15.133,0.0,0.0,1133950788.867,10.08,74129.733,2.611,103687.483,4.039,6921.133,6.956,28870.433,41.852,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
cpp,fannkuch-redux,22386698.217,2.222,342.585,2.178,94.824,2.071,0.0,0.0,13.068,3.525,0.0,0.0,107204661825.633,2.222,78037689.783,28.476,81878551.117,16.748,2016566.017,68.035,2432590580.233,0.115,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
cpp,fasta,2038158.5,16.134,29.776,15.295,7.2,12.994,0.0,0.0,1.668,16.334,0.0,0.0,9753170584.733,16.147,63670367.333,23.685,34457772.333,23.812,2015620.55,78.166,56798795.3,1.596,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
cpp,k-nucleotide,3700713.05,4.755,55.561,4.797,14.533,5.206,0.0,0.0,3.371,7.631,0.0,0.0,17715254111.833,4.757,311141870.317,6.805,48027688.5,24.036,5426624.283,48.23,26882318.283,4.018,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
cpp,mandelbrot,8011226.1,4.236,128.827,3.875,40.164,3.232,0.0,0.0,4.838,6.807,0.0,0.0,38358972173.85,4.237,80018120.583,23.741,35654063.417,27.222,1512916.267,162.643,42779855.95,3.469,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
cpp,matrix-multiplication,38071250.75,0.504,555.417,0.856,133.481,2.342,0.0,0.0,31.546,3.504,0.0,0.0,30387699562.967,0.504,1018848731.033,0.022,119059.467,1.359,489955.917,39.399,40232599.85,0.043,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
cpp,n-body,10430674.733,2.727,152.702,2.732,37.1,3.799,0.0,0.0,8.635,5.9,0.0,0.0,8325292375.8,2.727,77622.95,1.135,113503.1,1.965,8460.55,6.027,27554.317,35.693,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
cpp,pidigits,2795050.667,5.131,40.741,4.875,9.779,5.443,0.0,0.0,2.313,7.67,0.0,0.0,11148911043.433,5.134,271334283.9,7.8,35094787.633,28.372,3109569.45,55.029,6385130.683,12.738,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
cpp,polynomial-evaluation,4807101.867,1.427,69.064,1.635,15.79,3.952,0.0,0.0,3.989,6.418,0.0,0.0,3836617269.383,1.428,89459.45,4.458,106166.117,1.847,18309.517,19.056,1027488.35,0.587,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
cpp,regex-redux,6776750.9,5.525,101.557,5.468,26.412,5.454,0.0,0.0,5.643,6.826,0.0,0.0,32446689910.417,5.525,221505284.4,11.869,89318360.75,17.837,6365788.583,47.208,204975016.15,1.004,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
cpp,reverse-complement,619164.633,35.552,8.814,28.824,2.132,23.667,0.0,0.0,0.573,23.418,0.0,0.0,2875336747.9,30.83,24525120.683,42.326,11628570.0,29.523,1356478.367,83.75,1632780.417,27.582,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
cpp,spectral-norm,1679226.583,15.617,24.906,14.866,6.327,12.826,0.0,0.0,1.108,19.354,0.0,0.0,8034133590.433,15.632,163178100.583,6.43,8522361.233,42.874,613638.85,289.78,1821235.167,38.512,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
cs,binary-trees,115780871.283,3.733,1676.825,3.688,391.302,4.085,0.0,0.0,103.471,3.558,0.0,0.0,554483092582.483,3.733,4071058799.7,5.698,2094348290.467,4.082,186138602.85,17.401,336122890.383,3.492,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
cs,division-loop,1654715.817,8.723,24.007,8.198,5.668,7.781,0.0,0.0,1.383,10.376,0.0,0.0,1320418376.317,8.726,1936986.55,0.326,5112473.683,0.235,62857.667,7.681,851387.95,2.03,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
cs,fannkuch-redux,21954402.367,1.371,335.313,1.358,92.376,1.321,0.0,0.0,12.698,2.181,0.0,0.0,105134696869.883,1.371,64637623.783,25.534,78932241.833,13.011,2067485.867,68.353,2106199012.883,0.093,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
cs,fasta,2173981.433,10.917,32.329,10.482,8.246,9.769,0.0,0.0,1.845,11.593,0.0,0.0,10403450977.55,10.924,62243426.25,25.474,47611888.2,19.38,2243060.2,69.984,60687354.85,1.508,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
cs,k-nucleotide,4993781.617,6.386,76.219,6.069,20.833,5.433,0.0,0.0,4.672,6.713,0.0,0.0,23907935290.017,6.388,353763495.983,5.995,76473131.183,17.062,9653573.817,27.959,49040819.033,2.798,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
cs,mandelbrot,8879750.65,2.604,130.583,2.643,32.303,2.854,0.0,0.0,5.308,4.083,0.0,0.0,42518375311.133,2.605,84929462.083,20.735,54458631.417,16.578,1711997.817,121.551,29009149.717,5.296,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
cs,matrix-multiplication,41520811.517,0.363,612.182,0.632,152.019,1.84,0.0,0.0,34.39,2.717,0.0,0.0,33141149348.967,0.363,1030417610.317,0.077,5675792.75,0.187,682948.433,35.655,41208558.967,0.033,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
cs,n-body,20294291.9,0.84,293.513,1.104,68.628,2.627,0.0,0.0,16.66,4.094,0.0,0.0,16198312190.183,0.84,2149858.533,0.246,5747559.867,0.202,71291.75,11.75,1057390.633,1.547,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
cs,pidigits,3144021.85,4.255,46.05,4.017,11.206,3.874,0.0,0.0,2.635,6.767,0.0,0.0,2509145957.867,4.256,193006674.433,0.014,5709111.133,0.181,77939.717,7.523,1662850.85,0.926,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
cs,polynomial-evaluation,10213091.6,5.396,146.974,5.39,33.802,5.636,0.0,0.0,8.368,6.111,0.0,0.0,8151105784.583,5.397,2018193.417,2.904,6039724.467,0.612,105118.667,7.369,2095874.533,2.143,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
cs,regex-redux,7974628.033,3.841,119.446,3.861,31.068,4.113,0.0,0.0,6.456,6.332,0.0,0.0,38183548806.0,3.842,249780174.183,13.177,118501348.85,12.696,7956609.833,63.631,209158137.917,0.813,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
cs,reverse-complement,684855.133,24.757,10.09,23.535,2.499,20.381,0.0,0.0,0.614,21.675,0.0,0.0,3271959764.567,24.818,23521264.783,38.428,19331701.067,21.575,1160940.033,82.977,3299037.417,14.591,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
cs,spectral-norm,2815116.8,5.602,42.476,5.606,11.301,6.19,0.0,0.0,2.242,10.562,0.0,0.0,13473935539.667,5.603,223001936.583,10.129,45941497.4,27.633,2537816.85,73.999,7462077.783,14.16,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
java,binary-trees,10036103.583,6.18,155.385,5.76,42.657,5.355,0.0,0.0,13.27,5.239,0.0,0.0,48056289129.417,6.181,688189502.5,7.465,206071266.183,10.856,33692535.717,31.246,40878318.85,6.04,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
java,division-loop,3940881.117,8.577,57.88,8.42,14.205,8.483,0.0,0.0,3.291,9.438,0.0,0.0,3145178419.35,8.579,11423296.25,2.552,13340422.2,5.203,313271.883,7.751,3402154.8,3.793,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
java,fannkuch-redux,38433565.917,1.725,588.652,1.652,163.12,1.515,0.0,0.0,27.77,2.854,0.0,0.0,184055538645.283,1.725,725560207.6,8.799,519697409.283,5.29,25475147.817,44.618,2136296551.75,0.25,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
java,fasta,2985506.267,16.741,43.814,15.819,10.719,13.485,0.0,0.0,2.581,15.783,0.0,0.0,14290031942.567,16.751,109115488.867,22.685,81351798.383,12.605,4238854.867,129.624,66337665.783,1.943,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
java,k-nucleotide,6252442.55,37.16,94.086,36.411,24.782,34.458,0.0,0.0,5.462,34.91,0.0,0.0,29935899387.65,37.17,387050756.0,24.965,150691803.75,27.663,7842424.117,108.953,121669338.75,8.587,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
java,mandelbrot,15034770.0,1.911,223.049,1.918,56.587,2.562,0.0,0.0,10.261,4.552,0.0,0.0,71995576458.217,1.912,294752726.25,11.767,203879818.183,7.614,8638825.967,86.173,43959737.1,9.165,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
java,matrix-multiplication,44756788.5,0.685,653.716,0.856,157.723,2.02,0.0,0.0,36.916,2.745,0.0,0.0,35724049773.5,0.685,1045859172.6,0.079,19157384.267,4.072,978958.4,22.454,7687342.933,2.939,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
java,n-body,21240565.617,2.213,310.59,2.381,75.151,3.427,0.0,0.0,17.639,5.041,0.0,0.0,16953595830.217,2.213,15719474.683,13.46,22278321.517,16.009,526625.033,12.389,4799098.633,9.749,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
java,pidigits,5366072.65,6.308,78.943,5.93,19.463,5.589,0.0,0.0,4.521,8.681,0.0,0.0,4282781028.467,6.308,356971747.7,1.149,40357223.433,7.316,510129.333,11.527,12301505.35,2.98,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
java,polynomial-evaluation,11615125.467,1.481,168.653,1.628,39.915,2.727,0.0,0.0,9.646,5.146,0.0,0.0,9270863082.633,1.481,12306378.05,3.205,15695124.983,4.637,377229.5,7.393,4780281.883,3.085,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
java,regex-redux,9514840.35,6.801,142.913,6.428,37.433,5.489,0.0,0.0,8.126,7.013,0.0,0.0,45560043922.883,6.802,340386554.083,10.856,212294217.3,9.278,10994960.517,34.438,226665108.333,1.012,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
java,reverse-complement,1244791.167,33.105,18.291,30.886,4.482,24.726,0.0,0.0,1.142,24.532,0.0,0.0,5953508393.383,33.151,45338051.367,27.982,40862425.483,14.814,2116558.783,65.665,6846223.167,10.23,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
java,spectral-norm,4521655.383,11.094,68.372,11.747,18.282,13.647,0.0,0.0,3.677,11.625,0.0,0.0,21646886619.083,11.098,281430772.433,8.828,100868909.817,15.732,4692811.017,46.858,14400668.6,10.648,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0

