scenario,language,test,nice,affinity,mode,iteration,time,pkg,cores,gpu,ram,psys,cycles,l1d_misses,l1i_misses,llc_misses,branch_misses,c1_core_residency,c3_core_residency,c6_core_residency,c7_core_residency,c2_pkg_residency,c3_pkg_residency,c6_pkg_residency,c8_pkg_residency,c10_pkg_residency,ended
pidigits,cpp,optimized,-20,,process,1,3055602,42.49,8.682,,1.703,,12188686443,190721388,3811344,29782,2455802,,0,0,0,0,0,0,0,0,1764495669015929
pidigits,cpp,optimized,-20,,process,2,3061453,42.578,8.717,,1.706,,12212149296,190805065,4002481,24884,2448314,,0,0,0,0,0,0,0,0,1764495672088159
pidigits,cpp,optimized,-20,,process,3,3055101,42.488,8.679,,1.702,,12186769152,190386833,3609980,18164,2415138,,0,0,0,0,0,0,0,0,1764495675154074
pidigits,cpp,optimized,-20,,process,4,3049340,42.411,8.67,,1.701,,12163758046,190756687,3946119,29735,2411337,,0,0,0,0,0,0,0,0,1764495678214209
pidigits,cpp,optimized,-20,,process,5,3051998,42.444,8.67,,1.7,,12174326003,190328206,2996330,17669,2336643,,0,0,0,0,0,0,0,0,1764495681277049
pidigits,cpp,optimized,-20,,process,6,3046971,42.359,8.654,,1.696,,12154349542,190324123,2888223,13601,2269449,,0,0,0,0,0,0,0,0,1764495684334805
pidigits,cpp,optimized,-20,,process,7,3056767,42.538,8.706,,1.706,,12193425263,191445043,6990788,41456,2730144,,0,0,0,0,0,0,0,0,1764495687402329
pidigits,cpp,optimized,-20,,process,8,3053544,42.479,8.691,,1.704,,12180460320,191164161,7038281,46339,2571700,,0,0,0,0,0,0,0,0,1764495690466692
pidigits,cpp,optimized,-20,,process,9,3062147,42.591,8.704,,1.707,,12214820468,190701868,3937218,25338,2523313,,0,0,0,0,0,0,0,0,1764495693539683
pidigits,cpp,optimized,-20,,process,10,3066626,42.611,8.683,,1.707,,12232800471,190333988,2906820,10137,2357954,,0,0,0,0,0,0,0,0,1764495696617127
pidigits,cpp,optimized,-20,,process,11,3075955,42.761,8.719,,1.715,,12269979294,190630815,3784721,29220,2402099,,0,0,0,0,0,0,0,0,1764495699703811
pidigits,cpp,optimized,-20,,process,12,3072043,42.727,8.733,,1.712,,12254374196,190719828,3906280,20811,2449060,,0,0,0,0,0,0,0,0,1764495702786671
pidigits,cpp,optimized,-20,,process,13,3075366,42.768,8.738,,1.711,,12267713934,189966971,2076885,3532,2131060,,0,0,0,0,0,0,0,0,1764495705872857
pidigits,cpp,optimized,-20,,process,14,3071390,42.721,8.737,,1.711,,12251823114,190727261,3807834,18223,2447472,,0,0,0,0,0,0,0,0,1764495708954921
pidigits,cpp,optimized,-20,,process,15,3057573,42.537,8.694,,1.704,,12196643100,190688307,3837507,16080,2392095,,0,0,0,0,0,0,0,0,1764495712023343
pidigits,cpp,optimized,-20,,process,16,3068083,42.671,8.721,,1.707,,12238513713,189954351,2013825,5711,2185101,,0,0,0,0,0,0,0,0,1764495715102171
pidigits,cpp,optimized,-20,,process,17,3049333,42.415,8.675,,1.699,,12163806534,190677293,3787038,16559,2401084,,0,0,0,0,0,0,0,0,1764495718162112
pidigits,cpp,optimized,-20,,process,18,3064542,42.601,8.695,,1.704,,12224486667,189937098,1957033,4078,2184815,,0,0,0,0,0,0,0,0,1764495721237446
pidigits,cpp,optimized,-20,,process,19,3061392,42.573,8.702,,1.705,,12211897476,190692787,3798997,17774,2431912,,0,0,0,0,0,0,0,0,1764495724309492
pidigits,cpp,optimized,-20,,process,20,3064186,42.625,8.717,,1.707,,12222869799,190709764,3802243,16213,2414231,,0,0,0,0,0,0,0,0,1764495727384393
pidigits,cpp,optimized,-20,,process,21,3061239,42.563,8.689,,1.703,,12211236163,189953027,2017528,5485,2143693,,0,0,0,0,0,0,0,0,1764495730456365
