scenario,language,test,nice,affinity,mode,iteration,time,pkg,cores,gpu,ram,psys,cycles,l1d_misses,l1i_misses,llc_misses,branch_misses,c1_core_residency,c3_core_residency,c6_core_residency,c7_core_residency,c2_pkg_residency,c3_pkg_residency,c6_pkg_residency,c8_pkg_residency,c10_pkg_residency,ended
regex-redux,cs,release,-20,,process,1,1827235,77.717,57.451,,1.445,,34995638350,78853941,18462341,1653551,195563350,,0,0,0,0,0,0,0,0,1764229624951095
regex-redux,cs,release,-20,,process,2,1829842,77.892,57.581,,1.451,,35045697287,79370961,18509504,1674885,196505307,,0,0,0,0,0,0,0,0,1764229626783767
regex-redux,cs,release,-20,,process,3,1834496,78.072,57.731,,1.459,,35134905792,80117845,20397883,1752778,196782372,,0,0,0,0,0,0,0,0,1764229628621080
regex-redux,cs,release,-20,,process,4,1827181,77.822,57.59,,1.446,,34994723364,78750333,18649339,1660288,195049599,,0,0,0,0,0,0,0,0,1764229630451060
regex-redux,cs,release,-20,,process,5,1826375,77.826,57.536,,1.448,,34979249405,78658114,18199838,1641514,196601611,,0,0,0,0,0,0,0,0,1764229632280244
regex-redux,cs,release,-20,,process,6,1834502,78.101,57.76,,1.456,,35135017910,80312066,20347743,1756181,196754096,,0,0,0,0,0,0,0,0,1764229634117558
regex-redux,cs,release,-20,,process,7,1840330,78.026,57.614,,1.458,,35246443317,78804521,18568892,1710956,196575419,,0,0,0,0,0,0,0,0,1764229635960685
regex-redux,cs,release,-20,,process,8,1831049,77.768,57.446,,1.45,,35068676790,79624720,19478152,1689895,196647848,,0,0,0,0,0,0,0,0,1764229637794530
regex-redux,cs,release,-20,,process,9,1832481,78.209,57.857,,1.457,,35096199218,93409970,22565660,1733612,196120762,,0,0,0,0,0,0,0,0,1764229639629798
regex-redux,cs,release,-20,,process,10,1852716,78.933,58.391,,1.503,,35483849414,80472958,20474044,1804798,196777605,,0,0,0,0,0,0,0,0,1764229641485324
regex-redux,cs,release,-20,,process,11,1829788,77.836,57.558,,1.45,,35044702464,79658250,20078704,1668351,197956052,,0,0,0,0,0,0,0,0,1764229643317916
regex-redux,cs,release,-20,,process,12,1827879,77.647,57.357,,1.449,,35008106705,78813028,18291826,1684167,197043388,,0,0,0,0,0,0,0,0,1764229645148588
regex-redux,cs,release,-20,,process,13,1839907,78.336,57.917,,1.456,,35238480978,78279926,18501615,1657125,196050159,,0,0,0,0,0,0,0,0,1764229646991286
regex-redux,cs,release,-20,,process,14,1828829,78.18,57.914,,1.449,,35026301990,80121212,20452073,1678429,195508835,,0,0,0,0,0,0,0,0,1764229648822912
regex-redux,cs,release,-20,,process,15,1826233,77.859,57.564,,1.453,,34976472949,79244727,18743512,1679529,197235148,,0,0,0,0,0,0,0,0,1764229650651956
regex-redux,cs,release,-20,,process,16,1829637,78.035,57.711,,1.451,,35041794618,79723971,19002778,1748954,196575582,,0,0,0,0,0,0,0,0,1764229652484380
regex-redux,cs,release,-20,,process,17,1858320,78.95,58.33,,1.488,,35591155093,92988125,19993389,1727475,197795197,,0,0,0,0,0,0,0,0,1764229654345474
regex-redux,cs,release,-20,,process,18,1832770,78.055,57.707,,1.454,,35101794764,92468326,18616135,1638896,195756391,,0,0,0,0,0,0,0,0,1764229656181044
regex-redux,cs,release,-20,,process,19,1831795,78.256,57.917,,1.451,,35083136680,79542359,19436852,1549442,196116513,,0,0,0,0,0,0,0,0,1764229658015682
regex-redux,cs,release,-20,,process,20,1834952,78.418,58.044,,1.434,,35143616053,80570006,19271549,1459287,196652354,,0,0,0,0,0,0,0,0,1764229659853426
regex-redux,cs,release,-20,,process,21,1829246,78.12,57.826,,1.425,,35034204581,79639011,18228051,1323869,196694367,,0,0,0,0,0,0,0,0,1764229661685482
regex-redux,cs,release,-20,,process,22,1826652,78.098,57.848,,1.43,,34984453660,81286280,19863358,1400064,196611064,,0,0,0,0,0,0,0,0,1764229663514944
regex-redux,cs,release,-20,,process,23,1827272,78.19,57.88,,1.431,,34996453295,79903333,18288774,1338905,196698433,,0,0,0,0,0,0,0,0,1764229665345019
regex-redux,cs,release,-20,,process,24,1825339,78.286,57.998,,1.431,,34959454908,80132530,18253691,1345444,196010071,,0,0,0,0,0,0,0,0,1764229667173166
regex-redux,cs,release,-20,,process,25,1851047,78.951,58.403,,1.466,,35451928677,81300386,20397213,1415952,196431878,,0,0,0,0,0,0,0,0,1764229669027031
regex-redux,cs,release,-20,,process,26,1826013,78.105,57.837,,1.427,,34972371905,85255143,18355003,1386423,195328161,,0,0,0,0,0,0,0,0,1764229670855865
regex-redux,cs,release,-20,,process,27,1826150,78.077,57.814,,1.433,,34975025090,80232319,19320707,1312878,196018228,,0,0,0,0,0,0,0,0,1764229672684798
regex-redux,cs,release,-20,,process,28,1827180,78.126,57.851,,1.429,,34994626726,80577814,19352310,1324493,196547853,,0,0,0,0,0,0,0,0,1764229674514790
regex-redux,cs,release,-20,,process,29,1822367,77.933,57.719,,1.427,,34902464001,86736970,18330062,1290379,196670217,,0,0,0,0,0,0,0,0,1764229676339969
regex-redux,cs,release,-20,,process,30,1848783,78.811,58.27,,1.468,,35408446975,81760310,20482783,1356260,197675316,,0,0,0,0,0,0,0,0,1764229678191562
regex-redux,cs,release,-20,,process,31,1825786,78.044,57.769,,1.422,,34967702392,80043567,18520297,1401974,196652964,,0,0,0,0,0,0,0,0,1764229680020156
regex-redux,cs,release,-20,,process,32,1824215,78.162,57.925,,1.429,,34937943432,80072226,18199720,1308225,195859387,,0,0,0,0,0,0,0,0,1764229681847187
regex-redux,cs,release,-20,,process,33,1830398,78.39,58.09,,1.437,,35056273717,104892917,20415121,1436755,196219937,,0,0,0,0,0,0,0,0,1764229683680418
regex-redux,cs,release,-20,,process,34,1824424,78.032,57.792,,1.423,,34941704941,79508032,17992234,1375014,195142597,,0,0,0,0,0,0,0,0,1764229685507679
regex-redux,cs,release,-20,,process,35,1846503,79.016,58.494,,1.465,,35364723969,80385712,18978828,1402716,195923185,,0,0,0,0,0,0,0,0,1764229687356992
regex-redux,cs,release,-20,,process,36,1827900,78.068,57.768,,1.439,,35008448705,80905954,20217617,1454559,196753506,,0,0,0,0,0,0,0,0,1764229689187714
regex-redux,cs,release,-20,,process,37,1823104,77.902,57.668,,1.427,,34916662684,80337973,18337856,1319281,196135652,,0,0,0,0,0,0,0,0,1764229691013631
regex-redux,cs,release,-20,,process,38,1827269,78.253,57.983,,1.423,,34996344643,80663321,19465581,1422303,195361026,,0,0,0,0,0,0,0,0,1764229692843738
regex-redux,cs,release,-20,,process,39,1836555,78.798,58.427,,1.432,,35174333592,92834069,19187743,1372271,195866670,,0,0,0,0,0,0,0,0,1764229694683129
regex-redux,cs,release,-20,,process,40,1828463,78.134,57.812,,1.428,,35019299437,93215826,17940051,1385059,196013610,,0,0,0,0,0,0,0,0,1764229696514428
regex-redux,cs,release,-20,,process,41,1835924,78.429,58.05,,1.439,,35162121652,80928304,20079421,1385978,197791338,,0,0,0,0,0,0,0,0,1764229698353191
regex-redux,cs,release,-20,,process,42,1834991,78.464,58.096,,1.431,,35144211738,79719709,18249601,1376950,196336763,,0,0,0,0,0,0,0,0,1764229700191007
regex-redux,cs,release,-20,,process,43,1825668,78.358,58.12,,1.421,,34965780782,79776842,18469727,1347119,195978417,,0,0,0,0,0,0,0,0,1764229702019492
regex-redux,cs,release,-20,,process,44,1827751,78.44,58.141,,1.431,,35005633188,80828589,20267814,1420000,195778343,,0,0,0,0,0,0,0,0,1764229703850069
regex-redux,cs,release,-20,,process,45,1826572,78.17,57.878,,1.425,,34983092747,79989635,18198865,1407910,195919263,,0,0,0,0,0,0,0,0,1764229705679448
regex-redux,cs,release,-20,,process,46,1829935,78.479,58.161,,1.432,,35047487810,93370054,18797720,1324867,196132528,,0,0,0,0,0,0,0,0,1764229707512189
regex-redux,cs,release,-20,,process,47,1823575,78.086,57.826,,1.433,,34925668113,81181760,20495477,1350994,196806094,,0,0,0,0,0,0,0,0,1764229709338588
regex-redux,cs,release,-20,,process,48,1822743,78.243,58.0,,1.426,,34909680488,80306494,18056941,1258480,195216192,,0,0,0,0,0,0,0,0,1764229711164128
regex-redux,cs,release,-20,,process,49,1845344,78.965,58.448,,1.459,,35342728717,81400351,19650350,1322928,196628040,,0,0,0,0,0,0,0,0,1764229713012304
regex-redux,cs,release,-20,,process,50,1828691,78.183,57.911,,1.431,,35023604432,80419907,19251154,1357673,195851835,,0,0,0,0,0,0,0,0,1764229714843823
regex-redux,cs,release,-20,,process,51,1830632,78.43,58.095,,1.424,,35060822096,92134792,18424503,1349347,195941023,,0,0,0,0,0,0,0,0,1764229716677265
regex-redux,cs,release,-20,,process,52,1824430,78.37,58.131,,1.432,,34942016504,80981994,20110449,1300325,195497699,,0,0,0,0,0,0,0,0,1764229718504492
regex-redux,cs,release,-20,,process,53,1826389,78.046,57.752,,1.431,,34979543039,80042317,18182736,1382048,194876496,,0,0,0,0,0,0,0,0,1764229720333692
regex-redux,cs,release,-20,,process,54,1825897,78.007,57.772,,1.424,,34969974253,79674818,17973433,1558899,195002317,,0,0,0,0,0,0,0,0,1764229722162386
regex-redux,cs,release,-20,,process,55,1833094,78.363,58.018,,1.432,,35107990904,80989177,20367297,1605572,196281096,,0,0,0,0,0,0,0,0,1764229723998271
regex-redux,cs,release,-20,,process,56,1830677,78.275,57.979,,1.433,,35061700031,80791965,18482923,1317395,196178026,,0,0,0,0,0,0,0,0,1764229725831738
regex-redux,cs,release,-20,,process,57,1834620,78.306,57.925,,1.434,,35137278749,80332625,19196737,1664460,196878648,,0,0,0,0,0,0,0,0,1764229727669156
regex-redux,cs,release,-20,,process,58,1823069,78.031,57.797,,1.43,,34915929078,81313426,19579083,1333439,195361916,,0,0,0,0,0,0,0,0,1764229729495027
regex-redux,cs,release,-20,,process,59,1828170,77.998,57.676,,1.428,,35013765632,80708111,18096830,1547305,196416349,,0,0,0,0,0,0,0,0,1764229731325997
regex-redux,cs,release,-20,,process,60,1822556,77.912,57.703,,1.43,,34906193094,80739151,19012708,1306468,195339497,,0,0,0,0,0,0,0,0,1764229733151344
fasta,c,optimized,-20,,process,1,477694,17.215,11.946,,0.279,,9142982911,11401899,4326660,24374,1247161,,0,0,0,0,0,0,0,0,1764229797131341
fasta,c,optimized,-20,,process,2,589599,21.0,14.484,,0.359,,11286582907,11654948,4704779,49574,1444098,,0,0,0,0,0,0,0,0,1764229797736806
fasta,c,optimized,-20,,process,3,593762,21.254,14.66,,0.365,,11366815896,12402491,6188905,78886,1674569,,0,0,0,0,0,0,0,0,1764229798343757
fasta,c,optimized,-20,,process,4,587214,20.969,14.468,,0.355,,11241214768,11519216,4353377,30891,1394027,,0,0,0,0,0,0,0,0,1764229798944339
fasta,c,optimized,-20,,process,5,584307,20.908,14.404,,0.354,,11185390300,11453491,4378373,36076,1376211,,0,0,0,0,0,0,0,0,1764229799541761
fasta,c,optimized,-20,,process,6,593863,21.144,14.595,,0.358,,11368870788,11552569,4335979,38504,1403207,,0,0,0,0,0,0,0,0,1764229800148984
fasta,c,optimized,-20,,process,7,580877,20.741,14.296,,0.351,,11120117942,11658434,4366187,56221,1381693,,0,0,0,0,0,0,0,0,1764229800743103
fasta,c,optimized,-20,,process,8,598362,21.309,14.692,,0.362,,11455105728,11600877,4365717,50837,1398369,,0,0,0,0,0,0,0,0,1764229801363024
fasta,c,optimized,-20,,process,9,599707,21.366,14.743,,0.364,,11480224116,11747230,4477835,62760,1422141,,0,0,0,0,0,0,0,0,1764229801976007
fasta,c,optimized,-20,,process,10,599811,21.371,14.713,,0.363,,11482771069,11571756,4399559,47841,1438132,,0,0,0,0,0,0,0,0,1764229802588935
fasta,c,optimized,-20,,process,11,599620,21.416,14.752,,0.365,,11479153784,11997426,5268957,64204,1536649,,0,0,0,0,0,0,0,0,1764229803201654
fasta,c,optimized,-20,,process,12,600508,21.458,14.781,,0.365,,11496021833,11953902,5249757,63076,1556432,,0,0,0,0,0,0,0,0,1764229803815371
fasta,c,optimized,-20,,process,13,576210,20.6,14.218,,0.348,,11030455042,11625761,4348448,48917,1379692,,0,0,0,0,0,0,0,0,1764229804404711
fasta,c,optimized,-20,,process,14,659575,23.341,16.015,,0.397,,12627586347,11630746,4397789,46640,1468313,,0,0,0,0,0,0,0,0,1764229805086621
fasta,c,optimized,-20,,process,15,620206,21.979,15.149,,0.373,,11873510852,11596775,4374369,45316,1429336,,0,0,0,0,0,0,0,0,1764229805720023
fasta,c,optimized,-20,,process,16,596800,21.216,14.628,,0.361,,11425047438,11623010,4360138,45405,1405347,,0,0,0,0,0,0,0,0,1764229806330108
