scenario,language,test,nice,affinity,mode,iteration,time,pkg,cores,gpu,ram,psys,cycles,l1d_misses,l1i_misses,llc_misses,branch_misses,c1_core_residency,c3_core_residency,c6_core_residency,c7_core_residency,c2_pkg_residency,c3_pkg_residency,c6_pkg_residency,c8_pkg_residency,c10_pkg_residency,ended
fasta,c,optimized,-20,,process,1,1923744,26.561,5.276,,1.085,,9204640047,11749109,5401247,20489,1923187,,0,0,0,0,0,0,0,0,1764251118533301
fasta,c,optimized,-20,,process,2,2054809,28.232,5.498,,1.179,,9832610170,12744621,7511343,54770,2313742,,0,0,0,0,0,0,0,0,1764251120648671
fasta,c,optimized,-20,,process,3,2055128,28.353,5.621,,1.175,,9834071110,12012855,5780493,32024,2040611,,0,0,0,0,0,0,0,0,1764251122756228
fasta,c,optimized,-20,,process,4,2053640,28.254,5.53,,1.177,,9827057563,12758780,7513247,53266,2304920,,0,0,0,0,0,0,0,0,1764251124861983
fasta,c,optimized,-20,,process,5,2054670,28.312,5.579,,1.175,,9831818128,11985360,5743981,30928,2011013,,0,0,0,0,0,0,0,0,1764251126968514
fasta,c,optimized,-20,,process,6,2051740,28.358,5.658,,1.174,,9816575808,11975018,5655683,30217,1969085,,0,0,0,0,0,0,0,0,1764251129072116
fasta,c,optimized,-20,,process,7,2048979,28.333,5.651,,1.175,,9804295615,12839114,7481072,53725,2224309,,0,0,0,0,0,0,0,0,1764251131173861
fasta,c,optimized,-20,,process,8,2054499,28.284,5.549,,1.176,,9830925741,11853163,5587706,31172,1943351,,0,0,0,0,0,0,0,0,1764251133281679
fasta,c,optimized,-20,,process,9,2054951,28.342,5.595,,1.179,,9833042863,12638908,7347696,53694,2208382,,0,0,0,0,0,0,0,0,1764251135388840
fasta,c,optimized,-20,,process,10,1982996,27.402,5.467,,1.151,,9489876505,12220031,5808316,46884,1967287,,0,0,0,0,0,0,0,0,1764251137424352
fasta,c,optimized,-20,,process,11,2052011,28.382,5.669,,1.176,,9820661929,12727428,7298116,54548,2218037,,0,0,0,0,0,0,0,0,1764251139528706
fasta,c,optimized,-20,,process,12,2034826,28.163,5.638,,1.163,,9738299462,11948321,5829323,39166,1973128,,0,0,0,0,0,0,0,0,1764251141615794
fasta,c,optimized,-20,,process,13,2057008,28.461,5.709,,1.177,,9844683309,11728962,5521387,30250,1967668,,0,0,0,0,0,0,0,0,1764251143725138
fasta,c,optimized,-20,,process,14,2056343,28.404,5.663,,1.179,,9841427960,12602725,7365730,51842,2214221,,0,0,0,0,0,0,0,0,1764251145833750
fasta,c,optimized,-20,,process,15,2054486,28.352,5.62,,1.175,,9830588262,11719344,5550928,29396,1974374,,0,0,0,0,0,0,0,0,1764251147940063
fasta,c,optimized,-20,,process,16,2056944,28.399,5.631,,1.18,,9844354724,12747173,7376287,51454,2214372,,0,0,0,0,0,0,0,0,1764251150049039
fasta,c,optimized,-20,,process,17,1934565,26.6,5.196,,1.106,,9258046223,11888146,5456378,31020,1891122,,0,0,0,0,0,0,0,0,1764251152035793
fasta,c,optimized,-20,,process,18,2054411,28.166,5.444,,1.174,,9830717571,11982632,5629505,31887,1955884,,0,0,0,0,0,0,0,0,1764251154142514
fasta,c,optimized,-20,,process,19,2055601,28.278,5.52,,1.18,,9837694291,12575023,7367651,53639,2237996,,0,0,0,0,0,0,0,0,1764251156250623
fasta,c,optimized,-20,,process,20,2063089,28.429,5.594,,1.18,,9873509127,12019942,5788330,32936,1952756,,0,0,0,0,0,0,0,0,1764251158365568
fasta,c,optimized,-20,,process,21,2090605,28.685,5.554,,1.198,,10005325698,12655295,7477534,51883,2240461,,0,0,0,0,0,0,0,0,1764251160508070
fasta,c,optimized,-20,,process,22,2065819,28.221,5.366,,1.181,,9886454084,11978147,5600452,33229,1967525,,0,0,0,0,0,0,0,0,1764251162626426
fasta,c,optimized,-20,,process,23,2069124,28.419,5.531,,1.185,,9902378188,12712533,7346189,52945,2220467,,0,0,0,0,0,0,0,0,1764251164747619
fasta,c,optimized,-20,,process,24,2097421,28.846,5.637,,1.198,,10036014429,11964464,5635350,34806,1999922,,0,0,0,0,0,0,0,0,1764251166896812
fasta,c,optimized,-20,,process,25,2052258,28.261,5.55,,1.174,,9821518338,11977297,5483459,29850,1934019,,0,0,0,0,0,0,0,0,1764251169001799
fasta,c,optimized,-20,,process,26,2092476,28.79,5.623,,1.199,,10014169961,12699316,7362191,52219,2219154,,0,0,0,0,0,0,0,0,1764251171145998
fasta,c,optimized,-20,,process,27,2059719,28.43,5.642,,1.178,,9857126836,12027347,5597827,31736,1940660,,0,0,0,0,0,0,0,0,1764251173258309
fasta,c,optimized,-20,,process,28,2101096,28.89,5.648,,1.203,,10055216234,12536311,7408623,53608,2228921,,0,0,0,0,0,0,0,0,1764251175411411
fasta,c,optimized,-20,,process,29,2055271,28.529,5.784,,1.176,,9835653994,11904442,5703737,34973,1996757,,0,0,0,0,0,0,0,0,1764251177518940
fasta,c,optimized,-20,,process,30,2132986,29.404,5.809,,1.219,,10207874028,12059488,5860978,41894,2116729,,0,0,0,0,0,0,0,0,1764251179704034
fasta,c,optimized,-20,,process,31,2058456,28.315,5.535,,1.18,,9850680584,12245363,6346683,44572,2144320,,0,0,0,0,0,0,0,0,1764251181814546
fasta,c,optimized,-20,,process,32,2001970,27.477,5.315,,1.145,,9580443346,11859170,5643867,25105,1963635,,0,0,0,0,0,0,0,0,1764251183868505
fasta,c,optimized,-20,,process,33,2231007,30.677,5.998,,1.285,,10677355001,15862222,14181572,126105,4294572,,0,0,0,0,0,0,0,0,1764251186152261
fasta,c,optimized,-20,,process,34,2059870,28.34,5.552,,1.185,,9857540721,13363235,6685169,100454,2484327,,0,0,0,0,0,0,0,0,1764251188264183
fasta,c,optimized,-20,,process,35,2052108,28.234,5.521,,1.178,,9820387574,12868083,7742329,47357,2301900,,0,0,0,0,0,0,0,0,1764251190368575
fasta,c,optimized,-20,,process,36,2050000,28.127,5.464,,1.172,,9810228165,12098263,5625926,27880,2025655,,0,0,0,0,0,0,0,0,1764251192471012
fasta,c,optimized,-20,,process,37,2050113,28.165,5.473,,1.174,,9810943586,12151422,5648667,24698,2014097,,0,0,0,0,0,0,0,0,1764251194573408
fasta,c,optimized,-20,,process,38,2044873,28.148,5.511,,1.173,,9785817677,12926003,7359382,43953,2300399,,0,0,0,0,0,0,0,0,1764251196670380
fasta,c,optimized,-20,,process,39,1976825,27.068,5.183,,1.132,,9459738388,12074034,5610816,23702,1975698,,0,0,0,0,0,0,0,0,1764251198699258
