scenario,language,test,nice,affinity,mode,iteration,time,pkg,cores,gpu,ram,psys,cycles,l1d_misses,l1i_misses,llc_misses,branch_misses,c1_core_residency,c3_core_residency,c6_core_residency,c7_core_residency,c2_pkg_residency,c3_pkg_residency,c6_pkg_residency,c8_pkg_residency,c10_pkg_residency,ended
fasta,c,optimized,-20,,process,1,1922481,26.333,5.06,,1.086,,9199319874,11971217,5264663,17811,1915072,,0,0,0,0,0,0,0,0,1764266058768995
fasta,c,optimized,-20,,process,2,2056569,28.321,5.565,,1.177,,9840216217,12245518,5852542,26219,2065291,,0,0,0,0,0,0,0,0,1764266060888248
fasta,c,optimized,-20,,process,3,2052343,28.202,5.489,,1.181,,9821521213,13083016,7411047,48392,2284197,,0,0,0,0,0,0,0,0,1764266062995330
fasta,c,optimized,-20,,process,4,2052052,28.177,5.464,,1.175,,9820069869,12221258,5699227,25430,2043422,,0,0,0,0,0,0,0,0,1764266065100430
fasta,c,optimized,-20,,process,5,2050678,28.282,5.606,,1.178,,9813572816,13081063,7582604,47187,2339643,,0,0,0,0,0,0,0,0,1764266067203369
fasta,c,optimized,-20,,process,6,2054664,28.245,5.511,,1.176,,9832645474,12176393,5714441,27806,2030083,,0,0,0,0,0,0,0,0,1764266069310365
fasta,c,optimized,-20,,process,7,2059064,28.248,5.472,,1.181,,9853773916,12564667,6566056,39338,2160427,,0,0,0,0,0,0,0,0,1764266071421406
fasta,c,optimized,-20,,process,8,2052192,28.129,5.428,,1.177,,9819555718,12605322,6633924,40402,2173600,,0,0,0,0,0,0,0,0,1764266073525785
fasta,c,optimized,-20,,process,9,2051631,28.313,5.627,,1.174,,9818124934,12254664,5678230,25444,2041353,,0,0,0,0,0,0,0,0,1764266075628841
fasta,c,optimized,-20,,process,10,2043927,28.21,5.601,,1.174,,9781214827,13050359,7427404,50064,2314000,,0,0,0,0,0,0,0,0,1764266077724897
fasta,c,optimized,-20,,process,11,2097567,28.925,5.716,,1.2,,10038060280,12145715,5521714,25320,2094524,,0,0,0,0,0,0,0,0,1764266079874505
fasta,c,optimized,-20,,process,12,1972488,27.226,5.398,,1.151,,9439122530,13320071,7573451,57621,2187140,,0,0,0,0,0,0,0,0,1764266081899112
fasta,c,optimized,-20,,process,13,2046857,28.245,5.6,,1.172,,9795109076,12139202,5614329,24895,1961841,,0,0,0,0,0,0,0,0,1764266083998452
fasta,c,optimized,-20,,process,14,2061599,28.406,5.609,,1.18,,9865889832,12176544,5654076,26654,1947263,,0,0,0,0,0,0,0,0,1764266086112073
fasta,c,optimized,-20,,process,15,2116839,29.205,5.772,,1.216,,10130424461,12986472,7424428,45918,2261685,,0,0,0,0,0,0,0,0,1764266088280820
fasta,c,optimized,-20,,process,16,2050670,28.208,5.519,,1.174,,9813489232,12197560,5639938,26121,1948455,,0,0,0,0,0,0,0,0,1764266090383024
fasta,c,optimized,-20,,process,17,2054433,28.326,5.592,,1.181,,9831486888,13022282,7384250,47030,2231183,,0,0,0,0,0,0,0,0,1764266092489803
fasta,c,optimized,-20,,process,18,2052248,28.305,5.592,,1.176,,9820900146,12209982,5607608,26877,1961268,,0,0,0,0,0,0,0,0,1764266094594007
fasta,c,optimized,-20,,process,19,1933825,26.743,5.348,,1.112,,9254014771,12654695,6629265,42829,2046366,,0,0,0,0,0,0,0,0,1764266096579966
fasta,c,optimized,-20,,process,20,2054485,28.48,5.76,,1.179,,9831751706,12649094,6762310,44493,2147194,,0,0,0,0,0,0,0,0,1764266098686654
fasta,c,optimized,-20,,process,21,2050544,28.308,5.631,,1.174,,9812847972,12277807,5646352,28102,2030014,,0,0,0,0,0,0,0,0,1764266100789687
fasta,c,optimized,-20,,process,22,2053800,28.354,5.616,,1.184,,9828485915,13321725,8207218,64301,2332688,,0,0,0,0,0,0,0,0,1764266102895691
fasta,c,optimized,-20,,process,23,2049700,28.258,5.566,,1.174,,9808831365,12256157,5651545,27720,2019916,,0,0,0,0,0,0,0,0,1764266104997712
fasta,c,optimized,-20,,process,24,2042512,28.122,5.534,,1.174,,9774532724,13046995,7417762,50483,2263232,,0,0,0,0,0,0,0,0,1764266107092760
fasta,c,optimized,-20,,process,25,2053069,28.27,5.56,,1.176,,9824898302,12230690,5658874,28071,2011462,,0,0,0,0,0,0,0,0,1764266109197795
fasta,c,optimized,-20,,process,26,2054701,28.163,5.429,,1.176,,9832748375,12133856,5578769,26341,2023887,,0,0,0,0,0,0,0,0,1764266111304629
fasta,c,optimized,-20,,process,27,2016467,27.785,5.471,,1.16,,9649653752,13093361,7453033,45117,2202090,,0,0,0,0,0,0,0,0,1764266113373337
fasta,c,optimized,-20,,process,28,2051344,28.159,5.46,,1.175,,9816676340,12161684,5866332,26913,1979929,,0,0,0,0,0,0,0,0,1764266115477037
fasta,c,optimized,-20,,process,29,2032415,27.9,5.411,,1.167,,9726108156,13066595,7630820,52047,2276729,,0,0,0,0,0,0,0,0,1764266117561399
fasta,c,optimized,-20,,process,30,2042750,28.178,5.565,,1.17,,9775482575,12122249,5545231,25943,1984623,,0,0,0,0,0,0,0,0,1764266119656593
fasta,c,optimized,-20,,process,31,2032122,27.906,5.413,,1.165,,9724572074,12470989,6460412,44877,2129151,,0,0,0,0,0,0,0,0,1764266121740912
fasta,c,optimized,-20,,process,32,2044872,28.126,5.504,,1.174,,9785762097,12502533,6468799,39143,2121508,,0,0,0,0,0,0,0,0,1764266123838295
fasta,c,optimized,-20,,process,33,2054629,28.351,5.619,,1.176,,9832477626,12056724,5745729,28114,2014978,,0,0,0,0,0,0,0,0,1764266125945210
fasta,c,optimized,-20,,process,34,1971277,27.317,5.499,,1.135,,9433332987,13062495,7591688,49456,2205132,,0,0,0,0,0,0,0,0,1764266127968740
fasta,c,optimized,-20,,process,35,2051779,28.242,5.528,,1.176,,9818789347,12050273,5643375,28424,1966486,,0,0,0,0,0,0,0,0,1764266130073110
fasta,c,optimized,-20,,process,36,2039918,28.071,5.489,,1.172,,9762097643,13009402,7331168,49522,2190680,,0,0,0,0,0,0,0,0,1764266132164879
fasta,c,optimized,-20,,process,37,2047013,28.3,5.656,,1.172,,9795981705,12029682,5829491,28846,2012834,,0,0,0,0,0,0,0,0,1764266134264088
fasta,c,optimized,-20,,process,38,2044469,28.141,5.518,,1.171,,9783769939,12142098,5537696,25882,2015250,,0,0,0,0,0,0,0,0,1764266136360768
fasta,c,optimized,-20,,process,39,2050102,28.156,5.465,,1.179,,9810795669,13016540,7488926,50641,2269011,,0,0,0,0,0,0,0,0,1764266138462878
fasta,c,optimized,-20,,process,40,2052846,28.175,5.462,,1.175,,9823943536,12089314,5614646,25576,1963679,,0,0,0,0,0,0,0,0,1764266140568180
fasta,c,optimized,-20,,process,41,1925373,26.483,5.177,,1.109,,9213528670,12963248,7350246,50064,2202329,,0,0,0,0,0,0,0,0,1764266142545530
fasta,c,optimized,-20,,process,42,2043826,28.153,5.541,,1.17,,9780636295,12127884,5599412,27351,2015959,,0,0,0,0,0,0,0,0,1764266144641688
fasta,c,optimized,-20,,process,43,2050320,28.094,5.417,,1.174,,9811909698,12111859,5610973,29432,2010449,,0,0,0,0,0,0,0,0,1764266146744499
fasta,c,optimized,-20,,process,44,2053125,28.247,5.523,,1.181,,9825179469,12964789,7395916,49060,2294411,,0,0,0,0,0,0,0,0,1764266148849481
fasta,c,optimized,-20,,process,45,2049378,28.091,5.426,,1.173,,9807234210,12101364,5605709,27394,1952204,,0,0,0,0,0,0,0,0,1764266150951364
fasta,c,optimized,-20,,process,46,2049371,28.1,5.421,,1.178,,9807232447,12951142,7480330,50704,2277994,,0,0,0,0,0,0,0,0,1764266153053264
fasta,c,optimized,-20,,process,47,2048158,28.129,5.461,,1.173,,9801519278,12185424,5770024,26570,1997239,,0,0,0,0,0,0,0,0,1764266155153556
