scenario,language,test,nice,affinity,mode,iteration,time,pkg,cores,gpu,ram,psys,cycles,l1d_misses,l1i_misses,llc_misses,branch_misses,c1_core_residency,c3_core_residency,c6_core_residency,c7_core_residency,c2_pkg_residency,c3_pkg_residency,c6_pkg_residency,c8_pkg_residency,c10_pkg_residency,ended
matrix-multiplication,cs,release,-20,4,process,1,10324907,384.755,270.457,,5.76,,32964935327,1030522047,5620038,50360,41151828,,0,0,0,0,0,0,0,0,1763548952176878
matrix-multiplication,cs,release,-20,4,process,2,10325929,384.762,270.456,,5.755,,32968214003,1031151856,5586162,45476,41143711,,0,0,0,0,0,0,0,0,1763548962504333
matrix-multiplication,cs,release,-20,4,process,3,10340131,385.383,270.961,,5.778,,33013537491,1030728929,5600160,49495,41144965,,0,0,0,0,0,0,0,0,1763548972845991
matrix-multiplication,cs,release,-20,4,process,4,10327396,384.832,270.525,,5.757,,32972886877,1029288738,5599961,45805,41142079,,0,0,0,0,0,0,0,0,1763548983174909
matrix-multiplication,cs,release,-20,4,process,5,10316689,384.447,270.264,,5.75,,32938695206,1030094756,5584004,45562,41144801,,0,0,0,0,0,0,0,0,1763548993493122
matrix-multiplication,cs,release,-20,4,process,6,10317034,384.434,270.257,,5.754,,32939798264,1029965052,5583732,46463,41144325,,0,0,0,0,0,0,0,0,1763549003811672
matrix-multiplication,cs,release,-20,4,process,7,10316874,383.837,269.626,,5.751,,32939278669,1029898575,5580621,45813,41143064,,0,0,0,0,0,0,0,0,1763549014130071
matrix-multiplication,cs,release,-20,4,process,8,10322290,383.494,269.232,,5.755,,32956560207,1029837025,5575789,45411,41143257,,0,0,0,0,0,0,0,0,1763549024453880
matrix-multiplication,cs,release,-20,4,process,9,10307245,383.088,268.995,,5.751,,32908523503,1031477167,5598780,46382,41144212,,0,0,0,0,0,0,0,0,1763549034762642
matrix-multiplication,cs,release,-20,4,process,10,10300653,382.956,268.914,,5.742,,32887470325,1031019158,5605264,46616,41145963,,0,0,0,0,0,0,0,0,1763549045064830
polynomial-evaluation,cpp,optimized,-20,4,process,1,1207940,41.234,27.858,,0.673,,3856342581,14627,34817,552,1004781,,0,0,0,0,0,0,0,0,1763549046757507
polynomial-evaluation,cpp,optimized,-20,4,process,2,1207854,41.231,27.858,,0.673,,3856078692,13569,29799,202,1003475,,0,0,0,0,0,0,0,0,1763549047966814
polynomial-evaluation,cpp,optimized,-20,4,process,3,1207913,41.227,27.855,,0.672,,3856271811,14271,32329,57,1003500,,0,0,0,0,0,0,0,0,1763549049176157
polynomial-evaluation,cpp,optimized,-20,4,process,4,1207813,41.266,27.891,,0.674,,3855949522,12342,26819,348,1002689,,0,0,0,0,0,0,0,0,1763549050385375
polynomial-evaluation,cpp,optimized,-20,4,process,5,1207875,41.268,27.891,,0.674,,3856142758,13236,29087,360,1002675,,0,0,0,0,0,0,0,0,1763549051594693
polynomial-evaluation,cpp,optimized,-20,4,process,6,1207859,41.234,27.859,,0.673,,3856102552,13302,27301,167,1002545,,0,0,0,0,0,0,0,0,1763549052804003
polynomial-evaluation,cpp,optimized,-20,4,process,7,1207861,41.235,27.862,,0.672,,3856106455,13051,26944,114,1002437,,0,0,0,0,0,0,0,0,1763549054013287
polynomial-evaluation,cpp,optimized,-20,4,process,8,1207871,41.273,27.898,,0.674,,3856137171,14016,28565,384,1002552,,0,0,0,0,0,0,0,0,1763549055222575
polynomial-evaluation,cpp,optimized,-20,4,process,9,1207878,41.263,27.891,,0.673,,3856157175,13228,27636,413,1002531,,0,0,0,0,0,0,0,0,1763549056431893
polynomial-evaluation,cpp,optimized,-20,4,process,10,1207943,41.233,27.862,,0.672,,3856371081,15037,32677,85,1002996,,0,0,0,0,0,0,0,0,1763549057641293
division-loop,cs,release,-20,4,process,1,395421,15.328,10.963,,0.232,,1262125567,1681481,4963436,42067,778101,,0,0,0,0,0,0,0,0,1763549059820118
division-loop,cs,release,-20,4,process,2,395570,15.526,11.17,,0.234,,1262592216,1680624,4961143,46471,777374,,0,0,0,0,0,0,0,0,1763549060217222
division-loop,cs,release,-20,4,process,3,395440,15.537,11.176,,0.235,,1262176452,1680965,4953277,46026,777227,,0,0,0,0,0,0,0,0,1763549060614196
division-loop,cs,release,-20,4,process,4,395486,15.455,11.089,,0.236,,1262333536,1678929,4973738,46471,777194,,0,0,0,0,0,0,0,0,1763549061011229
division-loop,cs,release,-20,4,process,5,395129,14.034,9.665,,0.225,,1261206648,1686492,4972942,34608,779894,,0,0,0,0,0,0,0,0,1763549061407872
division-loop,cs,release,-20,4,process,6,395215,14.043,9.636,,0.226,,1261483727,1679032,4983716,35264,781458,,0,0,0,0,0,0,0,0,1763549061804601
