scenario,language,test,nice,affinity,mode,iteration,time,pkg,cores,gpu,ram,psys,cycles,l1d_misses,l1i_misses,llc_misses,branch_misses,c1_core_residency,c3_core_residency,c6_core_residency,c7_core_residency,c2_pkg_residency,c3_pkg_residency,c6_pkg_residency,c8_pkg_residency,c10_pkg_residency,ended
polynomial-evaluation,cs,release,-20,5,process,1,10206740,147.29,33.337,,9.779,,8145956092,2080416,6313277,114087,2122748,,0,0,0,0,0,0,0,0,1765787021986356
polynomial-evaluation,cs,release,-20,5,process,2,10120546,146.318,34.07,,7.813,,8077092520,2008716,6031182,111388,2088156,,0,0,0,0,0,0,0,0,1765787042107973
polynomial-evaluation,cs,release,-20,5,process,3,10117802,145.546,33.446,,8.481,,8074848796,2006568,6040106,103690,2088338,,0,0,0,0,0,0,0,0,1765787062307041
polynomial-evaluation,cs,release,-20,5,process,4,10119354,146.073,33.908,,8.615,,8077533597,2004560,6016624,113584,2087843,,0,0,0,0,0,0,0,0,1765787082427365
polynomial-evaluation,cs,release,-20,5,process,5,10116391,146.189,34.057,,8.626,,8074831755,2008700,6035182,120159,2086940,,0,0,0,0,0,0,0,0,1765787102544837
polynomial-evaluation,cs,release,-20,5,process,6,10118785,144.715,32.656,,8.125,,8076451238,1995795,6019643,103207,2088445,,0,0,0,0,0,0,0,0,1765787122664558
polynomial-evaluation,cs,release,-20,5,process,7,10117085,145.847,33.71,,8.602,,8074946500,2013103,6037445,117757,2087066,,0,0,0,0,0,0,0,0,1765787142782806
polynomial-evaluation,cs,release,-20,5,process,8,10119701,145.253,33.118,,8.409,,8076891356,2009009,6029102,112894,2086805,,0,0,0,0,0,0,0,0,1765787162908169
polynomial-evaluation,cs,release,-20,5,process,9,10124454,145.587,33.381,,8.567,,8080583364,1999649,6025432,115530,2087402,,0,0,0,0,0,0,0,0,1765787183033572
polynomial-evaluation,cs,release,-20,5,process,10,10116064,144.815,32.784,,8.171,,8073795492,1997553,6026844,92946,2086908,,0,0,0,0,0,0,0,0,1765787203177089
polynomial-evaluation,cs,release,-20,5,process,11,10116092,144.649,32.619,,8.145,,8073794753,1997169,6042357,99386,2085303,,0,0,0,0,0,0,0,0,1765787223296693
polynomial-evaluation,cs,release,-20,5,process,12,10119851,145.375,33.267,,8.263,,8076728973,2009271,6021105,104454,2087649,,0,0,0,0,0,0,0,0,1765787243447897
polynomial-evaluation,cs,release,-20,5,process,13,10116939,144.302,32.286,,7.976,,8074423791,1985813,6024898,103662,2084852,,0,0,0,0,0,0,0,0,1765787263565736
polynomial-evaluation,cs,release,-20,5,process,14,10119272,144.736,32.65,,8.181,,8076248375,2003739,6038257,114386,2086172,,0,0,0,0,0,0,0,0,1765787283687708
polynomial-evaluation,cs,release,-20,5,process,15,10116554,145.861,33.762,,8.459,,8074064050,2005881,6018616,100077,2087745,,0,0,0,0,0,0,0,0,1765787303887405
polynomial-evaluation,cs,release,-20,5,process,16,10120053,145.348,33.267,,8.175,,8077448126,1999370,6045474,103750,2088219,,0,0,0,0,0,0,0,0,1765787324008390
