scenario,language,test,mode,iteration,time,pkg,cores,gpu,dram,psys,cycles,cache_misses,branch_misses,ended
binary-trees,c,O3,external,11,714690665,72.17138671875,64.08917236328125,,1.04852294921875,,2523166,3538,824,1761752566870349
binary-trees,c,O3,external,12,796007905,74.64923095703125,65.67425537109375,,1.12066650390625,,2646544,2921,266,1761752567673544
binary-trees,c,O3,external,13,731179004,72.51263427734375,64.2689208984375,,1.0718994140625,,2690009,2876,1090,1761752568411693
binary-trees,c,O3,external,14,745134413,76.444580078125,68.05706787109375,,1.10888671875,,2163961,2519,1071,1761752569164110
binary-trees,c,O3,external,15,812293383,78.072998046875,68.94793701171875,,1.12939453125,,2366674,2229,927,1761752569983825
binary-trees,c,O3,external,16,712570391,72.19793701171875,64.12841796875,,1.07666015625,,2468396,2538,269,1761752570704351
binary-trees,c,O3,external,17,768645495,73.8487548828125,65.15765380859375,,1.093017578125,,2851458,2186,1407,1761752571481116
binary-trees,c,O3,external,18,797318458,74.8916015625,65.86297607421875,,1.12127685546875,,3158766,1470,2511,1761752572286102
binary-trees,c,O3,external,19,784909932,74.2744140625,65.42626953125,,1.087646484375,,3184577,3311,11380,1761752573079426
binary-trees,c,O3,external,20,812583166,78.32952880859375,69.20953369140625,,1.1119384765625,,2677730,2757,591,1761752573900480
binary-trees,c,O3,external,21,957103136,80.34716796875,69.597900390625,,1.218994140625,,3690424,1933,4399,1761752574865497
binary-trees,c,O3,external,22,1046432966,84.0947265625,72.3583984375,,1.2769775390625,,4022004,1524,457,1761752575920186
binary-trees,c,O3,external,23,893416430,77.63653564453125,67.56085205078125,,1.16668701171875,,3168809,2259,692,1761752576822019
binary-trees,c,O3,external,24,928152257,79.6104736328125,69.19244384765625,,1.1480712890625,,3255849,2176,328,1761752577758872
binary-trees,c,O3,external,25,718143816,72.0333251953125,63.95123291015625,,1.0784912109375,,2614247,2651,2026,1761752578485535
binary-trees,c,O3,external,26,722996067,72.62353515625,64.4608154296875,,1.0775146484375,,2567167,2039,550,1761752579216908
binary-trees,c,O3,external,27,725477052,72.5789794921875,64.4307861328125,,1.05023193359375,,2719742,2173,1619,1761752579950322
binary-trees,c,O3,external,28,926354575,79.63397216796875,69.25042724609375,,1.1890869140625,,3950129,3061,13603,1761752580884479
binary-trees,c,O3,external,29,813744281,74.77459716796875,65.6605224609375,,1.1187744140625,,3468763,2757,7812,1761752581706350
binary-trees,c,O3,external,30,964631076,80.85772705078125,70.0570068359375,,1.228271484375,,3909720,2029,706,1761752582678088
binary-trees,c,O3,external,31,925263653,78.910888671875,68.51361083984375,,1.18560791015625,,3436460,2470,262,1761752583611554
binary-trees,c,O3,external,32,973656114,80.8487548828125,69.88153076171875,,1.20037841796875,,3878879,2154,2236,1761752584592413
binary-trees,c,O3,external,33,890630198,77.75775146484375,67.7227783203125,,1.16168212890625,,3153812,1999,288,1761752585490471
binary-trees,c,O3,external,34,820912451,75.53900146484375,66.288818359375,,1.122802734375,,2919356,2091,363,1761752586319494
binary-trees,c,O3,external,35,773027003,63.39862060546875,54.6610107421875,,1.1207275390625,,2673192,2716,1163,1761752587101270
binary-trees,c,O3,external,36,885756135,56.31011962890625,46.33880615234375,,1.19970703125,,3128335,2848,983,1761752587995468
binary-trees,c,O3,external,37,1022661020,61.91107177734375,50.4122314453125,,1.2564697265625,,3865022,2417,765,1761752589026033
binary-trees,c,O3,external,38,794707479,58.52301025390625,49.54803466796875,,1.0919189453125,,2578876,2857,1099,1761752589828104
binary-trees,c,O3,external,39,958882004,57.97259521484375,47.1971435546875,,1.242431640625,,3062002,3974,284,1761752590794212
binary-trees,c,O3,external,40,812749998,57.3350830078125,48.2115478515625,,1.14837646484375,,3112937,2221,2077,1761752591614786
binary-trees,c,O3,external,41,864189808,54.675048828125,44.956298828125,,1.186279296875,,3327040,2142,2419,1761752592487165
binary-trees,c,O3,external,42,833980399,54.76910400390625,45.38421630859375,,1.1533203125,,3277197,4325,8846,1761752593328225
binary-trees,c,O3,external,43,823707513,54.54522705078125,45.24725341796875,,1.160400390625,,3450052,3518,7935,1761752594160301
binary-trees,c,O3,external,44,801319497,52.12579345703125,43.12255859375,,1.1302490234375,,2982550,3542,2184,1761752594969507
binary-trees,c,O3,external,45,793637651,52.36920166015625,43.44476318359375,,1.13690185546875,,2699647,1859,355,1761752595771480
binary-trees,c,O3,external,46,818617868,52.60382080078125,43.3714599609375,,1.13134765625,,3166422,3165,9605,1761752596598723
binary-trees,c,O3,external,47,926013812,56.83642578125,46.4334716796875,,1.22088623046875,,3390214,2221,234,1761752597532053
binary-trees,c,O3,external,48,865755852,57.7711181640625,48.0028076171875,,1.18963623046875,,3104505,2214,717,1761752598406582
binary-trees,c,O3,external,49,780184367,53.03955078125,44.24560546875,,1.1522216796875,,2774058,2172,1534,1761752599195163
binary-trees,c,O3,external,50,1004293172,59.90576171875,48.6533203125,,1.266357421875,,3144379,3613,199,1761752600208254
k-nucleotide,c,O3,internal,1,530955465,41.33843994140625,35.51910400390625,,0.368896484375,,1566898,748,790,1761752663666488
k-nucleotide,c,O3,internal,2,538637751,43.07318115234375,37.0821533203125,,0.38104248046875,,1534787,1659,787,1761752664205142
k-nucleotide,c,O3,internal,3,559345125,43.71490478515625,37.53253173828125,,0.40020751953125,,1737542,1711,645,1761752664764489
k-nucleotide,c,O3,internal,4,557998354,43.5467529296875,37.3660888671875,,0.3819580078125,,1542986,1119,60,1761752665322490
k-nucleotide,c,O3,internal,5,549997373,42.9642333984375,36.8721923828125,,0.37762451171875,,1601702,1420,423,1761752665872490
k-nucleotide,c,O3,internal,6,548994526,43.71807861328125,37.6265869140625,,0.37322998046875,,1586908,1331,86,1761752666421489
k-nucleotide,c,O3,internal,7,538911417,43.02093505859375,37.03997802734375,,0.3673095703125,,1551230,1236,145,1761752666960404
k-nucleotide,c,O3,internal,8,517975664,42.2674560546875,36.5277099609375,,0.39849853515625,,1843773,1270,554,1761752667478390
k-nucleotide,c,O3,internal,9,540096232,42.810302734375,36.83831787109375,,0.38177490234375,,1528114,1152,57,1761752668018489
k-nucleotide,c,O3,internal,10,545997156,42.22760009765625,36.177734375,,0.3902587890625,,2046172,2012,358,1761752668564487
k-nucleotide,c,O3,internal,11,534996360,41.93048095703125,36.00030517578125,,0.3929443359375,,1920137,5732,245,1761752669099489
k-nucleotide,c,O3,internal,12,543999731,43.23095703125,37.2008056640625,,0.3768310546875,,1696438,2001,617,1761752669643490
k-nucleotide,c,O3,internal,13,547123261,43.418212890625,37.36651611328125,,0.38653564453125,,1547258,1550,113,1761752670190622
k-nucleotide,c,O3,internal,14,553170852,42.77337646484375,36.65545654296875,,0.4002685546875,,2014395,1443,808,1761752670743796
k-nucleotide,c,O3,internal,15,539282407,43.33880615234375,37.3828125,,0.3741455078125,,1516337,1323,57,1761752671283081
k-nucleotide,c,O3,internal,16,536335162,43.27813720703125,37.35955810546875,,0.3759765625,,1514608,1354,58,1761752671819414
k-nucleotide,c,O3,internal,17,551506678,42.7440185546875,36.67083740234375,,0.38775634765625,,1665853,1746,1130,1761752672370934
k-nucleotide,c,O3,internal,18,543558746,43.2041015625,37.21697998046875,,0.37188720703125,,1518139,1260,1427,1761752672914489
k-nucleotide,c,O3,internal,19,554991371,43.4073486328125,37.25360107421875,,0.4107666015625,,1913625,3521,806,1761752673469488
k-nucleotide,c,O3,internal,20,540705413,42.24609375,36.2330322265625,,0.38018798828125,,1726492,1935,1040,1761752674010197
k-nucleotide,c,O3,internal,21,547288919,43.18115234375,37.12890625,,0.375244140625,,1587706,1626,102,1761752674557488
k-nucleotide,c,O3,internal,22,551991313,43.02325439453125,36.903564453125,,0.3968505859375,,1569795,1196,100,1761752675109489
k-nucleotide,c,O3,internal,23,495003236,41.32147216796875,35.83477783203125,,0.35345458984375,,1633913,1412,154,1761752675604490
k-nucleotide,c,O3,internal,24,560883480,44.05230712890625,37.83221435546875,,0.39874267578125,,1650749,1601,93,1761752676165381
k-nucleotide,c,O3,internal,25,550915008,41.9298095703125,35.81982421875,,0.38201904296875,,2074610,2036,86,1761752676716299
k-nucleotide,c,O3,internal,26,513183555,42.2894287109375,36.60870361328125,,0.367919921875,,1608335,1325,643,1761752677229485
k-nucleotide,c,O3,internal,27,553745654,42.91278076171875,36.761474609375,,0.39227294921875,,1707608,1817,183,1761752677783237
k-nucleotide,c,O3,internal,28,485955854,41.2303466796875,35.84033203125,,0.3447265625,,1471403,1257,209,1761752678269195
k-nucleotide,c,O3,internal,29,547293163,43.11798095703125,37.0665283203125,,0.380126953125,,1575477,1500,355,1761752678816490
k-nucleotide,c,O3,internal,30,528261937,41.6279296875,35.713134765625,,0.3782958984375,,2185590,2077,169,1761752679344760
k-nucleotide,c,O3,internal,31,551733715,43.783447265625,37.71697998046875,,0.39874267578125,,1590068,1463,71,1761752679896490
k-nucleotide,c,O3,internal,32,528597950,42.06805419921875,36.254150390625,,0.36962890625,,1497415,911,51,1761752680425098
k-nucleotide,c,O3,internal,33,549736792,43.6556396484375,37.537353515625,,0.3974609375,,1567359,1474,642,1761752680974838
k-nucleotide,c,O3,internal,34,494652670,41.39593505859375,35.884765625,,0.35076904296875,,1389943,812,62,1761752681469488
k-nucleotide,c,O3,internal,35,559990800,43.94207763671875,37.73907470703125,,0.4110107421875,,1777062,2942,100,1761752682029489
k-nucleotide,c,O3,internal,36,531998188,42.510986328125,36.6165771484375,,0.380615234375,,1776558,2033,283,1761752682561488
k-nucleotide,c,O3,internal,37,525955869,42.69915771484375,36.8712158203125,,0.3626708984375,,1481031,1130,1125,1761752683087445
k-nucleotide,c,O3,internal,38,526243091,41.4063720703125,35.60186767578125,,0.3704833984375,,2009218,1337,443,1761752683613698
k-nucleotide,c,O3,internal,39,513790926,42.31683349609375,36.6063232421875,,0.3634033203125,,1683325,2719,232,1761752684127489
k-nucleotide,c,O3,internal,40,526997397,43.13311767578125,37.2908935546875,,0.3653564453125,,1468581,1344,111,1761752684654490
k-nucleotide,c,O3,internal,41,507994000,42.24407958984375,36.6160888671875,,0.37225341796875,,1746731,2767,987,1761752685162489
k-nucleotide,c,O3,internal,42,558977748,44.01702880859375,37.8203125,,0.402099609375,,1837026,2739,863,1761752685721473
k-nucleotide,c,O3,internal,43,541015645,42.80169677734375,36.802490234375,,0.39178466796875,,1538972,1279,207,1761752686262489
k-nucleotide,c,O3,internal,44,542265702,43.35302734375,37.36761474609375,,0.37335205078125,,1718081,2145,55,1761752686804765
k-nucleotide,c,O3,internal,45,549441881,43.41473388671875,37.27691650390625,,0.3841552734375,,1584467,1550,212,1761752687354209
k-nucleotide,c,O3,internal,46,561280881,43.37030029296875,37.16876220703125,,0.410888671875,,1881244,4675,197,1761752687915491
k-nucleotide,c,O3,internal,47,525957855,42.68756103515625,36.85626220703125,,0.36602783203125,,1547844,1364,125,1761752688441449
k-nucleotide,c,O3,internal,48,536036129,43.3712158203125,37.42694091796875,,0.37689208984375,,1497572,1082,67,1761752688977489
k-nucleotide,c,O3,internal,49,544992994,43.5987548828125,37.55633544921875,,0.37542724609375,,1502042,888,59,1761752689522489
k-nucleotide,c,O3,internal,50,567618638,43.9879150390625,37.6607666015625,,0.38970947265625,,1569039,1241,56,1761752690090117
k-nucleotide,c,O3,external,1,516263938,41.8470458984375,36.14501953125,,0.378173828125,,1815182,2322,638,1761752750985667
k-nucleotide,c,O3,external,2,537146409,42.57940673828125,36.65185546875,,0.3748779296875,,1461322,1073,89,1761752751523867
k-nucleotide,c,O3,external,3,527891041,42.0364990234375,36.1953125,,0.3720703125,,1594555,1481,94,1761752752052788
k-nucleotide,c,O3,external,4,531194443,42.63861083984375,36.78179931640625,,0.37518310546875,,1502181,1545,507,1761752752584995
k-nucleotide,c,O3,external,5,490712160,41.906005859375,36.478759765625,,0.33935546875,,1525978,1449,114,1761752753076752
k-nucleotide,c,O3,external,6,526416810,41.21490478515625,35.35870361328125,,0.36993408203125,,1788403,1696,858,1761752753604204
k-nucleotide,c,O3,external,7,505742327,42.307861328125,36.76275634765625,,0.3590087890625,,1474939,1424,181,1761752754110950
k-nucleotide,c,O3,external,8,510389653,41.908447265625,36.27813720703125,,0.37060546875,,1708998,3046,113,1761752754622459
k-nucleotide,c,O3,external,9,498795880,41.651611328125,36.12591552734375,,0.3614501953125,,1542682,1575,339,1761752755122390
k-nucleotide,c,O3,external,10,493135137,42.11822509765625,36.61553955078125,,0.34698486328125,,1701184,1695,206,1761752755617114
k-nucleotide,c,O3,external,11,517566909,41.4112548828125,35.7266845703125,,0.36163330078125,,1839259,1628,175,1761752756135739
k-nucleotide,c,O3,external,12,534790867,41.49176025390625,35.57391357421875,,0.36865234375,,1559807,874,92,1761752756671630
k-nucleotide,c,O3,external,13,478989934,40.25030517578125,34.9591064453125,,0.338134765625,,1547749,1258,270,1761752757151650
k-nucleotide,c,O3,external,14,568900265,43.7984619140625,37.5155029296875,,0.39892578125,,1696820,2212,1316,1761752757721626
k-nucleotide,c,O3,external,15,531797009,42.53509521484375,36.65362548828125,,0.37152099609375,,1616738,1613,162,1761752758254440
k-nucleotide,c,O3,external,16,535768366,42.53070068359375,36.6009521484375,,0.3758544921875,,1456537,1186,195,1761752758791267
k-nucleotide,c,O3,external,17,561553081,42.829833984375,36.587890625,,0.39825439453125,,1713108,1143,184,1761752759353902
k-nucleotide,c,O3,external,18,529513722,41.1422119140625,35.32257080078125,,0.369140625,,1748243,1984,249,1761752759884482
k-nucleotide,c,O3,external,19,486724703,41.97943115234375,36.5859375,,0.34100341796875,,1477251,1173,61,1761752760372193
k-nucleotide,c,O3,external,20,473895737,40.904296875,35.67730712890625,,0.34954833984375,,1454475,1503,151,1761752760847536
k-nucleotide,c,O3,external,21,542947915,42.9405517578125,36.95184326171875,,0.3809814453125,,1533335,1244,108,1761752761391541
k-nucleotide,c,O3,external,22,546382107,42.426513671875,36.398193359375,,0.37786865234375,,1559051,1462,712,1761752761938966
k-nucleotide,c,O3,external,23,524105561,42.393310546875,36.609619140625,,0.35992431640625,,1514065,1663,1291,1761752762464149
k-nucleotide,c,O3,external,24,495250424,40.7198486328125,35.26751708984375,,0.35369873046875,,1626212,1627,113,1761752762960332
k-nucleotide,c,O3,external,25,548649212,42.4036865234375,36.32794189453125,,0.36956787109375,,1776549,2777,288,1761752763510004
k-nucleotide,c,O3,external,26,523839873,42.2274169921875,36.431640625,,0.37548828125,,1532392,1828,85,1761752764034933
k-nucleotide,c,O3,external,27,536647167,42.6407470703125,36.6810302734375,,0.379638671875,,1479969,1500,242,1761752764572560
k-nucleotide,c,O3,external,28,546530833,42.51092529296875,36.499267578125,,0.38238525390625,,1512285,1509,987,1761752765120128
k-nucleotide,c,O3,external,29,539122396,43.333251953125,37.395751953125,,0.3853759765625,,1502096,1300,139,1761752765660269
k-nucleotide,c,O3,external,30,527229038,41.51019287109375,35.69287109375,,0.36895751953125,,1621427,1585,229,1761752766189065
k-nucleotide,c,O3,external,31,547161431,42.46435546875,36.436767578125,,0.38555908203125,,1669816,2508,86,1761752766737273
k-nucleotide,c,O3,external,32,527757843,40.9351806640625,35.10235595703125,,0.36749267578125,,2040876,1159,197,1761752767266039
k-nucleotide,c,O3,external,33,553836629,42.15435791015625,36.0318603515625,,0.40533447265625,,1960647,1702,219,1761752767820880
k-nucleotide,c,O3,external,34,537256143,41.89544677734375,35.9793701171875,,0.38238525390625,,1540687,952,123,1761752768359170
k-nucleotide,c,O3,external,35,546569874,42.9544677734375,36.9013671875,,0.38116455078125,,1557512,1178,178,1761752768906754
k-nucleotide,c,O3,external,36,561675161,43.36700439453125,37.13427734375,,0.391357421875,,1561291,1221,97,1761752769469438
k-nucleotide,c,O3,external,37,531124968,41.645263671875,35.7740478515625,,0.3731689453125,,1502528,864,124,1761752770001608
k-nucleotide,c,O3,external,38,531694852,43.2818603515625,37.38134765625,,0.37493896484375,,1475545,1085,726,1761752770534396
k-nucleotide,c,O3,external,39,547354269,42.8958740234375,36.87420654296875,,0.3736572265625,,1576219,1632,1057,1761752771082897
k-nucleotide,c,O3,external,40,544202938,41.9517822265625,35.8909912109375,,0.37982177734375,,1664844,1458,183,1761752771628171
k-nucleotide,c,O3,external,41,516791858,41.0201416015625,35.35504150390625,,0.36029052734375,,1592986,1800,283,1761752772145972
k-nucleotide,c,O3,external,42,549061589,43.2630615234375,37.18096923828125,,0.37646484375,,1550412,1557,359,1761752772696147
k-nucleotide,c,O3,external,43,474171282,40.40863037109375,35.16925048828125,,0.33135986328125,,1415676,1100,145,1761752773171302
k-nucleotide,c,O3,external,44,534754837,42.420166015625,36.48358154296875,,0.3653564453125,,1638104,2766,636,1761752773707027
k-nucleotide,c,O3,external,45,558103953,42.62213134765625,36.44866943359375,,0.39141845703125,,1861235,1514,1136,1761752774266152
k-nucleotide,c,O3,external,46,517126513,41.53863525390625,35.82586669921875,,0.3603515625,,1643847,1782,421,1761752774784337
k-nucleotide,c,O3,external,47,527514384,42.6593017578125,36.79376220703125,,0.3719482421875,,1532875,1436,256,1761752775312920
k-nucleotide,c,O3,external,48,560304975,43.7908935546875,37.60870361328125,,0.39227294921875,,1827397,4021,174,1761752775874275
k-nucleotide,c,O3,external,49,542105452,42.48681640625,36.5064697265625,,0.36859130859375,,1494609,1004,115,1761752776417333
k-nucleotide,c,O3,external,50,536428030,42.5396728515625,36.63421630859375,,0.37396240234375,,1467675,1092,161,1761752776955389
spectral-norm,c,O3,internal,1,139516163,16.38787841796875,14.9044189453125,,0.0777587890625,,324521,42,50,1761752837261876
spectral-norm,c,O3,internal,2,138593994,16.49127197265625,14.90777587890625,,0.077392578125,,308890,6,53,1761752837400482
spectral-norm,c,O3,internal,3,139251441,16.46343994140625,14.9447021484375,,0.077392578125,,313597,0,47,1761752837539741
spectral-norm,c,O3,internal,4,142127660,16.63995361328125,15.087890625,,0.08099365234375,,321001,62,88,1761752837681871
spectral-norm,c,O3,internal,5,139667846,16.4722900390625,14.8770751953125,,0.078125,,313613,24,49,1761752837821603
spectral-norm,c,O3,internal,6,140445285,16.39959716796875,14.909423828125,,0.077880859375,,318045,0,30,1761752837962063
spectral-norm,c,O3,internal,7,140129860,16.48046875,14.92974853515625,,0.07806396484375,,317303,0,34,1761752838102194
spectral-norm,c,O3,internal,8,140414704,16.3209228515625,14.81597900390625,,0.077880859375,,309451,12,35,1761752838242609
spectral-norm,c,O3,internal,9,140316575,16.425537109375,14.9052734375,,0.077880859375,,311450,0,19,1761752838382932
spectral-norm,c,O3,internal,10,141073765,16.469970703125,14.88134765625,,0.07843017578125,,324417,0,30,1761752838524003
spectral-norm,c,O3,internal,11,140052170,16.4281005859375,14.904296875,,0.077880859375,,311385,0,17,1761752838664064
spectral-norm,c,O3,internal,12,141124629,16.47393798828125,14.91259765625,,0.07855224609375,,322282,0,19,1761752838805193
spectral-norm,c,O3,internal,13,139753494,16.36761474609375,14.8760986328125,,0.077392578125,,306509,13,51,1761752838944938
spectral-norm,c,O3,internal,14,140555375,16.4810791015625,14.8984375,,0.0784912109375,,310269,4,26,1761752839085505
spectral-norm,c,O3,internal,15,140101615,16.456787109375,14.90252685546875,,0.07794189453125,,328256,0,37,1761752839225609
spectral-norm,c,O3,internal,16,140462863,16.5181884765625,14.91485595703125,,0.0784912109375,,328596,0,17,1761752839366080
spectral-norm,c,O3,internal,17,140722055,16.34466552734375,14.86676025390625,,0.077880859375,,336952,9,28,1761752839506804
spectral-norm,c,O3,internal,18,140256836,16.54522705078125,14.898681640625,,0.07843017578125,,316544,0,28,1761752839647131
spectral-norm,c,O3,internal,19,140862599,16.3638916015625,14.90032958984375,,0.07794189453125,,321354,0,18,1761752839787997
spectral-norm,c,O3,internal,20,140399375,16.374755859375,14.84613037109375,,0.077880859375,,306512,0,45,1761752839928391
spectral-norm,c,O3,internal,21,140736270,16.52374267578125,14.941162109375,,0.07843017578125,,314430,6,66,1761752840069130
spectral-norm,c,O3,internal,22,140606079,16.328369140625,14.8193359375,,0.077880859375,,309664,3,46,1761752840209739
spectral-norm,c,O3,internal,23,140898519,16.59600830078125,15.017578125,,0.07843017578125,,319905,0,19,1761752840350647
spectral-norm,c,O3,internal,24,139487793,16.49737548828125,14.910400390625,,0.077880859375,,338639,0,30,1761752840490132
spectral-norm,c,O3,internal,25,140051050,16.45806884765625,14.9097900390625,,0.077880859375,,312958,0,16,1761752840630194
spectral-norm,c,O3,internal,26,142602197,16.61328125,15.0845947265625,,0.08013916015625,,321802,64,109,1761752840772791
spectral-norm,c,O3,internal,27,140329986,16.54241943359375,14.92095947265625,,0.07855224609375,,315331,7,38,1761752840913129
spectral-norm,c,O3,internal,28,140993659,16.5115966796875,14.95074462890625,,0.07843017578125,,316478,15,39,1761752841054128
spectral-norm,c,O3,internal,29,140602687,16.3812255859375,14.884765625,,0.07794189453125,,304051,0,20,1761752841194735
spectral-norm,c,O3,internal,30,140326796,16.60107421875,14.96728515625,,0.07843017578125,,311547,0,20,1761752841335064
spectral-norm,c,O3,internal,31,140668895,16.36053466796875,14.8719482421875,,0.077880859375,,306186,0,10,1761752841475738
spectral-norm,c,O3,internal,32,140388691,16.51226806640625,14.8880615234375,,0.07843017578125,,312496,0,10,1761752841616128
spectral-norm,c,O3,internal,33,139608070,16.35784912109375,14.86407470703125,,0.077392578125,,309532,0,13,1761752841755738
spectral-norm,c,O3,internal,34,140256498,16.57177734375,14.93829345703125,,0.0784912109375,,308336,0,20,1761752841895999
spectral-norm,c,O3,internal,35,140475911,16.41912841796875,14.9080810546875,,0.077880859375,,309943,0,28,1761752842036478
spectral-norm,c,O3,internal,36,139789037,16.584228515625,15.0023193359375,,0.077880859375,,317456,25,37,1761752842176260
spectral-norm,c,O3,internal,37,140999231,16.48773193359375,14.93243408203125,,0.07867431640625,,331272,8,59,1761752842317268
spectral-norm,c,O3,internal,38,140190269,16.3990478515625,14.8656005859375,,0.077880859375,,315950,2,34,1761752842457459
spectral-norm,c,O3,internal,39,143342625,16.656982421875,15.11395263671875,,0.08056640625,,330339,65,89,1761752842600809
spectral-norm,c,O3,internal,40,139799115,16.43218994140625,14.9608154296875,,0.077392578125,,313518,15,41,1761752842740613
spectral-norm,c,O3,internal,41,139930378,16.44677734375,14.886962890625,,0.07794189453125,,320453,25,44,1761752842880542
spectral-norm,c,O3,internal,42,140718634,16.5498046875,14.944580078125,,0.0784912109375,,325530,5,41,1761752843021262
spectral-norm,c,O3,internal,43,140069499,16.5047607421875,14.95782470703125,,0.077880859375,,319321,1,22,1761752843161339
spectral-norm,c,O3,internal,44,140036766,16.45849609375,14.9200439453125,,0.0780029296875,,319223,18,37,1761752843301380
spectral-norm,c,O3,internal,45,139287727,16.3797607421875,14.87603759765625,,0.0772705078125,,315672,1,27,1761752843440674
spectral-norm,c,O3,internal,46,139674698,16.451171875,14.8497314453125,,0.077880859375,,316733,9,45,1761752843580346
spectral-norm,c,O3,internal,47,139520000,16.4930419921875,14.9093017578125,,0.077880859375,,319137,7,46,1761752843719867
spectral-norm,c,O3,internal,48,140061007,16.46234130859375,14.90869140625,,0.0780029296875,,319993,6,48,1761752843859933
spectral-norm,c,O3,internal,49,139741520,16.29071044921875,14.796875,,0.07733154296875,,305370,0,29,1761752843999676
spectral-norm,c,O3,internal,50,140057585,16.4617919921875,14.92999267578125,,0.077880859375,,308809,0,15,1761752844139740
spectral-norm,c,O3,external,1,139551564,16.33642578125,14.8719482421875,,0.07794189453125,,316239,36,34,1761752904441130
spectral-norm,c,O3,external,2,139654487,16.53424072265625,15.05450439453125,,0.07757568359375,,362980,26,49,1761752904581856
spectral-norm,c,O3,external,3,140300910,16.4835205078125,14.9921875,,0.0782470703125,,325053,8,37,1761752904723065
spectral-norm,c,O3,external,4,140859624,16.416259765625,14.9471435546875,,0.0780029296875,,343258,4,53,1761752904864936
spectral-norm,c,O3,external,5,140810127,16.55517578125,15.02313232421875,,0.0787353515625,,355110,36,45,1761752905006818
spectral-norm,c,O3,external,6,141222870,16.49786376953125,14.97686767578125,,0.07867431640625,,310647,11,74,1761752905149010
spectral-norm,c,O3,external,7,141387779,16.5731201171875,15.02813720703125,,0.07861328125,,356612,2,90,1761752905291392
spectral-norm,c,O3,external,8,141250418,16.57489013671875,15.033935546875,,0.0784912109375,,343886,4,40,1761752905433617
spectral-norm,c,O3,external,9,141003546,16.44708251953125,14.90576171875,,0.0787353515625,,334090,3,68,1761752905575601
spectral-norm,c,O3,external,10,141947218,16.59600830078125,15.03173828125,,0.0792236328125,,326626,3,40,1761752905718547
spectral-norm,c,O3,external,11,143548950,16.8145751953125,15.2037353515625,,0.08197021484375,,353036,66,144,1761752905863068
spectral-norm,c,O3,external,12,141824740,16.5101318359375,15.00811767578125,,0.07867431640625,,325409,14,37,1761752906005939
spectral-norm,c,O3,external,13,141143881,16.574462890625,15.013671875,,0.07855224609375,,333693,24,49,1761752906148127
spectral-norm,c,O3,external,14,141462122,16.486328125,14.97052001953125,,0.07861328125,,326715,6,46,1761752906290609
spectral-norm,c,O3,external,15,141364489,16.5682373046875,15.06134033203125,,0.0787353515625,,328445,1,40,1761752906433002
spectral-norm,c,O3,external,16,141307381,16.4896240234375,14.96343994140625,,0.07855224609375,,357690,37,74,1761752906575353
spectral-norm,c,O3,external,17,141638288,16.51263427734375,15.00115966796875,,0.07855224609375,,353084,3,40,1761752906717937
spectral-norm,c,O3,external,18,141309853,16.49072265625,14.90216064453125,,0.0792236328125,,314266,17,39,1761752906860242
spectral-norm,c,O3,external,19,141941069,16.566650390625,14.9879150390625,,0.0791015625,,321864,3,61,1761752907003068
spectral-norm,c,O3,external,20,141352653,16.491943359375,14.95587158203125,,0.07855224609375,,322122,15,54,1761752907145398
spectral-norm,c,O3,external,21,141885883,16.567138671875,14.992919921875,,0.07916259765625,,354912,7,34,1761752907288196
spectral-norm,c,O3,external,22,141532231,16.5543212890625,15.0374755859375,,0.0784912109375,,324159,6,56,1761752907430744
spectral-norm,c,O3,external,23,140892822,16.4588623046875,14.9306640625,,0.07867431640625,,329615,4,50,1761752907572610
spectral-norm,c,O3,external,24,144099402,16.74542236328125,15.18182373046875,,0.0816650390625,,380321,43,79,1761752907717680
spectral-norm,c,O3,external,25,141338826,16.59417724609375,15.00640869140625,,0.07940673828125,,330683,36,51,1761752907860143
spectral-norm,c,O3,external,26,142260084,16.531982421875,14.97589111328125,,0.07928466796875,,325168,31,47,1761752908003344
spectral-norm,c,O3,external,27,141925797,16.60650634765625,15.03704833984375,,0.07916259765625,,333653,4,55,1761752908146197
spectral-norm,c,O3,external,28,140794575,16.6513671875,15.07952880859375,,0.07861328125,,346174,4,79,1761752908287999
spectral-norm,c,O3,external,29,141700827,16.4635009765625,14.96734619140625,,0.07867431640625,,328172,25,38,1761752908430684
spectral-norm,c,O3,external,30,140896973,16.5516357421875,15.01177978515625,,0.07867431640625,,352169,20,63,1761752908572481
spectral-norm,c,O3,external,31,140275092,16.52056884765625,15.02764892578125,,0.07806396484375,,323825,6,43,1761752908713672
spectral-norm,c,O3,external,32,141480957,16.53955078125,14.96466064453125,,0.07928466796875,,301911,9,53,1761752908856129
spectral-norm,c,O3,external,33,140767559,16.5736083984375,15.0006103515625,,0.07867431640625,,355095,6,59,1761752908997934
spectral-norm,c,O3,external,34,141250176,16.520263671875,14.98468017578125,,0.07855224609375,,325948,13,81,1761752909140168
spectral-norm,c,O3,external,35,141747245,16.47412109375,14.97503662109375,,0.0787353515625,,317831,30,45,1761752909282792
spectral-norm,c,O3,external,36,141382117,16.4495849609375,14.9339599609375,,0.07861328125,,328039,12,57,1761752909425458
spectral-norm,c,O3,external,37,140947259,16.49566650390625,14.950927734375,,0.07861328125,,347806,8,47,1761752909567447
spectral-norm,c,O3,external,38,140802401,16.62750244140625,15.0701904296875,,0.07861328125,,370955,4,61,1761752909709226
