scenario,language,test,mode,iteration,time,pkg,cores,gpu,dram,psys,cycles,cache_misses,branch_misses,ended
binary-trees,c,O3,internal,44,5602478056,77.5672607421875,15.49945068359375,,3.96405029296875,,8906926,3616,260,1761760173973196
binary-trees,c,O3,internal,45,5249144950,73.48065185546875,15.334716796875,,3.77325439453125,,8481465,3858,300,1761760179222358
binary-trees,c,O3,internal,46,5550642381,77.03466796875,15.5611572265625,,3.92694091796875,,8890155,3295,229,1761760184773032
binary-trees,c,O3,internal,47,5534533845,76.9249267578125,15.62982177734375,,3.9345703125,,8890295,3619,312,1761760190307585
binary-trees,c,O3,internal,48,5136429446,72.0927734375,15.1871337890625,,3.68170166015625,,8441854,3161,252,1761760195444031
binary-trees,c,O3,internal,49,5614629799,77.817626953125,15.60711669921875,,4.0513916015625,,9168148,3556,355,1761760201058681
binary-trees,c,O3,internal,50,5168747880,72.629638671875,15.37603759765625,,3.67279052734375,,8502672,3095,313,1761760206227431
binary-trees,c,O3,external,1,5440748418,75.90008544921875,15.64141845703125,,3.8154296875,,8724347,3900,223,1761760272744424
binary-trees,c,O3,external,2,5480499999,76.421875,15.71466064453125,,3.81768798828125,,9044346,3657,215,1761760278262179
binary-trees,c,O3,external,3,5232936930,73.50537109375,15.5360107421875,,3.69915771484375,,8768987,3610,208,1761760283532615
binary-trees,c,O3,external,4,5553697875,77.135986328125,15.6234130859375,,3.91876220703125,,9000422,3055,229,1761760289123529
binary-trees,c,O3,external,5,5147778839,72.38201904296875,15.35260009765625,,3.6663818359375,,8376533,5144,229,1761760294308694
binary-trees,c,O3,external,6,5856694364,80.8052978515625,15.93316650390625,,4.094970703125,,9156290,4293,199,1761760300202280
binary-trees,c,O3,external,7,5490763543,76.45977783203125,15.64532470703125,,3.87548828125,,9088712,5241,306,1761760305730360
binary-trees,c,O3,external,8,5379577363,75.13104248046875,15.54736328125,,3.81805419921875,,8662933,3601,258,1761760311146947
binary-trees,c,O3,external,9,5970985271,82.02899169921875,15.88616943359375,,4.17327880859375,,9534304,4383,342,1761760317154427
binary-trees,c,O3,external,10,5741800302,79.33087158203125,15.72705078125,,3.956787109375,,9189381,4329,266,1761760322933171
binary-trees,c,O3,external,11,5443486738,75.94293212890625,15.64617919921875,,3.82867431640625,,8852495,3869,260,1761760328413864
binary-trees,c,O3,external,12,5581143074,77.4539794921875,15.6317138671875,,3.86834716796875,,9059327,3489,222,1761760334032197
binary-trees,c,O3,external,13,5951006656,81.80352783203125,15.8916015625,,4.14556884765625,,9383279,4252,258,1761760340019692
binary-trees,c,O3,external,14,5446077844,75.806884765625,15.48480224609375,,3.8564453125,,9129526,3307,164,1761760345503275
binary-trees,c,O3,external,15,5474934638,76.197021484375,15.55450439453125,,3.8704833984375,,8727151,4960,309,1761760351015361
binary-trees,c,O3,external,16,5565689785,77.3427734375,15.70355224609375,,3.90020751953125,,9438198,3251,257,1761760356618438
binary-trees,c,O3,external,17,5776642379,79.85467529296875,15.8546142578125,,4.0946044921875,,9238524,4804,301,1761760362432642
binary-trees,c,O3,external,18,5475029187,76.2554931640625,15.60467529296875,,3.86224365234375,,8837029,3409,281,1761760367944936
binary-trees,c,O3,external,19,5532001481,76.84326171875,15.56390380859375,,3.86541748046875,,9121444,3901,220,1761760373514196
binary-trees,c,O3,external,20,5550831601,77.1490478515625,15.66729736328125,,3.88970947265625,,9101228,3383,210,1761760379102340
binary-trees,c,O3,external,21,5452699598,75.9757080078125,15.5699462890625,,3.83612060546875,,8936185,3248,213,1761760384592620
binary-trees,c,O3,external,22,5470308791,76.15972900390625,15.57611083984375,,3.8194580078125,,9054040,4282,222,1761760390096603
binary-trees,c,O3,external,23,5825620972,80.37274169921875,15.85540771484375,,4.06414794921875,,9321346,5076,203,1761760395959612
binary-trees,c,O3,external,24,5485137631,76.42132568359375,15.66339111328125,,3.8780517578125,,8784091,3909,210,1761760401482201
binary-trees,c,O3,external,25,6101863988,83.63934326171875,16.0548095703125,,4.2269287109375,,9681443,4285,336,1761760407621017
binary-trees,c,O3,external,26,5428506653,75.71221923828125,15.59027099609375,,3.79180908203125,,8809550,3823,224,1761760413087033
binary-trees,c,O3,external,27,5427086610,75.67413330078125,15.55487060546875,,3.79217529296875,,8929902,3840,264,1761760418551531
binary-trees,c,O3,external,28,5724380540,79.12957763671875,15.724609375,,3.95648193359375,,9287088,4036,290,1761760424313358
binary-trees,c,O3,external,29,5916186053,81.50848388671875,15.96832275390625,,4.05865478515625,,9398283,4259,249,1761760430266713
binary-trees,c,O3,external,30,5774823981,79.90325927734375,15.94073486328125,,4.00177001953125,,9263874,4300,250,1761760436079031
binary-trees,c,O3,external,31,5550597411,77.15264892578125,15.6710205078125,,3.90411376953125,,9122243,4362,244,1761760441667120
binary-trees,c,O3,external,32,5468354693,76.34307861328125,15.77374267578125,,3.866943359375,,8899292,5460,401,1761760447173034
binary-trees,c,O3,external,33,5518092914,76.855224609375,15.73516845703125,,3.8900146484375,,8928481,4016,241,1761760452728096
binary-trees,c,O3,external,34,5510389853,76.79302978515625,15.760009765625,,3.800537109375,,9006142,5035,329,1761760458275760
binary-trees,c,O3,external,35,5430370158,75.68634033203125,15.53973388671875,,3.77593994140625,,8812579,4326,334,1761760463743345
binary-trees,c,O3,external,36,5711700971,79.0692138671875,15.7996826171875,,3.9652099609375,,9238556,3795,336,1761760469492615
binary-trees,c,O3,external,37,5659285355,78.4827880859375,15.7900390625,,3.9403076171875,,9190126,3975,203,1761760475189263
binary-trees,c,O3,external,38,5374142040,75.11370849609375,15.58148193359375,,3.785400390625,,8999982,4332,246,1761760480599346
binary-trees,c,O3,external,39,5534626655,77.16802978515625,15.8553466796875,,3.87725830078125,,9018175,4753,268,1761760486171534
binary-trees,c,O3,external,40,5684888064,78.91552734375,15.93939208984375,,4.0040283203125,,9243689,4292,222,1761760491891720
binary-trees,c,O3,external,41,6123329862,84.0396728515625,16.2008056640625,,4.25665283203125,,9726057,4374,238,1761760498050859
binary-trees,c,O3,external,42,5587489407,77.622314453125,15.71087646484375,,3.99859619140625,,9104481,4347,321,1761760503675779
binary-trees,c,O3,external,43,5283486544,73.95855712890625,15.4244384765625,,3.68743896484375,,8655845,3416,267,1761760508996175
binary-trees,c,O3,external,44,5870228491,80.95806884765625,15.93841552734375,,4.0404052734375,,9406892,3420,251,1761760514903363
binary-trees,c,O3,external,45,5729104860,79.28363037109375,15.8206787109375,,3.95513916015625,,9181377,3181,207,1761760520668618
binary-trees,c,O3,external,46,5631679365,78.1153564453125,15.73529052734375,,3.90704345703125,,9177461,4018,260,1761760526337515
binary-trees,c,O3,external,47,5408681866,75.55120849609375,15.63482666015625,,3.81488037109375,,8802019,3857,211,1761760531783277
binary-trees,c,O3,external,48,5425863072,75.6824951171875,15.57452392578125,,3.8319091796875,,8742739,4208,226,1761760537246619
binary-trees,c,O3,external,49,5463040819,76.1756591796875,15.66583251953125,,3.8809814453125,,8918437,4153,256,1761760542747033
binary-trees,c,O3,external,50,5417769082,75.67828369140625,15.67633056640625,,3.81390380859375,,9164807,4534,312,1761760548201850
k-nucleotide,c,O3,internal,1,2874002237,40.40618896484375,8.60894775390625,,1.68487548828125,,4998347,1708,124,1761760627745999
k-nucleotide,c,O3,internal,2,2853403696,40.20404052734375,8.63970947265625,,1.6895751953125,,5186084,1779,120,1761760630599432
k-nucleotide,c,O3,internal,3,2765052331,39.15435791015625,8.558837890625,,1.6383056640625,,4695342,1728,105,1761760633364505
k-nucleotide,c,O3,internal,4,2766271313,39.26702880859375,8.659912109375,,1.6396484375,,3851996,2038,164,1761760636130794
k-nucleotide,c,O3,internal,5,2888272908,40.7117919921875,8.755615234375,,1.71099853515625,,5058150,2145,193,1761760639019085
k-nucleotide,c,O3,internal,6,2781255561,39.4384765625,8.66693115234375,,1.6533203125,,4918932,1942,106,1761760641800351
k-nucleotide,c,O3,internal,7,2770681108,39.294921875,8.6400146484375,,1.6495361328125,,4177085,1832,94,1761760644571076
k-nucleotide,c,O3,internal,8,2911431625,40.928466796875,8.71319580078125,,1.723388671875,,5063647,1899,180,1761760647482697
k-nucleotide,c,O3,internal,9,2913223512,40.974609375,8.74273681640625,,1.71441650390625,,5214664,1952,123,1761760650395943
k-nucleotide,c,O3,internal,10,3144124147,43.78179931640625,8.99365234375,,1.8466796875,,6050909,1535,103,1761760653540094
k-nucleotide,c,O3,internal,11,2910702605,40.963134765625,8.7481689453125,,1.72332763671875,,4700428,1943,190,1761760656450995
k-nucleotide,c,O3,internal,12,2851983098,40.28326416015625,8.7220458984375,,1.67877197265625,,4925526,1511,101,1761760659303156
k-nucleotide,c,O3,internal,13,2817780359,39.88116455078125,8.7099609375,,1.66998291015625,,4492658,1588,106,1761760662120945
k-nucleotide,c,O3,internal,14,3087060748,43.14654541015625,8.9837646484375,,1.80474853515625,,6012475,1647,138,1761760665208025
k-nucleotide,c,O3,internal,15,2926838031,41.07122802734375,8.69659423828125,,1.72332763671875,,5042854,1796,118,1761760668134887
k-nucleotide,c,O3,internal,16,2915405484,41.0836181640625,8.82421875,,1.7169189453125,,5107974,2001,112,1761760671050287
k-nucleotide,c,O3,internal,17,2861177924,40.4361572265625,8.777099609375,,1.6953125,,4802907,1752,152,1761760673911503
k-nucleotide,c,O3,internal,18,2805858629,39.6529541015625,8.6160888671875,,1.65643310546875,,4884158,1661,102,1761760676717369
k-nucleotide,c,O3,internal,19,2984828101,41.7640380859375,8.74505615234375,,1.77972412109375,,4574363,2521,187,1761760679702207
k-nucleotide,c,O3,internal,20,2873864642,40.47900390625,8.68731689453125,,1.680908203125,,5110769,1791,131,1761760682576105
k-nucleotide,c,O3,internal,21,2901317375,40.7655029296875,8.66717529296875,,1.75750732421875,,5294155,3099,214,1761760685477454
k-nucleotide,c,O3,internal,22,2923567305,41.05963134765625,8.69989013671875,,1.72247314453125,,5032981,1630,121,1761760688401022
k-nucleotide,c,O3,internal,23,2899663609,40.7557373046875,8.68084716796875,,1.74639892578125,,5290079,1612,83,1761760691300703
k-nucleotide,c,O3,internal,24,2835983155,40.059326171875,8.67779541015625,,1.68109130859375,,4948792,1460,103,1761760694136711
k-nucleotide,c,O3,internal,25,2895723796,40.74896240234375,8.71954345703125,,1.7198486328125,,4502521,2119,102,1761760697032402
k-nucleotide,c,O3,internal,26,2792225411,39.57574462890625,8.6849365234375,,1.655517578125,,4279194,1729,95,1761760699824683
k-nucleotide,c,O3,internal,27,2977007246,41.71160888671875,8.77276611328125,,1.75946044921875,,5240391,1328,86,1761760702801710
k-nucleotide,c,O3,internal,28,2937528107,41.3819580078125,8.8870849609375,,1.73675537109375,,5456399,2113,169,1761760705739256
k-nucleotide,c,O3,internal,29,2851689136,40.29486083984375,8.7354736328125,,1.68231201171875,,5051212,1290,116,1761760708590978
k-nucleotide,c,O3,internal,30,3015376641,42.27154541015625,8.9136962890625,,1.794677734375,,4892182,1849,117,1761760711606438
k-nucleotide,c,O3,internal,31,2859406111,40.34942626953125,8.7196044921875,,1.69085693359375,,4498317,1383,116,1761760714465888
k-nucleotide,c,O3,internal,32,2956345004,41.49639892578125,8.7833251953125,,1.7392578125,,5739350,1413,100,1761760717422393
k-nucleotide,c,O3,internal,33,2931495925,41.25128173828125,8.82427978515625,,1.72686767578125,,5127545,1870,108,1761760720353934
k-nucleotide,c,O3,internal,34,2961301497,41.5439453125,8.790283203125,,1.78021240234375,,4634584,2163,169,1761760723315350
k-nucleotide,c,O3,internal,35,3021895849,42.3082275390625,8.8734130859375,,1.7891845703125,,5478908,1972,151,1761760726337258
k-nucleotide,c,O3,internal,36,2926168730,41.086181640625,8.71258544921875,,1.7197265625,,4919838,1959,128,1761760729263454
k-nucleotide,c,O3,internal,37,2861474875,40.41033935546875,8.7545166015625,,1.698486328125,,4990713,2250,219,1761760732124952
k-nucleotide,c,O3,internal,38,2809155665,39.8240966796875,8.74652099609375,,1.6578369140625,,4497689,1618,72,1761760734934125
k-nucleotide,c,O3,internal,39,2965261443,41.716796875,8.90643310546875,,1.7498779296875,,5645806,1691,110,1761760737899388
k-nucleotide,c,O3,internal,40,2898701061,40.87701416015625,8.80206298828125,,1.71893310546875,,4680544,2471,148,1761760740798131
k-nucleotide,c,O3,internal,41,2871557488,40.54534912109375,8.77886962890625,,1.69415283203125,,4428091,1841,119,1761760743669702
k-nucleotide,c,O3,internal,42,2775668377,39.3887939453125,8.68743896484375,,1.6671142578125,,4462923,1998,118,1761760746445367
k-nucleotide,c,O3,internal,43,2922968968,41.12603759765625,8.78912353515625,,1.72613525390625,,5131917,1747,102,1761760749368370
k-nucleotide,c,O3,internal,44,2751509644,39.08502197265625,8.63970947265625,,1.63995361328125,,3862366,2104,128,1761760752119892
k-nucleotide,c,O3,internal,45,2760551256,39.20330810546875,8.66015625,,1.63519287109375,,4251346,1765,97,1761760754880451
k-nucleotide,c,O3,internal,46,2829485310,40.040771484375,8.72210693359375,,1.67559814453125,,4510595,1502,101,1761760757709968
k-nucleotide,c,O3,internal,47,2908558059,40.90924072265625,8.72967529296875,,1.7147216796875,,5027336,1452,119,1761760760618555
k-nucleotide,c,O3,internal,48,2963441845,41.60076904296875,8.81744384765625,,1.7486572265625,,5125818,1905,130,1761760763582115
k-nucleotide,c,O3,internal,49,2776490581,39.33575439453125,8.60400390625,,1.64984130859375,,4060831,2650,131,1761760766358612
k-nucleotide,c,O3,internal,50,2789232250,39.51080322265625,8.64801025390625,,1.6424560546875,,4517456,1509,120,1761760769147870
k-nucleotide,c,O3,external,1,2805026529,39.70318603515625,8.66400146484375,,1.64892578125,,4618217,1742,132,1761760834060860
k-nucleotide,c,O3,external,2,2903031500,40.89105224609375,8.77069091796875,,1.72662353515625,,4504404,2007,136,1761760836968790
k-nucleotide,c,O3,external,3,2724152386,38.6307373046875,8.49298095703125,,1.607177734375,,3969863,2557,75,1761760839697676
k-nucleotide,c,O3,external,4,2851331547,40.2103271484375,8.6688232421875,,1.6876220703125,,4846546,2229,142,1761760842553852
k-nucleotide,c,O3,external,5,3161783081,43.9346923828125,8.948974609375,,1.84625244140625,,5777707,1244,80,1761760845720377
k-nucleotide,c,O3,external,6,2880235913,40.6329345703125,8.7620849609375,,1.712890625,,4656174,1846,146,1761760848605271
k-nucleotide,c,O3,external,7,2787203481,39.53924560546875,8.70318603515625,,1.64923095703125,,4576670,2361,148,1761760851397253
k-nucleotide,c,O3,external,8,2852362918,40.33038330078125,8.76702880859375,,1.6785888671875,,4862220,2476,213,1761760854254265
k-nucleotide,c,O3,external,9,2870113338,40.4676513671875,8.7166748046875,,1.708984375,,4040930,2629,86,1761760857129031
k-nucleotide,c,O3,external,10,2804774382,39.66668701171875,8.64312744140625,,1.65887451171875,,4288898,2062,81,1761760859938611
k-nucleotide,c,O3,external,11,2918895413,41.02764892578125,8.73138427734375,,1.7283935546875,,4745435,3638,153,1761760862862253
k-nucleotide,c,O3,external,12,2773942505,39.3377685546875,8.646240234375,,1.65118408203125,,3915564,1740,102,1761760865641180
k-nucleotide,c,O3,external,13,2902309912,40.793212890625,8.68719482421875,,1.72125244140625,,4847498,1661,135,1761760868548374
k-nucleotide,c,O3,external,14,2863996349,40.35687255859375,8.6763916015625,,1.77471923828125,,5142629,1904,121,1761760871417527
k-nucleotide,c,O3,external,15,2916077313,40.98736572265625,8.7191162109375,,1.72314453125,,4769654,2836,164,1761760874338282
k-nucleotide,c,O3,external,16,2985524103,41.76007080078125,8.73492431640625,,1.76080322265625,,4653308,1826,131,1761760877328835
k-nucleotide,c,O3,external,17,2854293908,40.24835205078125,8.671875,,1.66864013671875,,5041238,1848,99,1761760880187830
k-nucleotide,c,O3,external,18,2770055355,39.3189697265625,8.669921875,,1.64019775390625,,4248578,2033,160,1761760882962116
k-nucleotide,c,O3,external,19,2859940400,40.3380126953125,8.70098876953125,,1.6978759765625,,4286086,3973,120,1761760885826864
k-nucleotide,c,O3,external,20,2857553341,40.26165771484375,8.6522216796875,,1.69140625,,4763631,1951,104,1761760888689285
k-nucleotide,c,O3,external,21,2943910618,41.31365966796875,8.75762939453125,,1.76177978515625,,5282194,2216,150,1761760891637914
k-nucleotide,c,O3,external,22,2990948025,41.89056396484375,8.8065185546875,,1.7498779296875,,5299771,1882,126,1761760894633867
k-nucleotide,c,O3,external,23,2906028295,40.90771484375,8.75518798828125,,1.726806640625,,5138406,2175,140,1761760897544627
k-nucleotide,c,O3,external,24,2938422231,41.2650146484375,8.75762939453125,,1.71417236328125,,5177774,1407,94,1761760900487872
k-nucleotide,c,O3,external,25,2910325310,40.93115234375,8.7315673828125,,1.71478271484375,,4818750,1895,180,1761760903403010
k-nucleotide,c,O3,external,26,2926437130,41.0616455078125,8.6904296875,,1.73187255859375,,4701362,2749,118,1761760906334178
k-nucleotide,c,O3,external,27,2888604627,40.6014404296875,8.65301513671875,,1.71246337890625,,4958357,1442,85,1761760909227614
k-nucleotide,c,O3,external,28,2812746506,39.75799560546875,8.6353759765625,,1.6885986328125,,4668315,2734,105,1761760912045106
k-nucleotide,c,O3,external,29,2877291593,40.47784423828125,8.64642333984375,,1.7071533203125,,4852318,1796,126,1761760914927192
k-nucleotide,c,O3,external,30,2878949353,40.58056640625,8.72637939453125,,1.70831298828125,,5251404,1842,114,1761760917810782
k-nucleotide,c,O3,external,31,2836684044,40.004638671875,8.62921142578125,,1.741455078125,,4009647,3696,105,1761760920652197
k-nucleotide,c,O3,external,32,2807784253,39.78240966796875,8.70550537109375,,1.67864990234375,,4271703,1842,128,1761760923464851
k-nucleotide,c,O3,external,33,2913414262,40.9112548828125,8.68060302734375,,1.73291015625,,4802483,1702,164,1761760926383010
k-nucleotide,c,O3,external,34,2872458356,40.49224853515625,8.70458984375,,1.6973876953125,,4777122,1321,61,1761760929260198
k-nucleotide,c,O3,external,35,3018771551,42.2620849609375,8.87286376953125,,1.76727294921875,,5354677,1557,119,1761760932283690
k-nucleotide,c,O3,external,36,2759876722,39.07952880859375,8.560546875,,1.63922119140625,,4369064,2384,120,1761760935048617
k-nucleotide,c,O3,external,37,2815981655,39.81640625,8.67584228515625,,1.68292236328125,,4312648,2284,133,1761760937869341
k-nucleotide,c,O3,external,38,2783637237,39.40826416015625,8.61614990234375,,1.6446533203125,,4802249,4185,130,1761760940658015
k-nucleotide,c,O3,external,39,2804649707,39.7265625,8.69622802734375,,1.6785888671875,,4425802,4046,172,1761760943467456
k-nucleotide,c,O3,external,40,2757689601,39.09576416015625,8.58538818359375,,1.638671875,,3901152,2691,142,1761760946230203
k-nucleotide,c,O3,external,41,2980268910,41.7171630859375,8.74945068359375,,1.76220703125,,4462770,2643,129,1761760949215109
k-nucleotide,c,O3,external,42,2765790884,39.14910888671875,8.545166015625,,1.641845703125,,3921166,2391,99,1761760951986105
k-nucleotide,c,O3,external,43,2913831146,40.93743896484375,8.707763671875,,1.71868896484375,,4805059,3075,95,1761760954904188
k-nucleotide,c,O3,external,44,2778393887,39.37371826171875,8.6416015625,,1.6441650390625,,4515779,2266,143,1761760957687378
k-nucleotide,c,O3,external,45,2792596355,39.507080078125,8.615966796875,,1.65435791015625,,4445150,1926,125,1761760960484603
k-nucleotide,c,O3,external,46,3041001701,42.525146484375,8.8839111328125,,1.8204345703125,,5569624,1335,95,1761760963530359
k-nucleotide,c,O3,external,47,2927177063,41.0740966796875,8.69049072265625,,1.730712890625,,4451708,1513,155,1761760966461792
k-nucleotide,c,O3,external,48,2964323370,41.49169921875,8.689208984375,,1.7529296875,,4337051,1479,93,1761760969430771
k-nucleotide,c,O3,external,49,2847990238,40.1470947265625,8.63824462890625,,1.6827392578125,,4158702,1466,106,1761760972283518
k-nucleotide,c,O3,external,50,3079089235,42.91796875,8.8448486328125,,1.79693603515625,,5767585,1565,125,1761760975367356
spectral-norm,c,O3,internal,1,1560604156,21.920654296875,4.65667724609375,,0.870361328125,,2211604,213,80,1761761037828701
spectral-norm,c,O3,internal,2,1551477885,21.82208251953125,4.6572265625,,0.86383056640625,,1985352,53,67,1761761039380367
spectral-norm,c,O3,internal,3,1531759823,21.54052734375,4.5977783203125,,0.85186767578125,,2085911,21,69,1761761040912156
spectral-norm,c,O3,internal,4,1561768872,21.9779052734375,4.6900634765625,,0.8697509765625,,2149457,9,51,1761761042473951
spectral-norm,c,O3,internal,5,1557639822,21.89251708984375,4.6488037109375,,0.86724853515625,,2141817,49,62,1761761044031602
spectral-norm,c,O3,internal,6,1545554233,21.68084716796875,4.58197021484375,,0.8594970703125,,2114601,22,86,1761761045577184
spectral-norm,c,O3,internal,7,1563955730,21.99346923828125,4.6968994140625,,0.87017822265625,,2136937,15,43,1761761047141144
spectral-norm,c,O3,internal,8,1551612811,21.79931640625,4.634033203125,,0.86334228515625,,1909559,36,53,1761761048692775
spectral-norm,c,O3,internal,9,1543315838,21.720458984375,4.64404296875,,0.8583984375,,2009510,34,72,1761761050236123
spectral-norm,c,O3,internal,10,1533799242,21.58197021484375,4.6046142578125,,0.853271484375,,2036943,16,51,1761761051769947
spectral-norm,c,O3,internal,11,1560082477,21.93426513671875,4.66925048828125,,0.86895751953125,,2078185,70,96,1761761053330118
spectral-norm,c,O3,internal,12,1549055180,21.785888671875,4.6429443359375,,0.86199951171875,,2032112,9,57,1761761054879206
spectral-norm,c,O3,internal,13,1540120603,21.6910400390625,4.64794921875,,0.85662841796875,,2097421,7,48,1761761056419393
spectral-norm,c,O3,internal,14,1565840407,22.0341796875,4.7158203125,,0.87127685546875,,2075803,16,56,1761761057985319
spectral-norm,c,O3,internal,15,1566837189,22.038818359375,4.70831298828125,,0.871826171875,,2102040,44,62,1761761059552185
spectral-norm,c,O3,internal,16,1539598890,21.66900634765625,4.635986328125,,0.8560791015625,,2121825,19,76,1761761061091809
spectral-norm,c,O3,internal,17,1550370850,21.84051513671875,4.68560791015625,,0.8626708984375,,2023941,18,66,1761761062642191
spectral-norm,c,O3,internal,18,1556730003,21.9161376953125,4.69781494140625,,0.86614990234375,,2108124,41,87,1761761064198953
spectral-norm,c,O3,internal,19,1534645063,21.62548828125,4.64996337890625,,0.8533935546875,,2008579,11,58,1761761065733795
spectral-norm,c,O3,internal,20,1540969624,21.73095703125,4.68988037109375,,0.85723876953125,,2092360,42,44,1761761067274849
spectral-norm,c,O3,internal,21,1554830257,21.90716552734375,4.709716796875,,0.86572265625,,2127716,80,112,1761761068829692
spectral-norm,c,O3,internal,22,1550907462,21.83062744140625,4.6788330078125,,0.8631591796875,,1940316,31,70,1761761070380621
spectral-norm,c,O3,internal,23,1550759582,21.82855224609375,4.677001953125,,0.8623046875,,2140590,10,43,1761761071931373
spectral-norm,c,O3,internal,24,1557287690,21.94757080078125,4.7161865234375,,0.86773681640625,,2083116,40,76,1761761073488699
spectral-norm,c,O3,internal,25,1554500156,21.87347412109375,4.67767333984375,,0.86456298828125,,1970309,25,59,1761761075043217
spectral-norm,c,O3,internal,26,1559687605,21.9287109375,4.6771240234375,,0.8677978515625,,1985597,4,53,1761761076602941
spectral-norm,c,O3,internal,27,1565153203,22.02911376953125,4.70849609375,,0.8712158203125,,2156333,59,70,1761761078168105
spectral-norm,c,O3,internal,28,1559400269,21.92236328125,4.669677734375,,0.86767578125,,2169762,37,62,1761761079727517
spectral-norm,c,O3,internal,29,1545309724,21.740478515625,4.64178466796875,,0.8594970703125,,2129308,8,63,1761761081272862
spectral-norm,c,O3,internal,30,1570862930,22.08770751953125,4.7147216796875,,0.87384033203125,,2201589,23,46,1761761082843816
spectral-norm,c,O3,internal,31,1552102482,21.856201171875,4.6934814453125,,0.8634033203125,,2105315,58,104,1761761084395945
spectral-norm,c,O3,internal,32,1550571198,21.84130859375,4.69049072265625,,0.8623046875,,2017134,6,55,1761761085946526
spectral-norm,c,O3,internal,33,1557058442,21.93994140625,4.71051025390625,,0.86669921875,,1943186,41,73,1761761087503602
spectral-norm,c,O3,internal,34,1549002384,21.82232666015625,4.69287109375,,0.8616943359375,,1913851,42,53,1761761089052619
spectral-norm,c,O3,internal,35,1549724381,21.83233642578125,4.688232421875,,0.86181640625,,1990693,17,65,1761761090602359
spectral-norm,c,O3,internal,36,1555202148,21.88665771484375,4.69036865234375,,0.8643798828125,,1831580,4,34,1761761092157599
spectral-norm,c,O3,internal,37,1568299055,22.0909423828125,4.73724365234375,,0.87359619140625,,2174231,86,58,1761761093725892
spectral-norm,c,O3,internal,38,1539626144,21.70440673828125,4.65863037109375,,0.8568115234375,,2062593,41,86,1761761095265543
spectral-norm,c,O3,internal,39,1552810022,21.88250732421875,4.692138671875,,0.86383056640625,,2055825,12,36,1761761096818362
spectral-norm,c,O3,internal,40,1560651679,21.9832763671875,4.71990966796875,,0.868408203125,,2151628,46,36,1761761098379046
spectral-norm,c,O3,internal,41,1540642413,21.71087646484375,4.667236328125,,0.8572998046875,,2092114,87,93,1761761099919853
spectral-norm,c,O3,internal,42,1539240482,21.69970703125,4.66571044921875,,0.85760498046875,,2038003,78,42,1761761101459114
spectral-norm,c,O3,internal,43,1556739480,21.91650390625,4.697021484375,,0.86669921875,,2034451,82,94,1761761103015867
spectral-norm,c,O3,internal,44,1541331609,21.71112060546875,4.65771484375,,0.8580322265625,,2111743,50,105,1761761104557217
spectral-norm,c,O3,internal,45,1546506440,21.77972412109375,4.670654296875,,0.860107421875,,2065981,21,37,1761761106103785
spectral-norm,c,O3,internal,46,1554005714,21.89599609375,4.69610595703125,,0.865234375,,2101512,51,73,1761761107657801
spectral-norm,c,O3,internal,47,1566636671,22.04840087890625,4.71734619140625,,0.87176513671875,,1989835,61,65,1761761109224422
spectral-norm,c,O3,internal,48,1546460240,21.77685546875,4.6678466796875,,0.86004638671875,,2078023,27,63,1761761110770956
spectral-norm,c,O3,internal,49,1548150037,21.8160400390625,4.683837890625,,0.861083984375,,2016058,10,24,1761761112319281
spectral-norm,c,O3,internal,50,1571529914,22.11968994140625,4.734375,,0.875,,2053804,49,90,1761761113890901
spectral-norm,c,O3,external,1,1564007010,22.01483154296875,4.703857421875,,0.8707275390625,,2304803,103,57,1761761176328783
spectral-norm,c,O3,external,2,1545652156,21.73089599609375,4.63165283203125,,0.8597412109375,,2221692,24,56,1761761177879193
spectral-norm,c,O3,external,3,1576950401,22.18145751953125,4.72882080078125,,0.88006591796875,,2273543,139,86,1761761179460878
spectral-norm,c,O3,external,4,1549646494,21.7935791015625,4.65093994140625,,0.86187744140625,,2205029,34,75,1761761181015116
spectral-norm,c,O3,external,5,1561878026,21.98681640625,4.697509765625,,0.8690185546875,,2297533,14,76,1761761182581338
spectral-norm,c,O3,external,6,1550862211,21.8258056640625,4.67218017578125,,0.8631591796875,,2191321,46,86,1761761184136953
spectral-norm,c,O3,external,7,1572677656,22.0994873046875,4.7012939453125,,0.8753662109375,,2278227,56,53,1761761185714699
spectral-norm,c,O3,external,8,1540202048,21.7001953125,4.6556396484375,,0.8568115234375,,2281636,24,88,1761761187259606
spectral-norm,c,O3,external,9,1569909529,22.09515380859375,4.71783447265625,,0.87420654296875,,2141063,44,72,1761761188834288
spectral-norm,c,O3,external,10,1582280311,22.24951171875,4.7403564453125,,0.880859375,,2353149,40,51,1761761190421365
spectral-norm,c,O3,external,11,1551763020,21.84405517578125,4.67822265625,,0.86370849609375,,2251762,36,79,1761761191977782
spectral-norm,c,O3,external,12,1559446334,21.954833984375,4.70062255859375,,0.86834716796875,,2309392,48,75,1761761193541847
spectral-norm,c,O3,external,13,1588120736,22.32183837890625,4.7469482421875,,0.8843994140625,,2305662,55,45,1761761195134275
spectral-norm,c,O3,external,14,1562676515,21.9791259765625,4.68096923828125,,0.86962890625,,2174576,52,69,1761761196701634
spectral-norm,c,O3,external,15,1588787124,22.31646728515625,4.741943359375,,0.88421630859375,,2221595,32,42,1761761198295220
spectral-norm,c,O3,external,16,1579983767,22.177978515625,4.69110107421875,,0.8800048828125,,2396737,103,98,1761761199879540
