scenario,language,test,nice,affinity,mode,iteration,time,pkg,cores,gpu,ram,psys,cycles,l1d_misses,l1i_misses,llc_misses,branch_misses,c1_core_residency,c3_core_residency,c6_core_residency,c7_core_residency,c2_pkg_residency,c3_pkg_residency,c6_pkg_residency,c8_pkg_residency,c10_pkg_residency,ended
polynomial-evaluation,cs,release,,,process,1,1962461,107.557,85.765,,1.962,,23751361755,178409329,75156052,6545697,17199842,,858255744,3026913536,13599467968,0,0,0,0,0,1765367938623161
polynomial-evaluation,cs,release,,,process,2,1894653,111.539,90.436,,1.993,,24610592663,203554131,82339820,6765832,17489072,,534979040,1528757024,13123894560,0,0,0,0,0,1765368000518184
polynomial-evaluation,cs,release,,,process,3,1901059,109.964,88.279,,2.901,,21666576655,219995235,41644586,46016801,14410993,,2056442752,1462906880,14889393216,0,0,0,0,0,1765368062419594
polynomial-evaluation,cs,release,,,process,4,1913736,107.403,86.159,,1.829,,23910382183,138327253,59477261,1056587,22446066,,1071569888,902309088,13895765120,0,0,0,0,0,1765368124414219
polynomial-evaluation,cs,release,,,process,5,1904938,109.228,88.051,,1.822,,23949711753,136559036,63524363,1168942,21682560,,862559680,2445243232,11770230624,0,0,0,0,0,1765368186319505
polynomial-evaluation,cs,release,,,process,6,1916624,132.588,110.4,,3.918,,26597013038,395768756,111328300,77721414,21015165,,636520224,1981333792,9081792896,0,0,0,0,0,1765368248236599
polynomial-evaluation,cs,release,,,process,7,1905318,117.402,96.174,,2.034,,25819969068,196884957,87403935,6661826,20279452,,895022176,2676350048,9004101984,0,0,0,0,0,1765368310142279
polynomial-evaluation,cs,release,,,process,8,1906405,97.362,76.202,,1.701,,22565388923,134325733,35339607,5775424,13747302,,353261824,1515681632,19225118112,0,0,0,0,0,1765368372477245
polynomial-evaluation,cs,release,,,process,9,1953362,125.755,103.653,,2.784,,25810591565,274345525,79140744,33359019,18917493,,1351208064,2076185280,12366459648,0,0,0,0,0,1765368434433134
polynomial-evaluation,cs,release,,,process,10,1915392,111.785,90.498,,1.884,,24463173268,164241272,57176317,6242980,18086979,,771271744,796174112,13113134848,0,0,0,0,0,1765368496348897
polynomial-evaluation,cs,release,,,process,11,1893584,98.01,77.038,,1.561,,21884316971,86070516,27290631,409720,14326733,,308724288,2602997472,16651967360,0,0,0,0,0,1765368558242784
polynomial-evaluation,cs,release,,,process,12,1908392,128.093,106.605,,2.439,,26917195668,247477142,88683927,9761319,20229664,,558251904,1841819520,10952908896,0,0,0,0,0,1765368620151477
polynomial-evaluation,cs,release,,,process,13,1911856,109.786,88.57,,1.874,,24325378066,155748898,56933286,6222006,21506905,,695835296,2094642016,12898691424,0,0,0,0,0,1765368682063679
polynomial-evaluation,cs,release,,,process,14,1900180,121.259,100.072,,2.049,,27027123645,207281748,95290074,6739471,19744383,,686078784,2969527232,8746281696,0,0,0,0,0,1765368743964216
polynomial-evaluation,cs,release,,,process,15,1918736,106.633,85.217,,1.848,,20540887956,133952363,66319155,3780616,18800796,,1544117344,2164500736,14411866560,0,0,0,0,0,1765368805883273
polynomial-evaluation,cs,release,,,process,16,1906851,120.062,98.816,,1.931,,26672795904,160346420,88092286,1513883,22049996,,944528128,1492589728,9230789568,0,0,0,0,0,1765368867790527
polynomial-evaluation,cs,release,,,process,17,1929536,121.244,99.739,,2.1,,27451247202,205037082,89435990,7032524,20261238,,534719360,2664262752,10520995840,0,0,0,0,0,1765368929720378
polynomial-evaluation,cs,release,,,process,18,1934015,129.001,107.063,,2.726,,27589859435,265322473,94132616,38143137,19730881,,1171205728,2488809120,11931704608,0,0,0,0,0,1765368991654706
polynomial-evaluation,cs,release,,,process,19,1928765,113.645,92.233,,1.795,,25373371541,128663160,60616298,1126284,17328172,,1062640544,2163880000,12179254784,0,0,0,0,0,1765369053584969
polynomial-evaluation,cs,release,,,process,20,1917407,108.402,87.157,,1.652,,23469944784,98902839,38346553,497225,16174995,,748694016,1259616064,13103097632,0,0,0,0,0,1765369115502703
polynomial-evaluation,cs,release,,,process,21,1909394,133.135,111.33,,3.193,,28209520406,330127170,102469807,45971551,21396528,,1005947872,3037956736,8979692320,0,0,0,0,0,1765369177412423
polynomial-evaluation,cs,release,,,process,22,1932485,126.412,104.827,,2.102,,27885361915,215750751,95068966,7302848,20940052,,910385344,2320341152,8204606560,0,0,0,0,0,1765369239345237
polynomial-evaluation,cs,release,,,process,23,1944612,116.874,95.242,,1.966,,25935266608,173985889,65313414,6567267,15824254,,1214538560,1787188352,11828567616,0,0,0,0,0,1765369301293794
polynomial-evaluation,cs,release,,,process,24,1949125,119.466,97.801,,1.902,,26432395787,150550955,77008012,1429890,19581610,,910634016,2945605024,9780827616,0,0,0,0,0,1765369363243241
polynomial-evaluation,cs,release,,,process,25,1916527,123.989,102.614,,2.066,,27638400228,207282108,92604052,7046229,22382743,,1175474080,2410049632,8609145664,0,0,0,0,0,1765369425160102
polynomial-evaluation,cs,release,,,process,26,1933224,108.357,86.918,,1.715,,23833598244,100290355,40068669,645100,15316216,,1080445376,1941718240,13343813664,0,0,0,0,0,1765369487114216
polynomial-evaluation,cs,release,,,process,27,1891695,86.866,65.974,,1.193,,15287959536,73707882,42984986,356422,15609720,,2488323744,1736928864,17959672128,0,0,0,0,0,1765369549006216
