scenario,language,test,nice,affinity,mode,iteration,time,pkg,cores,gpu,ram,psys,cycles,l1d_misses,l1i_misses,llc_misses,branch_misses,c1_core_residency,c3_core_residency,c6_core_residency,c7_core_residency,c2_pkg_residency,c3_pkg_residency,c6_pkg_residency,c8_pkg_residency,c10_pkg_residency,ended
reverse-complement,cs,release,-20,,process,1,446163,6.588,1.588,,0.509,,2131697894,31035653,16038093,3210560,3396944,,0,0,0,0,0,0,0,0,1769071016388455
reverse-complement,cs,release,-20,,process,2,484651,7.227,1.803,,0.545,,2315030919,32574520,18191260,3492516,4877028,,0,0,0,0,0,0,0,0,1769071027107956
reverse-complement,cs,release,-20,,process,3,430629,6.502,1.676,,0.517,,2057469888,33401557,17014244,3518986,4639207,,0,0,0,0,0,0,0,0,1769071037763224
reverse-complement,cs,release,-20,,process,4,441608,6.612,1.671,,0.502,,2110123857,30556703,16381550,2916511,5663489,,0,0,0,0,0,0,0,0,1769071048440558
reverse-complement,cs,release,-20,,process,5,614251,9.731,2.85,,0.826,,2936395779,65949243,25487066,5915785,13994499,,0,0,0,0,0,0,0,0,1769071059290275
reverse-complement,cs,release,-20,,process,6,444976,6.657,1.671,,0.512,,2126232600,30628846,17064803,3262039,4634686,,0,0,0,0,0,0,0,0,1769071070032409
reverse-complement,cs,release,-20,,process,7,439804,6.486,1.574,,0.479,,2101501855,27745612,15019757,2867486,3738011,,0,0,0,0,0,0,0,0,1769071080704528
reverse-complement,cs,release,-20,,process,8,444486,6.585,1.625,,0.451,,2122792078,24078299,15144547,2162658,5234533,,0,0,0,0,0,0,0,0,1769071091377581
reverse-complement,cs,release,-20,,process,9,421824,6.334,1.613,,0.504,,2015108236,32078974,16975587,3175046,4649510,,0,0,0,0,0,0,0,0,1769071102031430
reverse-complement,cs,release,-20,,process,10,459199,6.819,1.679,,0.506,,2194182667,30142431,15808753,3018630,3994418,,0,0,0,0,0,0,0,0,1769071112715879
reverse-complement,cs,release,-20,,process,11,460018,6.835,1.687,,0.492,,2198143630,28127600,17542384,2913453,4509132,,0,0,0,0,0,0,0,0,1769071123406374
reverse-complement,cs,release,-20,,process,12,454682,6.788,1.7,,0.529,,2172670206,33019899,18919272,3251011,4061909,,0,0,0,0,0,0,0,0,1769071134090458
reverse-complement,cs,release,-20,,process,13,449093,6.794,1.756,,0.56,,2145883733,34069724,19091901,3562416,5153394,,0,0,0,0,0,0,0,0,1769071144777537
reverse-complement,cs,release,-20,,process,14,438843,6.421,1.521,,0.427,,2096664147,20730378,15225999,2211957,3236821,,0,0,0,0,0,0,0,0,1769071155441052
reverse-complement,cs,release,-20,,process,15,435847,6.507,1.63,,0.508,,2082408013,32163935,16813470,3091571,3965102,,0,0,0,0,0,0,0,0,1769071166103222
reverse-complement,cs,release,-20,,process,16,433312,6.417,1.574,,0.461,,2069512568,25597944,14703748,2668268,3578510,,0,0,0,0,0,0,0,0,1769071176762316
reverse-complement,cs,release,-20,,process,17,441937,6.47,1.538,,0.463,,2109637943,25163529,15322391,2634933,2897294,,0,0,0,0,0,0,0,0,1769071187431346
reverse-complement,cs,release,-20,,process,18,421620,6.28,1.56,,0.494,,2014434648,31334813,16280828,2997411,3956319,,0,0,0,0,0,0,0,0,1769071198080567
reverse-complement,cs,release,-20,,process,19,445178,6.525,1.546,,0.475,,2127027891,26035053,15929249,2829773,3170796,,0,0,0,0,0,0,0,0,1769071208752753
reverse-complement,cs,release,-20,,process,20,678485,10.762,3.138,,0.993,,3244021088,75225210,28572264,7335688,13464759,,0,0,0,0,0,0,0,0,1769071219658648
reverse-complement,cs,release,-20,,process,21,435704,6.509,1.635,,0.499,,2081824890,30397442,16517354,3293905,4427015,,0,0,0,0,0,0,0,0,1769071230327638
reverse-complement,cs,release,-20,,process,22,440458,6.457,1.539,,0.461,,2103869112,23731994,17024445,2614278,3299936,,0,0,0,0,0,0,0,0,1769071241002498
reverse-complement,cs,release,-20,,process,23,425067,6.326,1.556,,0.504,,2030767283,31821263,15666534,3364559,3411804,,0,0,0,0,0,0,0,0,1769071251666289
reverse-complement,cs,release,-20,,process,24,442371,6.609,1.656,,0.505,,2113742493,30219565,15978813,3258954,4334227,,0,0,0,0,0,0,0,0,1769071262335862
reverse-complement,cs,release,-20,,process,25,463624,6.872,1.693,,0.501,,2215036765,28227433,17097184,2960962,4431806,,0,0,0,0,0,0,0,0,1769071273039034
reverse-complement,cs,release,-20,,process,26,418018,6.208,1.528,,0.506,,1997010355,32172766,15535446,3431618,3251983,,0,0,0,0,0,0,0,0,1769071283692732
reverse-complement,cs,release,-20,,process,27,486794,7.405,1.944,,0.643,,2325954995,38433120,24777594,4147104,5468067,,0,0,0,0,0,0,0,0,1769071294410991
reverse-complement,cs,release,-20,,process,28,478303,7.084,1.733,,0.527,,2285736820,30611335,18018152,3170319,4433106,,0,0,0,0,0,0,0,0,1769071305119766
reverse-complement,cs,release,-20,,process,29,476368,7.046,1.72,,0.537,,2268291714,31668980,17876251,3364749,4583262,,0,0,0,0,0,0,0,0,1769071315826936
reverse-complement,cs,release,-20,,process,30,424373,6.256,1.514,,0.491,,2027501275,30419873,15415377,3232674,3235367,,0,0,0,0,0,0,0,0,1769071326481142
k-nucleotide,cs,release,-20,,process,1,5621816,87.115,24.032,,7.472,,26911357144,625079810,138354000,52582221,82401113,,0,0,0,0,0,0,0,0,1769071375005046
k-nucleotide,cs,release,-20,,process,2,4958103,76.315,20.706,,6.359,,23739541165,538675927,145717957,44153736,65484523,,0,0,0,0,0,0,0,0,1769071389964178
k-nucleotide,cs,release,-20,,process,3,4815334,73.789,19.79,,6.136,,23055665422,522515071,112975081,42647032,60773272,,0,0,0,0,0,0,0,0,1769071404780510
k-nucleotide,cs,release,-20,,process,4,4808607,73.987,20.073,,6.147,,23023446683,526239912,116728880,41887189,64006255,,0,0,0,0,0,0,0,0,1769071419590142
k-nucleotide,cs,release,-20,,process,5,4961856,76.247,20.608,,6.417,,23757456216,540970496,149117369,44999082,63860619,,0,0,0,0,0,0,0,0,1769071434552995
k-nucleotide,cs,release,-20,,process,6,4741288,73.129,19.985,,5.985,,22701147354,515355659,111569655,40109198,63744239,,0,0,0,0,0,0,0,0,1769071449295266
k-nucleotide,cs,release,-20,,process,7,4684779,73.198,20.667,,6.133,,22430176744,538049699,107042533,43570811,71020226,,0,0,0,0,0,0,0,0,1769071463981157
k-nucleotide,cs,release,-20,,process,8,4961230,76.659,21.045,,6.291,,23750646974,536241493,116020835,42136977,66104684,,0,0,0,0,0,0,0,0,1769071478943519
k-nucleotide,cs,release,-20,,process,9,5008697,76.908,20.765,,6.329,,23981661906,528630720,118539738,42283973,65082024,,0,0,0,0,0,0,0,0,1769071493953214
k-nucleotide,cs,release,-20,,process,10,5049221,79.241,22.581,,6.772,,24175837522,601535045,124635646,49493586,82662790,,0,0,0,0,0,0,0,0,1769071509003436
k-nucleotide,cs,release,-20,,process,11,5130815,78.612,21.066,,6.542,,24566638563,545177535,124888015,44742110,63489825,,0,0,0,0,0,0,0,0,1769071524135250
k-nucleotide,cs,release,-20,,process,12,4731412,72.875,19.845,,5.985,,22653706893,515092031,109374906,39538854,62091173,,0,0,0,0,0,0,0,0,1769071538867647
k-nucleotide,cs,release,-20,,process,13,4695455,72.426,19.803,,5.946,,22481586786,508041356,111658834,39888062,61435435,,0,0,0,0,0,0,0,0,1769071553564335
k-nucleotide,cs,release,-20,,process,14,4977548,76.505,20.704,,6.321,,23832511512,532541550,116033173,42995562,61890571,,0,0,0,0,0,0,0,0,1769071568542927
k-nucleotide,cs,release,-20,,process,15,5070083,77.882,21.07,,6.298,,24275622949,529300660,117974575,41600303,62864164,,0,0,0,0,0,0,0,0,1769071583613939
k-nucleotide,cs,release,-20,,process,16,4739826,72.701,19.557,,6.043,,22693682245,507070549,111857652,42129176,60366214,,0,0,0,0,0,0,0,0,1769071598354839
k-nucleotide,cs,release,-20,,process,17,5136262,79.05,21.482,,6.439,,24591728575,557778312,119304991,43387931,64387789,,0,0,0,0,0,0,0,0,1769071613492410
k-nucleotide,cs,release,-20,,process,18,4874279,75.098,20.469,,6.139,,23337987684,516508894,113723337,41831391,63425554,,0,0,0,0,0,0,0,0,1769071628367696
k-nucleotide,cs,release,-20,,process,19,4981277,76.823,20.984,,6.27,,23850272485,532538961,117254945,41928108,65624856,,0,0,0,0,0,0,0,0,1769071643349949
k-nucleotide,cs,release,-20,,process,20,5169847,79.51,21.589,,6.431,,24753578459,536496564,118279102,42840672,67529535,,0,0,0,0,0,0,0,0,1769071658520776
k-nucleotide,cs,release,-20,,process,21,4865590,74.921,20.39,,6.134,,23296429750,517569458,112919553,41084279,62592675,,0,0,0,0,0,0,0,0,1769071673387371
k-nucleotide,cs,release,-20,,process,22,5166811,79.329,21.413,,6.427,,24738981953,540099369,117849785,43050148,64665693,,0,0,0,0,0,0,0,0,1769071688555161
k-nucleotide,cs,release,-20,,process,23,4779552,73.97,20.365,,6.105,,22884445672,520473172,116599937,42280238,63238953,,0,0,0,0,0,0,0,0,1769071703335746
k-nucleotide,cs,release,-20,,process,24,5054984,78.183,21.5,,6.464,,24203537603,534027627,121400207,45429643,66579696,,0,0,0,0,0,0,0,0,1769071718391733
k-nucleotide,cs,release,-20,,process,25,4943857,76.513,21.087,,6.271,,23671320080,530816669,117143238,43365896,66902436,,0,0,0,0,0,0,0,0,1769071733336588
k-nucleotide,cs,release,-20,,process,26,4708989,73.233,20.405,,6.116,,22546362407,521043505,114382191,43334955,64696087,,0,0,0,0,0,0,0,0,1769071748046585
k-nucleotide,cs,release,-20,,process,27,4957402,76.2,20.609,,6.316,,23735935830,530258935,116502940,44190838,62357960,,0,0,0,0,0,0,0,0,1769071763005015
k-nucleotide,cs,release,-20,,process,28,4872919,75.152,20.498,,6.28,,23331198630,528086073,117182158,45521761,62866135,,0,0,0,0,0,0,0,0,1769071777878937
k-nucleotide,cs,release,-20,,process,29,4805842,74.223,20.304,,6.196,,23013225210,523734909,116529218,43911624,63525139,,0,0,0,0,0,0,0,0,1769071792685770
k-nucleotide,cs,release,-20,,process,30,4952998,76.32,20.785,,6.329,,23717759775,535989729,115889965,43689726,63959524,,0,0,0,0,0,0,0,0,1769071807639751
k-nucleotide,cpp,optimized,-20,,process,1,3442187,52.484,13.82,,4.475,,16481492299,424729955,80707961,26736755,44142620,,0,0,0,0,0,0,0,0,1769071845343931
k-nucleotide,cpp,optimized,-20,,process,2,3309060,50.24,13.143,,4.048,,15842833493,406175931,70003332,22558746,44040942,,0,0,0,0,0,0,0,0,1769071858654135
k-nucleotide,cpp,optimized,-20,,process,3,3377791,51.611,13.717,,4.391,,16172394133,420266638,115316941,24303639,44333284,,0,0,0,0,0,0,0,0,1769071872033815
k-nucleotide,cpp,optimized,-20,,process,4,3481447,52.908,13.813,,4.478,,16669424160,426349896,80770212,24944803,42661228,,0,0,0,0,0,0,0,0,1769071885516258
k-nucleotide,cpp,optimized,-20,,process,5,5014600,77.392,21.05,,6.9,,24012555875,622238877,160703465,44739192,84172117,,0,0,0,0,0,0,0,0,1769071900531811
