scenario,language,test,nice,affinity,mode,iteration,time,pkg,cores,gpu,ram,psys,cycles,l1d_misses,l1i_misses,llc_misses,branch_misses,c1_core_residency,c3_core_residency,c6_core_residency,c7_core_residency,c2_pkg_residency,c3_pkg_residency,c6_pkg_residency,c8_pkg_residency,c10_pkg_residency,ended
mandelbrot,java,server,-20,,process,1,10508515,154.376,38.128,,5.946,,50316677407,68772314,39679145,503476,18560135,,0,0,0,0,0,0,0,0,1764158444166265
mandelbrot,java,server,-20,,process,2,10566986,155.777,38.845,,6.0,,50596873067,69057972,40712456,534206,18721604,,0,0,0,0,0,0,0,0,1764158454767202
mandelbrot,java,server,-20,,process,3,10572149,155.344,38.362,,5.993,,50621575403,69555172,41868149,525913,18957819,,0,0,0,0,0,0,0,0,1764158465369324
mandelbrot,java,server,-20,,process,4,10569840,155.658,38.704,,5.992,,50610697705,69629606,40631457,523118,18786273,,0,0,0,0,0,0,0,0,1764158475968598
mandelbrot,java,server,-20,,process,5,10560242,154.968,38.129,,5.993,,50564768396,70162078,42412906,569274,19076165,,0,0,0,0,0,0,0,0,1764158486558094
mandelbrot,java,server,-20,,process,6,10558756,154.692,37.864,,5.985,,50557631817,68866338,40598011,517823,18911827,,0,0,0,0,0,0,0,0,1764158497146937
mandelbrot,java,server,-20,,process,7,10539832,154.487,37.862,,5.975,,50467123271,68569404,40304502,522313,18523528,,0,0,0,0,0,0,0,0,1764158507716629
mandelbrot,java,server,-20,,process,8,10528752,154.249,37.747,,5.969,,50414055977,68300265,40664958,519592,18940265,,0,0,0,0,0,0,0,0,1764158518275419
mandelbrot,java,server,-20,,process,9,10568996,154.895,37.931,,5.991,,50606796578,69340559,42335587,520751,18749571,,0,0,0,0,0,0,0,0,1764158528873767
mandelbrot,java,server,-20,,process,10,10566575,155.261,38.336,,5.988,,50595249303,69086059,41159266,514228,18684505,,0,0,0,0,0,0,0,0,1764158539470336
mandelbrot,java,server,-20,,process,11,10574860,155.739,38.709,,5.995,,50634796980,69912635,43157614,526160,18978438,,0,0,0,0,0,0,0,0,1764158550075249
mandelbrot,java,server,-20,,process,12,10559496,155.493,38.642,,5.987,,50561393133,69074062,40252368,535537,18810877,,0,0,0,0,0,0,0,0,1764158560664482
mandelbrot,java,server,-20,,process,13,10522313,154.735,38.305,,5.965,,50383372769,67802730,41785525,524547,19037577,,0,0,0,0,0,0,0,0,1764158571216865
mandelbrot,java,server,-20,,process,14,10554350,155.296,38.496,,5.984,,50536744183,68885689,40358289,532329,18850235,,0,0,0,0,0,0,0,0,1764158581800913
mandelbrot,java,server,-20,,process,15,10549039,155.573,38.833,,5.988,,50511216995,69514813,42877366,574106,19081170,,0,0,0,0,0,0,0,0,1764158592379513
mandelbrot,java,server,-20,,process,16,10566029,156.975,40.064,,5.989,,50592538732,69159501,41276296,525444,18790064,,0,0,0,0,0,0,0,0,1764158602975571
mandelbrot,java,server,-20,,process,17,10553869,157.362,40.596,,5.981,,50534481671,69218499,40131743,510091,18577060,,0,0,0,0,0,0,0,0,1764158613559242
mandelbrot,java,server,-20,,process,18,10548546,157.314,40.575,,5.979,,50508963018,68867891,40133318,514850,18573105,,0,0,0,0,0,0,0,0,1764158624137517
mandelbrot,java,server,-20,,process,19,10561237,156.021,39.158,,5.987,,50569769780,69628826,42992342,518416,18768942,,0,0,0,0,0,0,0,0,1764158634728468
mandelbrot,java,server,-20,,process,20,10513999,155.463,39.112,,5.956,,50343731604,67085207,39580013,513114,18373291,,0,0,0,0,0,0,0,0,1764158645272146
mandelbrot,java,server,-20,,process,21,10563139,156.156,39.263,,5.988,,50579157316,69569832,42961083,520216,19008621,,0,0,0,0,0,0,0,0,1764158655864886
mandelbrot,java,server,-20,,process,22,10554702,155.481,38.689,,5.983,,50538562068,69245992,41064613,511712,18870555,,0,0,0,0,0,0,0,0,1764158666449172
mandelbrot,java,server,-20,,process,23,10551265,154.855,38.098,,5.981,,50522317801,69093155,40604477,515576,18865971,,0,0,0,0,0,0,0,0,1764158677030202
mandelbrot,java,server,-20,,process,24,10544613,155.533,38.832,,5.98,,50490374965,68724792,40614866,525230,18721527,,0,0,0,0,0,0,0,0,1764158687603691
mandelbrot,java,server,-20,,process,25,10569150,155.55,38.6,,5.997,,50607898458,70200002,44893586,556714,19303871,,0,0,0,0,0,0,0,0,1764158698203030
mandelbrot,java,server,-20,,process,26,10567572,155.885,38.948,,5.992,,50600464961,69414585,41206658,530491,18718236,,0,0,0,0,0,0,0,0,1764158708800492
mandelbrot,java,server,-20,,process,27,10560985,156.562,39.703,,5.987,,50568642291,69361365,40674300,525311,18661212,,0,0,0,0,0,0,0,0,1764158719391335
