scenario,language,test,nice,affinity,mode,iteration,time,pkg,cores,gpu,ram,psys,cycles,l1d_misses,l1i_misses,llc_misses,branch_misses,c1_core_residency,c3_core_residency,c6_core_residency,c7_core_residency,c2_pkg_residency,c3_pkg_residency,c6_pkg_residency,c8_pkg_residency,c10_pkg_residency,ended
mandelbrot,cpp,optimized,,,internal,1,1267514,140.943,126.903,,0.755,,58977929572,39907013,13545980,372191,40815175,,0,30416096,252060992,0,0,0,0,0,1768380386441129
mandelbrot,cpp,optimized,,,internal,2,1266177,141.093,127.093,,0.755,,58974548461,40463392,14592544,385238,40791175,,1088096,14733568,278214240,0,0,0,0,0,1768380397707714
mandelbrot,cpp,optimized,,,internal,3,1266607,142.05,128.009,,0.817,,59542415649,52293223,16698227,947462,44952058,,0,9832672,46553600,0,0,0,0,0,1768380408974679
mandelbrot,cpp,optimized,,,internal,4,1243111,139.602,125.841,,0.734,,58633707881,38837616,11531516,305753,40298218,,530144,8057984,54328960,0,0,0,0,0,1768380420218101
mandelbrot,cpp,optimized,,,internal,5,1240515,139.988,126.294,,0.729,,58615039031,39006623,12551197,284674,40571308,,0,4038304,25781952,0,0,0,0,0,1768380431458923
mandelbrot,cpp,optimized,,,internal,6,1254360,140.488,126.588,,0.739,,58899843924,38916512,12390263,284470,40231448,,570400,26999616,157051616,0,0,0,0,0,1768380442713649
mandelbrot,cpp,optimized,,,internal,7,1241443,140.123,126.402,,0.745,,58840893505,41182644,14794930,416354,41362182,,847456,1625952,8685184,0,0,0,0,0,1768380453955342
mandelbrot,cpp,optimized,,,internal,8,1254890,140.54,126.658,,0.753,,58775445340,40893803,14308484,395389,41352983,,0,2908032,61787328,0,0,0,0,0,1768380465210572
mandelbrot,cpp,optimized,,,internal,9,1252967,140.291,126.431,,0.743,,58862805476,39509754,12937030,337715,40508150,,0,14825504,70917600,0,0,0,0,0,1768380476463879
mandelbrot,cpp,optimized,,,internal,10,1240662,139.719,126.053,,0.73,,58567968953,39032487,12793503,292606,40383882,,0,4768832,59008160,0,0,0,0,0,1768380487704897
mandelbrot,cpp,optimized,,,internal,11,1256986,140.882,126.959,,0.745,,58914482147,39957111,13921559,351775,40735119,,1656544,7334688,117794272,0,0,0,0,0,1768380498962222
mandelbrot,cpp,optimized,,,internal,12,1241587,139.789,126.081,,0.737,,58678406118,40116828,12520560,321401,40689923,,0,6747936,31082400,0,0,0,0,0,1768380510204118
mandelbrot,cpp,optimized,,,internal,13,1245728,139.865,126.08,,0.735,,58808978692,39044628,12043698,296127,40271742,,582400,4212320,62639968,0,0,0,0,0,1768380521450146
mandelbrot,cpp,optimized,,,internal,14,1258911,140.467,126.538,,0.741,,58797778072,39152867,12957304,285432,40621559,,1954656,23814880,97357536,0,0,0,0,0,1768380532709369
mandelbrot,cpp,optimized,,,internal,15,1252173,140.097,126.254,,0.745,,58923720930,40033111,14618111,359793,40696907,,0,13312384,44201728,0,0,0,0,0,1768380543961861
mandelbrot,cpp,optimized,,,internal,16,1268553,142.437,128.373,,0.822,,59674764942,52671189,16793119,998914,44875650,,0,11026304,72320192,0,0,0,0,0,1768380555230792
mandelbrot,cpp,optimized,,,internal,17,1284962,143.067,128.902,,0.833,,59824698491,53034480,17854432,1021026,45616595,,0,11383392,162075680,0,0,0,0,0,1768380566516078
mandelbrot,cpp,optimized,,,internal,18,1247388,140.635,126.843,,0.74,,58997594845,39896134,14407325,334997,40689958,,0,3883264,31545696,0,0,0,0,0,1768380577763781
mandelbrot,cpp,optimized,,,internal,19,1248534,140.006,126.243,,0.747,,58748148191,40522730,15095499,410092,40610940,,1201216,5591296,58150368,0,0,0,0,0,1768380589012676
mandelbrot,cpp,optimized,,,internal,20,1241746,139.491,125.795,,0.729,,58545484083,38685587,11769956,272802,40501582,,0,18974496,33147008,0,0,0,0,0,1768380600254756
mandelbrot,cpp,optimized,,,internal,21,1258700,140.718,126.805,,0.752,,59030316097,40556090,13143372,374672,41089570,,668128,15414208,165661760,0,0,0,0,0,1768380611513831
mandelbrot,cpp,optimized,,,internal,22,1244936,140.028,126.266,,0.733,,58796666767,38943727,12476744,281534,40403721,,638688,5365344,57559072,0,0,0,0,0,1768380622759139
mandelbrot,cpp,optimized,,,internal,23,1264522,141.336,127.393,,0.808,,59067837300,50618633,15008793,942625,44523745,,606656,5508704,59673504,0,0,0,0,0,1768380634023997
mandelbrot,cpp,optimized,,,internal,24,1243105,140.131,126.37,,0.736,,58771267473,39244862,12553066,316633,40507852,,554816,15725408,11658176,0,0,0,0,0,1768380645267482
mandelbrot,cpp,optimized,,,internal,25,1244640,140.158,126.432,,0.744,,58775910528,40532072,13685893,381392,41067769,,1110656,4710912,24782208,0,0,0,0,0,1768380656512471
mandelbrot,cpp,optimized,,,internal,26,1249888,140.229,126.431,,0.745,,58756232665,40056495,14860234,359865,40973108,,0,15702048,41257952,0,0,0,0,0,1768380667762699
mandelbrot,cpp,optimized,,,internal,27,1239718,139.99,126.285,,0.731,,58598868619,38987889,12936729,312750,40441605,,0,10058816,23008000,0,0,0,0,0,1768380679002753
mandelbrot,cpp,optimized,,,internal,28,1245957,140.262,126.488,,0.734,,58846000335,38907538,12004967,285097,40378740,,0,14322976,40776256,0,0,0,0,0,1768380690249042
mandelbrot,cpp,optimized,,,internal,29,1244641,139.92,126.131,,0.734,,58641438243,39046159,12269349,295121,40304204,,0,13964288,45077312,0,0,0,0,0,1768380701494005
mandelbrot,cpp,optimized,,,internal,30,1253955,140.918,127.108,,0.744,,58983915637,40265463,12858869,313967,40899546,,544928,10214368,107824096,0,0,0,0,0,1768380712748252
mandelbrot,cpp,optimized,,,internal,31,1244841,140.307,126.59,,0.733,,58902985991,39126444,12890572,311836,40505054,,0,16099296,15653568,0,0,0,0,0,1768380723993422
mandelbrot,cpp,optimized,,,internal,32,1232358,139.265,125.618,,0.726,,58261045798,38974505,11916933,287581,40298523,,264128,7755840,21658368,0,0,0,0,0,1768380735226075
mandelbrot,cpp,optimized,,,internal,33,1247574,140.11,126.351,,0.741,,58765038093,39474163,12916365,357095,40822151,,438400,3348672,56031136,0,0,0,0,0,1768380746473952
mandelbrot,cpp,optimized,,,internal,34,1264500,141.912,127.906,,0.817,,59470931013,51361006,15208776,957297,44850959,,560000,27560640,25950336,0,0,0,0,0,1768380757738805
mandelbrot,cpp,optimized,,,internal,35,1238292,139.57,125.893,,0.736,,58560812759,40005361,14794607,361311,40840940,,4998816,3912160,19670656,0,0,0,0,0,1768380768977411
mandelbrot,cpp,optimized,,,internal,36,1248253,139.95,126.182,,0.737,,58758700373,39492021,13071623,325499,40412306,,0,8124576,11192992,0,0,0,0,0,1768380780225967
mandelbrot,cpp,optimized,,,internal,37,1245921,140.14,126.384,,0.743,,58734228649,40100859,13745249,395621,40673666,,148544,11094368,41817472,0,0,0,0,0,1768380791472205
mandelbrot,cpp,optimized,,,internal,38,1242086,140.042,126.339,,0.73,,58698494838,38927803,12311955,279140,40503221,,0,24763328,35185600,0,0,0,0,0,1768380802714634
mandelbrot,cpp,optimized,,,internal,39,1242184,139.784,126.026,,0.745,,58502990799,40798711,14157901,366588,41315153,,0,10777888,47052768,0,0,0,0,0,1768380813957159
mandelbrot,cpp,optimized,,,internal,40,1250772,140.547,126.755,,0.747,,59016414343,40401788,15345132,405339,40936041,,0,10189536,48967296,0,0,0,0,0,1768380825208259
mandelbrot,cpp,optimized,,,internal,41,1241964,139.948,126.258,,0.734,,58720850701,39273723,13173626,328230,40678208,,0,5566080,22102880,0,0,0,0,0,1768380836450573
mandelbrot,cpp,optimized,,,internal,42,1248635,140.023,126.214,,0.735,,58575593176,38990742,12276978,283473,40569532,,0,9554112,50757312,0,0,0,0,0,1768380847699514
mandelbrot,cpp,optimized,,,internal,43,1281570,143.072,128.944,,0.823,,59838435677,51964984,15905956,920400,45040587,,0,49923424,176270976,0,0,0,0,0,1768380858981416
mandelbrot,cpp,optimized,,,internal,44,1248622,140.378,126.599,,0.74,,58901694354,39821169,13841082,350024,40749251,,0,6958528,54323904,0,0,0,0,0,1768380870230378
mandelbrot,cpp,optimized,,,internal,45,1247694,139.904,126.107,,0.754,,58469348505,41001124,13158423,456725,41345675,,0,5119072,57818240,0,0,0,0,0,1768380881478463
mandelbrot,cpp,optimized,,,internal,46,1249074,140.363,126.565,,0.746,,58909580147,39944802,14688249,390592,40673578,,0,8321056,47354848,0,0,0,0,0,1768380892727876
mandelbrot,cpp,optimized,,,internal,47,1240688,139.455,125.726,,0.731,,58415490686,39146733,11696973,287532,40295798,,0,7924960,49392864,0,0,0,0,0,1768380903968919
mandelbrot,cpp,optimized,,,internal,48,1238801,139.515,125.797,,0.744,,58446282617,40986855,13934738,398706,41091623,,0,7399200,57004704,0,0,0,0,0,1768380915208128
mandelbrot,cpp,optimized,,,internal,49,1236235,139.69,126.023,,0.733,,58497616454,39606155,13675921,332415,40649599,,0,7465056,22270912,0,0,0,0,0,1768380926444665
mandelbrot,cpp,optimized,,,internal,50,1247211,140.235,126.459,,0.733,,58821780432,39129674,12675857,284372,40430051,,0,9638944,46088672,0,0,0,0,0,1768380937692222
mandelbrot,cpp,optimized,,,internal,51,1247580,140.144,126.33,,0.74,,58796860154,39377867,13017068,330954,40765885,,766272,8545728,46955648,0,0,0,0,0,1768380948940100
mandelbrot,cpp,optimized,,,internal,52,1261674,142.005,128.085,,0.811,,59309134233,51681514,15427524,918911,44736330,,756384,5919072,55678368,0,0,0,0,0,1768380960202106
