scenario,language,test,nice,affinity,mode,iteration,time,pkg,cores,gpu,ram,psys,cycles,l1d_misses,l1i_misses,llc_misses,branch_misses,c1_core_residency,c3_core_residency,c6_core_residency,c7_core_residency,c2_pkg_residency,c3_pkg_residency,c6_pkg_residency,c8_pkg_residency,c10_pkg_residency,ended
spectral-norm,java,server,,,process,1,600567,40.485,33.735,,0.576,,26545912890,158730913,45850012,3578116,14808020,,0,0,0,0,0,0,0,0,1769496598035720
spectral-norm,java,server,,,process,2,597399,40.275,33.518,,0.655,,26304185242,170540098,47394642,5336313,13639595,,0,0,0,0,0,0,0,0,1769496608633479
spectral-norm,java,server,,,process,3,628058,41.858,34.828,,0.617,,27731151125,164170629,47827506,3860884,16950802,,0,0,0,0,0,0,0,0,1769496619261875
spectral-norm,java,server,,,process,4,583161,39.345,32.805,,0.578,,25675049440,158163279,45650303,4020163,15194169,,0,0,0,0,0,0,0,0,1769496629845366
spectral-norm,java,server,,,process,5,606566,40.958,34.154,,0.674,,26689534498,173948729,47205236,5566790,15677951,,0,0,0,0,0,0,0,0,1769496640452820
spectral-norm,java,server,,,process,6,592702,39.972,33.314,,0.569,,26175276772,160650007,46293191,3600659,14710235,,0,0,0,0,0,0,0,0,1769496651045865
spectral-norm,java,server,,,process,7,621757,41.827,34.875,,0.677,,27293716755,177947690,53106435,5004593,19407941,,0,0,0,0,0,0,0,0,1769496661667950
spectral-norm,java,server,,,process,8,627895,42.146,35.078,,0.686,,27627828189,175824481,49718135,4935858,19113917,,0,0,0,0,0,0,0,0,1769496672296184
spectral-norm,java,server,,,process,9,623340,42.001,35.007,,0.666,,27465873606,173917631,49209661,4738579,18651068,,0,0,0,0,0,0,0,0,1769496682919850
spectral-norm,java,server,,,process,10,662214,44.259,36.838,,0.704,,29118346680,184550178,69878474,4606630,21031199,,0,0,0,0,0,0,0,0,1769496693582392
spectral-norm,java,server,,,process,11,603304,40.734,33.961,,0.667,,26602908536,170350461,49063206,5413959,14613448,,0,0,0,0,0,0,0,0,1769496704186019
spectral-norm,java,server,,,process,12,625260,40.896,33.881,,0.669,,27101069459,182383259,49822546,4799830,19983340,,0,0,0,0,0,0,0,0,1769496714811621
spectral-norm,java,server,,,process,13,654386,43.996,36.643,,0.741,,28790753584,184289227,51801085,5755657,20163039,,0,0,0,0,0,0,0,0,1769496725466342
spectral-norm,java,server,,,process,14,608251,40.709,33.903,,0.601,,26812027756,159074096,47590155,4033752,15938554,,0,0,0,0,0,0,0,0,1769496736074913
spectral-norm,java,server,,,process,15,633045,42.601,35.479,,0.69,,27862835831,177102144,50812096,5364574,18501694,,0,0,0,0,0,0,0,0,1769496746708288
spectral-norm,java,server,,,process,16,608952,40.781,33.959,,0.591,,26808553127,160969003,45233242,3433159,18189310,,0,0,0,0,0,0,0,0,1769496757317579
spectral-norm,java,server,,,process,17,634305,42.651,35.528,,0.711,,27974790933,174835688,51354277,5827816,16314963,,0,0,0,0,0,0,0,0,1769496767952226
spectral-norm,java,server,,,process,18,614115,40.93,34.062,,0.593,,26989548995,161678591,46504189,3684662,17726080,,0,0,0,0,0,0,0,0,1769496778566684
spectral-norm,java,server,,,process,19,569655,38.553,32.14,,0.563,,25108904900,154184414,44681424,3776647,14139168,,0,0,0,0,0,0,0,0,1769496789136684
spectral-norm,java,server,,,process,20,641428,43.205,36.005,,0.741,,28143142298,187874324,52446479,6251773,20219829,,0,0,0,0,0,0,0,0,1769496799778452
spectral-norm,java,server,,,process,21,612009,41.188,34.322,,0.604,,26980898607,164217844,48569149,3975888,16536934,,0,0,0,0,0,0,0,0,1769496810390806
spectral-norm,java,server,,,process,22,618254,41.698,34.752,,0.691,,27215444955,171896793,49578366,5581609,17242576,,0,0,0,0,0,0,0,0,1769496821009406
spectral-norm,java,server,,,process,23,609495,40.86,34.047,,0.597,,26880843880,160284603,48187654,3811151,16329273,,0,0,0,0,0,0,0,0,1769496831619232
spectral-norm,java,server,,,process,24,657502,44.086,36.685,,0.799,,28723373871,195769689,75851934,6927898,21226977,,0,0,0,0,0,0,0,0,1769496842277090
spectral-norm,java,server,,,process,25,589768,39.7,33.069,,0.575,,25993514537,160507366,44495080,3741741,15298259,,0,0,0,0,0,0,0,0,1769496852867198
spectral-norm,java,server,,,process,26,611935,41.093,34.247,,0.685,,26886030017,174065579,58075306,5525962,16163025,,0,0,0,0,0,0,0,0,1769496863479478
spectral-norm,java,server,,,process,27,603345,40.366,33.575,,0.585,,26565181738,159658378,45677691,3693449,16225889,,0,0,0,0,0,0,0,0,1769496874083168
spectral-norm,java,server,,,process,28,929189,61.883,51.474,,0.936,,39265902654,186043475,53416593,6345053,19679607,,0,0,0,0,0,0,0,0,1769496885012710
spectral-norm,java,server,,,process,29,600821,40.331,33.584,,0.576,,26502651862,159564282,44913298,3743756,14442786,,0,0,0,0,0,0,0,0,1769496895613869
spectral-norm,java,server,,,process,30,615796,41.52,34.575,,0.691,,27035767315,174066332,49719672,5379876,19906702,,0,0,0,0,0,0,0,0,1769496906230002
spectral-norm,cs,release,,,process,1,404367,27.399,22.867,,0.404,,17767566819,132171685,20311636,2979695,7728344,,0,0,0,0,0,0,0,0,1769496922805055
spectral-norm,cs,release,,,process,2,409614,27.78,23.167,,0.372,,18069474582,125341964,20023893,2149699,9284838,,0,0,0,0,0,0,0,0,1769496933214995
spectral-norm,cs,release,,,process,3,400052,26.892,22.454,,0.398,,17518551367,127539441,20084854,2949492,8164930,,0,0,0,0,0,0,0,0,1769496943615454
spectral-norm,cs,release,,,process,4,393608,26.988,22.536,,0.407,,17280754178,130359226,21531675,3201515,8778214,,0,0,0,0,0,0,0,0,1769496954009389
spectral-norm,cs,release,,,process,5,383557,25.785,21.53,,0.314,,16884364878,115659978,17845511,1613338,5781891,,0,0,0,0,0,0,0,0,1769496964393277
spectral-norm,cs,release,,,process,6,399869,27.243,22.735,,0.415,,17561126770,132341779,19160716,3306745,8234404,,0,0,0,0,0,0,0,0,1769496974793472
spectral-norm,cs,release,,,process,7,386126,26.108,21.793,,0.326,,17025514942,117889409,18784760,1779147,5859444,,0,0,0,0,0,0,0,0,1769496985179930
