scenario,language,test,nice,affinity,mode,iteration,time,pkg,cores,gpu,ram,psys,cycles,l1d_misses,l1i_misses,llc_misses,branch_misses,c1_core_residency,c3_core_residency,c6_core_residency,c7_core_residency,c2_pkg_residency,c3_pkg_residency,c6_pkg_residency,c8_pkg_residency,c10_pkg_residency,ended
regex-redux,c,optimized,,,process,1,906215,71.178,60.994,,1.091,,21031086499,71925527,24351609,5344003,203041617,,33591264,866188480,5898067520,0,0,0,0,0,1769177607140886
regex-redux,c,optimized,,,process,2,936560,72.202,61.72,,1.171,,21655672334,81572769,26373133,6419917,205344928,,55062688,679260416,5915648512,0,0,0,0,0,1769177618077869
regex-redux,c,optimized,,,process,3,988292,73.773,62.71,,1.203,,21688973411,82183608,26406191,6473925,203977576,,36226272,662668096,6743147168,0,0,0,0,0,1769177629066526
regex-redux,c,optimized,,,process,4,978974,73.62,62.654,,1.202,,22024050603,84752355,28228108,6391159,207015893,,37639488,894659968,6764153440,0,0,0,0,0,1769177640045935
regex-redux,c,optimized,,,process,5,939813,72.81,62.29,,1.176,,21508962363,83237952,26267517,6817118,206311688,,24037664,604129440,6181096160,0,0,0,0,0,1769177650986152
regex-redux,c,optimized,,,process,6,937296,72.64,62.149,,1.155,,21606663364,80892060,25059299,5898622,205099992,,21297664,774564576,5615889888,0,0,0,0,0,1769177661924551
regex-redux,c,optimized,,,process,7,1002859,75.325,64.071,,1.227,,21365896926,85570684,28954095,6990883,204911801,,34724992,1103540512,6502227456,0,0,0,0,0,1769177672927820
regex-redux,c,optimized,,,process,8,959880,72.666,61.92,,1.19,,21273013461,81955689,24404874,6624893,203116241,,46053760,586574752,6427401120,0,0,0,0,0,1769177683888071
regex-redux,c,optimized,,,process,9,955713,73.832,63.165,,1.185,,21647838947,83435487,25277558,6466105,202068018,,32214400,813736288,6110891040,0,0,0,0,0,1769177694844184
regex-redux,c,optimized,,,process,10,969759,74.616,63.792,,1.196,,21967168977,84290752,26850229,6500192,207633594,,25777184,831051840,6268670592,0,0,0,0,0,1769177705814372
regex-redux,c,optimized,,,process,11,937996,70.548,60.105,,1.113,,20286606749,71517086,25165332,5782497,199888812,,34463968,548508576,6856843104,0,0,0,0,0,1769177716752758
regex-redux,c,optimized,,,process,12,951596,72.066,61.387,,1.199,,21123414875,83634727,25681580,6572804,203652946,,38072096,491018528,6234197088,0,0,0,0,0,1769177727704774
regex-redux,c,optimized,,,process,13,927744,74.144,63.756,,1.17,,21896488101,81745629,24324413,7012319,200919707,,41323616,536964064,5766235968,0,0,0,0,0,1769177738632895
regex-redux,c,optimized,,,process,14,962562,74.613,63.832,,1.204,,21917107732,83526625,24837219,6725840,206153695,,29006240,650576512,6537035264,0,0,0,0,0,1769177749595888
regex-redux,c,optimized,,,process,15,934458,71.787,61.368,,1.117,,20860652052,69969773,22975521,5597272,198632531,,19923104,442451328,6546600736,0,0,0,0,0,1769177760530889
regex-redux,c,optimized,,,process,16,1029398,75.172,63.659,,1.305,,22492101818,98827850,30526981,8134327,206804213,,25827008,569131072,7187713440,0,0,0,0,0,1769177771560693
regex-redux,c,optimized,,,process,17,945740,71.174,60.626,,1.183,,20649305834,82527406,25398128,6742023,201551613,,33219776,576024160,6308882816,0,0,0,0,0,1769177782507016
regex-redux,c,optimized,,,process,18,1001361,74.965,63.792,,1.221,,21616344350,83169869,26703761,6897949,205685220,,22293696,696718688,6981352256,0,0,0,0,0,1769177793508765
regex-redux,c,optimized,,,process,19,1003560,74.898,63.636,,1.209,,21843131338,82803171,26207387,6414509,207274930,,31550400,751248896,7040475296,0,0,0,0,0,1769177804512709
regex-redux,c,optimized,,,process,20,991004,74.93,63.879,,1.224,,21831456464,83521774,27354147,7123374,200115532,,36813088,714869856,6960041312,0,0,0,0,0,1769177815504055
regex-redux,c,optimized,,,process,21,946580,73.896,63.297,,1.17,,21483400157,83445475,25235561,6453367,203200998,,31439616,619764576,6205731360,0,0,0,0,0,1769177826451060
regex-redux,c,optimized,,,process,22,971418,75.027,64.172,,1.2,,21974985271,84407329,26490266,6701427,203963743,,26797920,686187392,6406473824,0,0,0,0,0,1769177837422890
regex-redux,c,optimized,,,process,23,992615,83.293,72.117,,1.359,,25380055198,126745437,82934803,8768888,222277292,,63413952,1701519680,4319627904,0,0,0,0,0,1769177848415800
regex-redux,c,optimized,,,process,24,915673,71.211,60.963,,1.126,,20628508994,75597846,23329772,5991543,199413273,,42730688,525541888,6177289568,0,0,0,0,0,1769177859331875
regex-redux,c,optimized,,,process,25,996562,77.091,65.89,,1.267,,22672429179,98926982,41140750,7579197,209233141,,48772608,1173839552,5753115008,0,0,0,0,0,1769177870328868
regex-redux,c,optimized,,,process,26,980625,73.552,62.559,,1.189,,21348400086,80274397,24453167,5846663,199755164,,30541216,681157920,6851616352,0,0,0,0,0,1769177881309860
regex-redux,c,optimized,,,process,27,951834,77.982,67.266,,1.288,,23402693857,109460543,67015416,8189153,210256923,,73277728,768050592,5090965472,0,0,0,0,0,1769177892262006
regex-redux,c,optimized,,,process,28,961453,72.378,61.647,,1.19,,21292818256,81932569,25443265,6593575,200719581,,38690080,773505824,6818844320,0,0,0,0,0,1769177903223796
regex-redux,c,optimized,,,process,29,919739,69.901,59.572,,1.144,,22079765818,81217823,24042896,6207350,204077126,,35780768,804279232,6240130976,0,0,0,0,0,1769177914143848
regex-redux,c,optimized,,,process,30,972681,72.948,62.033,,1.198,,21467315761,84278637,26117445,6662765,206963393,,29691776,646443360,6549065536,0,0,0,0,0,1769177925116894
binary-trees,cpp,optimized,,,process,1,2294794,103.94,78.179,,2.536,,18137624984,322151235,60152510,16657090,17807222,,69073856,1661525504,30108379392,0,0,0,0,0,1769177939058774
binary-trees,cpp,optimized,,,process,2,2264909,104.32,78.887,,2.533,,18601358407,321619580,62305128,17100725,18671896,,99980896,1947047488,29413666496,0,0,0,0,0,1769177951324101
binary-trees,cpp,optimized,,,process,3,2276758,103.679,78.133,,2.534,,18124844237,317208498,60869099,16930000,13765638,,75828320,1929709792,29938158656,0,0,0,0,0,1769177963601253
binary-trees,cpp,optimized,,,process,4,2279368,104.034,78.468,,2.524,,18477722186,320464269,58433354,16554958,19556118,,66983936,1934282048,29878118880,0,0,0,0,0,1769177975881021
binary-trees,cpp,optimized,,,process,5,2295241,106.747,80.995,,2.574,,19292771532,331102250,62488139,17262363,21576662,,76389344,1993962336,29639748576,0,0,0,0,0,1769177988176612
binary-trees,cpp,optimized,,,process,6,2278321,104.317,78.765,,2.528,,18407508560,317834312,61584921,16365820,18180485,,91802080,2232377824,29353379552,0,0,0,0,0,1769178000455331
binary-trees,cpp,optimized,,,process,7,2278211,104.198,78.612,,2.55,,18433002202,320058655,62053414,16601071,19017212,,79216768,2051686048,29548738080,0,0,0,0,0,1769178012733941
binary-trees,cpp,optimized,,,process,8,2340565,116.145,89.806,,2.863,,22737869250,384423839,127587841,20966225,34563113,,431653984,3448073888,26287643904,0,0,0,0,0,1769178025074874
