scenario,language,test,nice,affinity,mode,iteration,time,pkg,cores,gpu,ram,psys,cycles,l1d_misses,l1i_misses,llc_misses,branch_misses,c1_core_residency,c3_core_residency,c6_core_residency,c7_core_residency,c2_pkg_residency,c3_pkg_residency,c6_pkg_residency,c8_pkg_residency,c10_pkg_residency,ended
k-nucleotide,cpp,optimized,,,process,1,920702,65.298,54.915,,1.301,,18891597114,339687479,27566089,9021089,77606290,,0,0,0,0,0,0,0,0,1769451813277723
k-nucleotide,cpp,optimized,,,process,2,926386,67.224,56.775,,1.319,,19791422001,336253945,29674959,9718034,74844239,,0,0,0,0,0,0,0,0,1769451824204489
k-nucleotide,cpp,optimized,,,process,3,874178,63.21,53.378,,1.127,,18124796881,323995241,25178139,6649180,74485233,,0,0,0,0,0,0,0,0,1769451835079162
k-nucleotide,cpp,optimized,,,process,4,923977,66.357,55.917,,1.266,,19666264114,338643934,27736168,9092464,77563444,,0,0,0,0,0,0,0,0,1769451846003534
k-nucleotide,cpp,optimized,,,process,5,868239,61.749,52.02,,1.102,,17968866391,322464353,24256306,6641695,72275469,,0,0,0,0,0,0,0,0,1769451856872150
k-nucleotide,cpp,optimized,,,process,6,915587,64.653,54.31,,1.248,,18867758800,339928124,28880130,9029998,76876778,,0,0,0,0,0,0,0,0,1769451867788110
k-nucleotide,cpp,optimized,,,process,7,845931,62.443,52.949,,1.082,,18107559472,324840962,24032728,6346755,74960187,,0,0,0,0,0,0,0,0,1769451878634423
k-nucleotide,cpp,optimized,,,process,8,904899,66.981,56.752,,1.282,,20054197722,345336281,42427333,9077118,80458027,,0,0,0,0,0,0,0,0,1769451889539726
k-nucleotide,cpp,optimized,,,process,9,883919,63.399,53.484,,1.111,,18491882175,323703270,26119654,6585958,75872823,,0,0,0,0,0,0,0,0,1769451900424021
k-nucleotide,cpp,optimized,,,process,10,880115,65.176,55.225,,1.256,,19614723053,339158687,27429487,8925563,78959872,,0,0,0,0,0,0,0,0,1769451911304442
k-nucleotide,cpp,optimized,,,process,11,868354,62.78,53.015,,1.104,,18289010230,323738007,24986160,6438261,74817868,,0,0,0,0,0,0,0,0,1769451922173206
k-nucleotide,cpp,optimized,,,process,12,897893,64.981,54.89,,1.233,,19233230114,337904848,26084692,8920108,76559976,,0,0,0,0,0,0,0,0,1769451933071482
k-nucleotide,cpp,optimized,,,process,13,907895,64.073,53.861,,1.146,,18780042288,326392039,26009734,7305602,75681823,,0,0,0,0,0,0,0,0,1769451943979770
k-nucleotide,cpp,optimized,,,process,14,930614,64.651,54.159,,1.308,,18984079345,337165246,27288479,8918101,77231375,,0,0,0,0,0,0,0,0,1769451954910771
k-nucleotide,cpp,optimized,,,process,15,957191,68.605,57.794,,1.363,,20565270942,355767054,30874657,9492009,82484316,,0,0,0,0,0,0,0,0,1769451965868340
k-nucleotide,cpp,optimized,,,process,16,891396,63.228,53.213,,1.135,,18348999683,323621110,24387646,7023512,72580427,,0,0,0,0,0,0,0,0,1769451976760098
k-nucleotide,cpp,optimized,,,process,17,937429,62.957,52.43,,1.218,,18458943413,335973414,28218915,7286526,76437236,,0,0,0,0,0,0,0,0,1769451987698376
k-nucleotide,cpp,optimized,,,process,18,863896,63.564,53.81,,1.206,,19366856009,337068704,28344680,9068966,66972171,,0,0,0,0,0,0,0,0,1769451998562640
k-nucleotide,cpp,optimized,,,process,19,893433,62.592,52.535,,1.168,,18251535049,331449626,25922636,7271904,75512426,,0,0,0,0,0,0,0,0,1769452009456490
k-nucleotide,cpp,optimized,,,process,20,912563,65.335,55.042,,1.269,,19325431777,335734104,29347143,8854641,73105285,,0,0,0,0,0,0,0,0,1769452020369441
k-nucleotide,cpp,optimized,,,process,21,881700,63.712,53.828,,1.122,,18490974204,326269428,26413697,6436961,74388590,,0,0,0,0,0,0,0,0,1769452031251552
k-nucleotide,cpp,optimized,,,process,22,891620,65.308,55.219,,1.259,,19564020026,337982820,27214911,9388757,76165403,,0,0,0,0,0,0,0,0,1769452042143556
k-nucleotide,cpp,optimized,,,process,23,949923,69.361,58.659,,1.339,,20651549909,353777785,29315122,9845628,81334162,,0,0,0,0,0,0,0,0,1769452053093876
k-nucleotide,cpp,optimized,,,process,24,897446,64.637,54.534,,1.226,,18834485306,327785529,26679278,7892251,77791143,,0,0,0,0,0,0,0,0,1769452063991836
k-nucleotide,cpp,optimized,,,process,25,912440,64.992,54.727,,1.242,,19165931511,336793958,28135006,8209917,75908772,,0,0,0,0,0,0,0,0,1769452074904654
k-nucleotide,cpp,optimized,,,process,26,910165,63.094,52.866,,1.165,,18590460424,328811708,25474997,7179427,74650938,,0,0,0,0,0,0,0,0,1769452085815207
k-nucleotide,cpp,optimized,,,process,27,866134,66.891,57.086,,1.305,,20813679740,365927451,61235053,10242382,75212949,,0,0,0,0,0,0,0,0,1769452096681681
k-nucleotide,cpp,optimized,,,process,28,872305,61.808,52.003,,1.105,,17910940506,323554992,24525918,6690507,71925683,,0,0,0,0,0,0,0,0,1769452107554380
k-nucleotide,cpp,optimized,,,process,29,911111,64.862,54.561,,1.273,,19121870467,336819895,26663837,9252980,74295623,,0,0,0,0,0,0,0,0,1769452118465851
k-nucleotide,cpp,optimized,,,process,30,903879,63.389,53.228,,1.145,,18794454604,325186530,25649514,7282582,74628790,,0,0,0,0,0,0,0,0,1769452129370098
mandelbrot,cs,release,,,process,1,1221657,133.389,119.725,,1.119,,54275983309,108582411,43933829,7302762,40432849,,0,0,0,0,0,0,0,0,1769452148008925
mandelbrot,cs,release,,,process,2,1220727,130.19,116.588,,1.141,,53610785497,107917588,44461490,7614950,37326815,,0,0,0,0,0,0,0,0,1769452159271552
mandelbrot,cs,release,,,process,3,1227759,131.047,117.357,,1.108,,53967445856,107154705,42372133,7278406,38786137,,0,0,0,0,0,0,0,0,1769452170541100
mandelbrot,cs,release,,,process,4,1182246,126.276,113.085,,1.091,,52246476802,106191622,40103555,7371913,35125658,,0,0,0,0,0,0,0,0,1769452181765047
mandelbrot,cs,release,,,process,5,1238666,134.257,120.425,,1.244,,54818022924,130638944,71253947,8288634,47578199,,0,0,0,0,0,0,0,0,1769452193045804
mandelbrot,cs,release,,,process,6,1248134,131.148,117.213,,1.142,,54572209206,109928083,43850199,7601244,40733227,,0,0,0,0,0,0,0,0,1769452204335430
mandelbrot,cs,release,,,process,7,1222599,130.225,116.527,,1.345,,53589478600,150897921,84806850,9848669,51353692,,0,0,0,0,0,0,0,0,1769452215600163
mandelbrot,cs,release,,,process,8,1217328,130.365,116.748,,1.155,,53638945657,109209912,44729607,7399175,41828637,,0,0,0,0,0,0,0,0,1769452226859478
mandelbrot,cs,release,,,process,9,1185027,124.441,111.229,,1.121,,51781208783,108621464,45722331,7273638,39609594,,0,0,0,0,0,0,0,0,1769452238087199
mandelbrot,cs,release,,,process,10,1233285,130.726,116.967,,1.143,,54063953176,108576082,43626945,7593262,39530109,,0,0,0,0,0,0,0,0,1769452249361897
mandelbrot,cs,release,,,process,11,1270124,135.234,121.025,,1.295,,55987707838,141467219,90895242,9545405,50454499,,0,0,0,0,0,0,0,0,1769452260673417
mandelbrot,cs,release,,,process,12,1201716,123.102,109.693,,1.141,,50812467000,107474351,41809427,7485666,37500230,,0,0,0,0,0,0,0,0,1769452271923430
mandelbrot,cs,release,,,process,13,1254119,134.126,120.113,,1.217,,55213517434,124305626,46975968,8442325,44782808,,0,0,0,0,0,0,0,0,1769452283220042
mandelbrot,cs,release,,,process,14,1273539,133.88,119.614,,1.257,,55288940596,128078468,47227422,8813205,44706761,,0,0,0,0,0,0,0,0,1769452294555421
mandelbrot,cs,release,,,process,15,1220561,134.982,121.371,,1.143,,55136591035,112785277,44388159,7655917,45669912,,0,0,0,0,0,0,0,0,1769452305818039
mandelbrot,cs,release,,,process,16,1226534,130.881,117.199,,1.129,,53909587684,106780308,41930136,7238141,39955618,,0,0,0,0,0,0,0,0,1769452317086487
mandelbrot,cs,release,,,process,17,1233352,135.108,121.296,,1.275,,55599875439,138215591,72094476,9330888,49833773,,0,0,0,0,0,0,0,0,1769452328361899
mandelbrot,cs,release,,,process,18,1237281,129.609,115.8,,1.161,,53619235933,111079155,43158429,7526050,41705187,,0,0,0,0,0,0,0,0,1769452339641116
mandelbrot,cs,release,,,process,19,1174681,126.386,113.281,,1.107,,52066348701,108728954,41680421,7644215,40042261,,0,0,0,0,0,0,0,0,1769452350858046
mandelbrot,cs,release,,,process,20,1338212,142.285,127.344,,1.205,,58960649578,131103419,45950222,7795076,40795908,,0,0,0,0,0,0,0,0,1769452362238387
mandelbrot,cs,release,,,process,21,1181528,124.176,110.985,,1.098,,51601069273,108123389,41072304,7197660,37890377,,0,0,0,0,0,0,0,0,1769452373462251
mandelbrot,cs,release,,,process,22,1221000,130.214,116.58,,1.123,,53914489444,108597986,42940419,7252071,38710834,,0,0,0,0,0,0,0,0,1769452384725224
mandelbrot,cs,release,,,process,23,1178683,125.258,112.058,,1.133,,51668232149,108374160,42130723,7975960,39352919,,0,0,0,0,0,0,0,0,1769452395946492
mandelbrot,cs,release,,,process,24,1222276,131.065,117.398,,1.126,,53872009894,107471190,42797831,6812237,40481395,,0,0,0,0,0,0,0,0,1769452407211230
mandelbrot,cs,release,,,process,25,1227416,131.925,118.232,,1.122,,54224408077,109025907,42473659,7390827,40211584,,0,0,0,0,0,0,0,0,1769452418481730
mandelbrot,cs,release,,,process,26,1216123,129.729,116.155,,1.134,,53533250133,108504852,42337537,7189970,40630587,,0,0,0,0,0,0,0,0,1769452429740453
mandelbrot,cs,release,,,process,27,1232805,130.678,116.898,,1.139,,54279022844,109885896,44275539,7863312,38268293,,0,0,0,0,0,0,0,0,1769452441014958
