scenario,language,test,nice,affinity,mode,iteration,time,pkg,cores,gpu,ram,psys,cycles,l1d_misses,l1i_misses,llc_misses,branch_misses,c1_core_residency,c3_core_residency,c6_core_residency,c7_core_residency,c2_pkg_residency,c3_pkg_residency,c6_pkg_residency,c8_pkg_residency,c10_pkg_residency,ended
fasta,java,server,,,process,1,1233589,60.81,47.136,,1.107,,11816169102,88506676,52635554,1039234,66670029,,163797088,813683776,13384574304,0,0,0,0,0,1769349712136707
fasta,java,server,,,process,2,848951,45.56,36.125,,0.751,,9217473189,67707178,43113708,625696,63866921,,34465632,775541152,8326053056,0,0,0,0,0,1769349723092524
fasta,java,server,,,process,3,1275081,60.628,46.511,,1.094,,11659574089,83842049,46582470,708508,65494357,,64026176,773961152,14657416992,0,0,0,0,0,1769349734468359
fasta,java,server,,,process,4,1212322,57.868,44.434,,1.045,,11017960903,78928615,45694148,708747,65215216,,52813856,817135424,13808242304,0,0,0,0,0,1769349745781604
fasta,java,server,,,process,5,1179362,57.492,44.435,,1.044,,11129140684,82389677,47126450,775816,65502848,,245428896,818517888,12916465664,0,0,0,0,0,1769349757061787
fasta,java,server,,,process,6,1357396,65.42,50.366,,1.167,,12653918414,97150479,51544845,750027,67361575,,93404160,1915057280,14064057184,0,0,0,0,0,1769349768515750
fasta,java,server,,,process,7,1994600,87.29,65.217,,1.683,,15912211340,113159212,51885753,827677,69179528,,39521472,1126333024,24940393664,0,0,0,0,0,1769349780606878
fasta,java,server,,,process,8,921370,48.355,38.125,,0.812,,9727106415,70127590,43698906,644653,64422148,,30047296,754517312,9356422976,0,0,0,0,0,1769349791616781
fasta,java,server,,,process,9,838172,45.043,35.747,,0.751,,8954524436,65707230,43741492,686005,64044144,,72994528,1003365600,7956982144,0,0,0,0,0,1769349802549914
fasta,java,server,,,process,10,462672,31.664,26.481,,0.486,,6830967931,51704445,42757620,730834,62374773,,362576384,661297056,2210426560,0,0,0,0,0,1769349813110794
fasta,java,server,,,process,11,1258664,60.631,46.666,,1.084,,11561032368,84240012,46026347,715373,65938563,,61983904,823316384,14388968320,0,0,0,0,0,1769349824464894
fasta,java,server,,,process,12,1233387,59.703,46.036,,1.063,,11469460125,84787792,45669794,725384,65917590,,48787776,772443296,13955980160,0,0,0,0,0,1769349835794980
fasta,java,server,,,process,13,734605,42.754,34.606,,0.668,,8907102560,72675912,43486877,684117,64252492,,57974528,666197824,6407023392,0,0,0,0,0,1769349846625384
fasta,java,server,,,process,14,1200220,65.566,52.109,,1.309,,11177767439,115200272,54060494,2430222,66345102,,28209824,924072416,13469568544,0,0,0,0,0,1769349857921439
fasta,java,server,,,process,15,653096,41.298,33.938,,0.824,,7973853448,77690223,44474244,1028951,62563257,,47833344,735839648,5508511200,0,0,0,0,0,1769349868671753
