scenario,language,test,nice,affinity,mode,iteration,time,pkg,cores,gpu,ram,psys,cycles,l1d_misses,l1i_misses,llc_misses,branch_misses,c1_core_residency,c3_core_residency,c6_core_residency,c7_core_residency,c2_pkg_residency,c3_pkg_residency,c6_pkg_residency,c8_pkg_residency,c10_pkg_residency,ended
division-loop,java,server,-20,4,process,1,7803000,105.476,19.115,,4.369,,6228432558,3863416,7514948,133114,1754836,,0,0,0,0,0,0,0,0,1763478135763422
division-loop,java,server,-20,4,process,2,7818871,105.94,19.399,,4.372,,6241092112,3984405,7851225,132503,1802302,,0,0,0,0,0,0,0,0,1763478143588339
division-loop,java,server,-20,4,process,3,7812157,106.081,19.624,,4.368,,6235726602,4015946,7793104,131829,1811939,,0,0,0,0,0,0,0,0,1763478151406601
division-loop,java,server,-20,4,process,4,7817604,105.807,19.292,,4.373,,6240063711,4063199,7988777,137485,1845128,,0,0,0,0,0,0,0,0,1763478159230229
division-loop,java,server,-20,4,process,5,7800634,106.317,19.977,,4.369,,6226511708,3869602,7656765,133759,1712495,,0,0,0,0,0,0,0,0,1763478167036919
division-loop,java,server,-20,4,process,6,7796730,105.769,19.488,,4.359,,6223372178,3802860,7565297,131761,1680973,,0,0,0,0,0,0,0,0,1763478174839706
division-loop,java,server,-20,4,process,7,7804009,106.163,19.789,,4.364,,6229189840,3899289,7600327,131599,1764724,,0,0,0,0,0,0,0,0,1763478182649750
division-loop,java,server,-20,4,process,8,7807656,106.486,20.084,,4.366,,6232080441,3992756,7677126,131964,1792123,,0,0,0,0,0,0,0,0,1763478190463466
division-loop,java,server,-20,4,process,9,7817837,107.1,20.584,,4.377,,6240211978,4089899,7672007,132922,1783180,,0,0,0,0,0,0,0,0,1763478198287358
division-loop,java,server,-20,4,process,10,7810254,106.502,20.049,,4.368,,6234152287,4006377,7688070,132082,1789985,,0,0,0,0,0,0,0,0,1763478206103669
division-loop,c,optimized,-20,4,process,1,1363756,18.968,3.889,,0.761,,1088268477,7005,24611,359,3151,,0,0,0,0,0,0,0,0,1763478207661843
division-loop,c,optimized,-20,4,process,2,1363905,18.978,3.886,,0.759,,1088400847,8919,30580,301,2996,,0,0,0,0,0,0,0,0,1763478209031497
division-loop,c,optimized,-20,4,process,3,1363801,18.967,3.888,,0.76,,1088320898,7759,26361,140,2126,,0,0,0,0,0,0,0,0,1763478210400929
division-loop,c,optimized,-20,4,process,4,1363928,18.977,3.886,,0.759,,1088403765,8604,29735,108,2373,,0,0,0,0,0,0,0,0,1763478211770553
division-loop,c,optimized,-20,4,process,5,1363903,18.982,3.89,,0.76,,1088405789,8302,28578,187,2138,,0,0,0,0,0,0,0,0,1763478213140092
division-loop,c,optimized,-20,4,process,6,1363712,18.979,3.885,,0.759,,1088247602,7563,24776,63,1733,,0,0,0,0,0,0,0,0,1763478214509486
division-loop,c,optimized,-20,4,process,7,1363939,18.979,3.887,,0.76,,1088434295,9193,29400,180,2199,,0,0,0,0,0,0,0,0,1763478215879083
division-loop,c,optimized,-20,4,process,8,1363762,18.985,3.89,,0.76,,1088283268,7907,26899,126,1804,,0,0,0,0,0,0,0,0,1763478217248507
division-loop,c,optimized,-20,4,process,9,1363676,18.965,3.885,,0.758,,1088221104,7640,24815,65,1624,,0,0,0,0,0,0,0,0,1763478218617890
division-loop,c,optimized,-20,4,process,10,1363940,18.98,3.888,,0.76,,1088432147,8867,29829,105,2111,,0,0,0,0,0,0,0,0,1763478219987456
matrix-multiplication,c,optimized,-20,4,process,1,35541525,494.627,101.296,,19.802,,28370360410,1039764948,300013,3514,40322649,,0,0,0,0,0,0,0,0,1763478255865257
matrix-multiplication,c,optimized,-20,4,process,2,35544774,493.874,100.511,,19.797,,28372825593,1039087540,302611,2227,40321014,,0,0,0,0,0,0,0,0,1763478291415842
matrix-multiplication,c,optimized,-20,4,process,3,35522667,493.155,100.031,,19.793,,28355040197,1038363668,314035,4330,40321284,,0,0,0,0,0,0,0,0,1763478326944346
matrix-multiplication,c,optimized,-20,4,process,4,35546840,494.566,101.169,,19.799,,28374213391,1041754361,266278,3323,40317589,,0,0,0,0,0,0,0,0,1763478362497011
matrix-multiplication,c,optimized,-20,4,process,5,35584431,495.03,101.232,,19.825,,28404122007,1040952818,282467,3761,40319481,,0,0,0,0,0,0,0,0,1763478398087286
matrix-multiplication,c,optimized,-20,4,process,6,35543303,494.494,101.17,,19.796,,28371191805,1040918852,264599,2406,40316861,,0,0,0,0,0,0,0,0,1763478433636447
matrix-multiplication,c,optimized,-20,4,process,7,35538843,494.495,101.225,,19.798,,28367537258,1041165195,267083,4383,40318366,,0,0,0,0,0,0,0,0,1763478469181123
matrix-multiplication,c,optimized,-20,4,process,8,35543179,494.581,101.275,,19.796,,28370905216,1041766026,266547,3520,40319531,,0,0,0,0,0,0,0,0,1763478504730181
matrix-multiplication,c,optimized,-20,4,process,9,35556724,494.736,101.306,,19.809,,28381641784,1041001519,1041298,55133,40459482,,0,0,0,0,0,0,0,0,1763478540292728
matrix-multiplication,c,optimized,-20,4,process,10,35525479,494.279,101.196,,19.795,,28356615582,1037897853,203262,5267,40312477,,0,0,0,0,0,0,0,0,1763478575824082
matrix-multiplication,java,server,-20,4,process,1,39975979,556.306,113.972,,22.279,,31908981236,1019668101,9378626,134853,2445921,,0,0,0,0,0,0,0,0,1763478617582120
matrix-multiplication,java,server,-20,4,process,2,39950944,555.939,113.885,,22.262,,31888915549,1019807885,9280466,133243,2416783,,0,0,0,0,0,0,0,0,1763478657539141
matrix-multiplication,java,server,-20,4,process,3,39968133,556.28,114.016,,22.275,,31902560718,1019700889,9413533,134926,2430771,,0,0,0,0,0,0,0,0,1763478697513319
matrix-multiplication,java,server,-20,4,process,4,39942607,555.852,113.873,,22.257,,31882115422,1019701101,9316716,134575,2412259,,0,0,0,0,0,0,0,0,1763478737461976
matrix-multiplication,java,server,-20,4,process,5,39945436,555.844,113.868,,22.259,,31884306346,1019671814,9217052,134362,2397711,,0,0,0,0,0,0,0,0,1763478777413456
matrix-multiplication,java,server,-20,4,process,6,39907064,555.321,113.759,,22.239,,31853613246,1019927798,9307442,135349,2404711,,0,0,0,0,0,0,0,0,1763478817326581
matrix-multiplication,java,server,-20,4,process,7,39903754,555.234,113.716,,22.235,,31850914395,1019876429,9227270,133905,2409324,,0,0,0,0,0,0,0,0,1763478857236382
matrix-multiplication,java,server,-20,4,process,8,39994969,556.551,114.018,,22.288,,31923669965,1019713167,9535521,134411,2501982,,0,0,0,0,0,0,0,0,1763478897237422
matrix-multiplication,java,server,-20,4,process,9,39952091,555.979,113.927,,22.266,,31889396438,1019819448,9464057,134674,2449225,,0,0,0,0,0,0,0,0,1763478937195584
matrix-multiplication,java,server,-20,4,process,10,39980174,556.366,114.009,,22.278,,31911759306,1019601080,9383950,135044,2447997,,0,0,0,0,0,0,0,0,1763478977181847
division-loop,cs,release,-20,4,process,1,1578485,22.09,4.63,,0.894,,1259594328,1688210,5049376,42441,792372,,0,0,0,0,0,0,0,0,1763478995035810
division-loop,cs,release,-20,4,process,2,1578032,22.008,4.549,,0.89,,1259235902,1686857,5032010,41465,785480,,0,0,0,0,0,0,0,0,1763478996619719
division-loop,cs,release,-20,4,process,3,1578289,21.981,4.521,,0.897,,1259436172,1689704,5051505,41734,785930,,0,0,0,0,0,0,0,0,1763478998203909
division-loop,cs,release,-20,4,process,4,1577560,21.955,4.493,,0.884,,1258860320,1689664,5045690,33623,784899,,0,0,0,0,0,0,0,0,1763478999787338
division-loop,cs,release,-20,4,process,5,1577398,21.94,4.492,,0.886,,1258739044,1688321,5021837,37904,782909,,0,0,0,0,0,0,0,0,1763479001370569
division-loop,cs,release,-20,4,process,6,1577635,21.96,4.498,,0.887,,1258926321,1686808,5028121,37935,782779,,0,0,0,0,0,0,0,0,1763479002954078
division-loop,cs,release,-20,4,process,7,1577359,21.941,4.493,,0.884,,1258679385,1682327,5024152,33557,782560,,0,0,0,0,0,0,0,0,1763479004537261
division-loop,cs,release,-20,4,process,8,1577674,21.945,4.495,,0.886,,1258952985,1688188,5032451,37943,783556,,0,0,0,0,0,0,0,0,1763479006120747
division-loop,cs,release,-20,4,process,9,1577628,21.948,4.501,,0.886,,1258919841,1691107,5025895,37632,783934,,0,0,0,0,0,0,0,0,1763479007704205
division-loop,cs,release,-20,4,process,10,1577626,21.956,4.495,,0.884,,1258933172,1688986,5039055,33790,785375,,0,0,0,0,0,0,0,0,1763479009287696
division-loop,cpp,optimized,-20,4,process,1,1366380,19.009,3.898,,0.762,,1090320563,11401,25901,513,3570,,0,0,0,0,0,0,0,0,1763479012029458
division-loop,cpp,optimized,-20,4,process,2,1366493,19.005,3.893,,0.761,,1090417082,12696,31965,341,3694,,0,0,0,0,0,0,0,0,1763479013401714
division-loop,cpp,optimized,-20,4,process,3,1366487,19.004,3.892,,0.761,,1090396525,13310,33517,95,3322,,0,0,0,0,0,0,0,0,1763479014774028
division-loop,cpp,optimized,-20,4,process,4,1366590,19.003,3.893,,0.762,,1090479257,13143,33576,318,3337,,0,0,0,0,0,0,0,0,1763479016146264
division-loop,cpp,optimized,-20,4,process,5,1366407,19.005,3.893,,0.762,,1090335337,12625,31016,269,2796,,0,0,0,0,0,0,0,0,1763479017518407
division-loop,cpp,optimized,-20,4,process,6,1366612,19.004,3.892,,0.76,,1090501326,13849,35957,191,3175,,0,0,0,0,0,0,0,0,1763479018890757
division-loop,cpp,optimized,-20,4,process,7,1366448,19.005,3.893,,0.76,,1090371244,11951,29000,48,2616,,0,0,0,0,0,0,0,0,1763479020262855
division-loop,cpp,optimized,-20,4,process,8,1366255,19.01,3.897,,0.763,,1090213485,11471,24947,641,2188,,0,0,0,0,0,0,0,0,1763479021634752
division-loop,cpp,optimized,-20,4,process,9,1366746,19.034,3.906,,0.779,,1090616285,13558,35109,1765,3321,,0,0,0,0,0,0,0,0,1763479023007310
division-loop,cpp,optimized,-20,4,process,10,1366396,19.006,3.893,,0.761,,1090342031,12389,28628,597,2683,,0,0,0,0,0,0,0,0,1763479024379600
polynomial-evaluation,cpp,optimized,-20,4,process,1,4832469,66.802,13.323,,2.694,,3856933214,24163,55009,1145,1005946,,0,0,0,0,0,0,0,0,1763479031144256
polynomial-evaluation,cpp,optimized,-20,4,process,2,4832290,67.057,13.582,,2.692,,3856803262,23652,58344,782,1005552,,0,0,0,0,0,0,0,0,1763479035982349
polynomial-evaluation,cpp,optimized,-20,4,process,3,4832348,66.787,13.326,,2.691,,3856849857,24508,59032,738,1005580,,0,0,0,0,0,0,0,0,1763479040820515
polynomial-evaluation,cpp,optimized,-20,4,process,4,4832254,66.906,13.44,,2.69,,3856774088,23757,57202,541,1005292,,0,0,0,0,0,0,0,0,1763479045658577
polynomial-evaluation,cpp,optimized,-20,4,process,5,4832359,66.601,13.124,,2.692,,3856858127,24248,57905,794,1005381,,0,0,0,0,0,0,0,0,1763479050496737
polynomial-evaluation,cpp,optimized,-20,4,process,6,4832328,66.262,12.794,,2.695,,3856828141,23657,57419,1614,1005254,,0,0,0,0,0,0,0,0,1763479055334888
polynomial-evaluation,cpp,optimized,-20,4,process,7,4832388,66.609,13.128,,2.692,,3856865950,24261,58774,782,1005349,,0,0,0,0,0,0,0,0,1763479060173147
polynomial-evaluation,cpp,optimized,-20,4,process,8,4832186,66.639,13.175,,2.69,,3856705550,23129,54748,746,1004862,,0,0,0,0,0,0,0,0,1763479065011134
polynomial-evaluation,cpp,optimized,-20,4,process,9,4832239,67.141,13.668,,2.691,,3856746944,23391,55719,776,1005074,,0,0,0,0,0,0,0,0,1763479069849164
polynomial-evaluation,cpp,optimized,-20,4,process,10,4832049,67.077,13.618,,2.691,,3856608513,22508,52730,831,1004744,,0,0,0,0,0,0,0,0,1763479074687055
division-loop,rust,release,-20,4,process,1,1364642,18.993,3.891,,0.762,,1088914761,9022,24659,282,2791,,0,0,0,0,0,0,0,0,1763479077073882
division-loop,rust,release,-20,4,process,2,1364586,18.981,3.893,,0.76,,1088877176,8915,24652,415,2174,,0,0,0,0,0,0,0,0,1763479078444207
division-loop,rust,release,-20,4,process,3,1364597,18.989,3.887,,0.759,,1088904392,9825,29295,128,2624,,0,0,0,0,0,0,0,0,1763479079814655
division-loop,rust,release,-20,4,process,4,1364508,18.977,3.888,,0.76,,1088834848,8279,23692,132,1906,,0,0,0,0,0,0,0,0,1763479081184825
division-loop,rust,release,-20,4,process,5,1364669,18.994,3.893,,0.761,,1088961776,9552,28539,310,2423,,0,0,0,0,0,0,0,0,1763479082555261
division-loop,rust,release,-20,4,process,6,1365015,18.992,3.891,,0.764,,1089236103,11690,35472,625,3077,,0,0,0,0,0,0,0,0,1763479083926040
division-loop,rust,release,-20,4,process,7,1364451,18.975,3.886,,0.759,,1088775447,8664,23887,136,1764,,0,0,0,0,0,0,0,0,1763479085296280
division-loop,rust,release,-20,4,process,8,1364543,18.98,3.89,,0.761,,1088839617,8564,23372,167,1835,,0,0,0,0,0,0,0,0,1763479086666483
division-loop,rust,release,-20,4,process,9,1364947,18.981,3.892,,0.76,,1089183628,11897,37490,256,3137,,0,0,0,0,0,0,0,0,1763479088037296
division-loop,rust,release,-20,4,process,10,1364461,18.979,3.887,,0.759,,1088798384,8594,23840,114,1774,,0,0,0,0,0,0,0,0,1763479089407501
polynomial-evaluation,java,server,-20,4,process,1,10230116,142.279,29.083,,5.717,,8165271355,4149438,7987443,137130,2905806,,0,0,0,0,0,0,0,0,1763479101385948
polynomial-evaluation,java,server,-20,4,process,2,10230705,142.255,29.055,,5.716,,8165754019,4236573,8014656,137773,2894350,,0,0,0,0,0,0,0,0,1763479111622750
polynomial-evaluation,java,server,-20,4,process,3,10230006,142.024,28.829,,5.72,,8165184602,4177527,8071703,136322,2895489,,0,0,0,0,0,0,0,0,1763479121858834
polynomial-evaluation,java,server,-20,4,process,4,10246854,142.509,29.116,,5.724,,8178628515,4330981,8233213,134838,2934420,,0,0,0,0,0,0,0,0,1763479132111755
polynomial-evaluation,java,server,-20,4,process,5,10247809,142.487,29.105,,5.725,,8179388878,4502293,8175353,135159,3083977,,0,0,0,0,0,0,0,0,1763479142365644
polynomial-evaluation,java,server,-20,4,process,6,10261870,142.688,29.133,,5.739,,8190608802,4708522,8396857,135547,3215904,,0,0,0,0,0,0,0,0,1763479152633616
polynomial-evaluation,java,server,-20,4,process,7,10243696,142.498,29.154,,5.727,,8176109730,4291108,7974452,146803,2895982,,0,0,0,0,0,0,0,0,1763479162883373
polynomial-evaluation,java,server,-20,4,process,8,10235236,142.402,29.163,,5.723,,8169357372,4237209,8105485,140698,2921873,,0,0,0,0,0,0,0,0,1763479173124700
polynomial-evaluation,java,server,-20,4,process,9,10234407,142.351,29.108,,5.717,,8168684017,4109031,7878339,134161,2868134,,0,0,0,0,0,0,0,0,1763479183365247
polynomial-evaluation,java,server,-20,4,process,10,10238002,142.423,29.15,,5.718,,8171557074,4072493,7968611,133299,2878135,,0,0,0,0,0,0,0,0,1763479193609341
polynomial-evaluation,c,optimized,-20,4,process,1,4773386,66.024,13.211,,2.66,,3809705457,13961,40280,603,1004119,,0,0,0,0,0,0,0,0,1763479198620023
polynomial-evaluation,c,optimized,-20,4,process,2,4773834,65.971,13.147,,2.664,,3810095197,16340,50673,822,1004280,,0,0,0,0,0,0,0,0,1763479203399667
polynomial-evaluation,c,optimized,-20,4,process,3,4773293,65.705,12.894,,2.658,,3809676193,17915,51746,617,1004135,,0,0,0,0,0,0,0,0,1763479208178813
polynomial-evaluation,c,optimized,-20,4,process,4,4774526,65.983,13.162,,2.657,,3810654294,20625,58795,322,1004571,,0,0,0,0,0,0,0,0,1763479212959153
polynomial-evaluation,c,optimized,-20,4,process,5,4773520,66.159,13.339,,2.658,,3809847537,14773,43838,411,1002945,,0,0,0,0,0,0,0,0,1763479217738421
polynomial-evaluation,c,optimized,-20,4,process,6,4773704,66.132,13.311,,2.658,,3810006342,18868,54485,399,1003985,,0,0,0,0,0,0,0,0,1763479222517889
polynomial-evaluation,c,optimized,-20,4,process,7,4773293,66.241,13.431,,2.657,,3809677557,14594,41705,391,1002710,,0,0,0,0,0,0,0,0,1763479227296964
polynomial-evaluation,c,optimized,-20,4,process,8,4774501,66.064,13.228,,2.659,,3810638681,22716,64987,359,1004958,,0,0,0,0,0,0,0,0,1763479232077252
polynomial-evaluation,c,optimized,-20,4,process,9,4773381,66.257,13.447,,2.663,,3809745856,16407,47214,786,1003115,,0,0,0,0,0,0,0,0,1763479236856384
polynomial-evaluation,c,optimized,-20,4,process,10,4773138,65.829,13.001,,2.658,,3809553137,16324,46646,521,1003189,,0,0,0,0,0,0,0,0,1763479241635352
matrix-multiplication,rust,release,-20,4,process,1,38816477,540.392,110.917,,21.62,,30982664676,1019405274,286031,3766,40226378,,0,0,0,0,0,0,0,0,1763479281641052
matrix-multiplication,rust,release,-20,4,process,2,38811668,540.187,110.762,,21.62,,30978797862,1018787118,302543,5031,40228291,,0,0,0,0,0,0,0,0,1763479320458566
matrix-multiplication,rust,release,-20,4,process,3,38855912,540.815,110.903,,21.646,,31014125992,1018128474,277491,5590,40224957,,0,0,0,0,0,0,0,0,1763479359320380
matrix-multiplication,rust,release,-20,4,process,4,38860904,540.811,110.87,,21.64,,31018092101,1019095977,250103,3940,40222254,,0,0,0,0,0,0,0,0,1763479398187194
matrix-multiplication,rust,release,-20,4,process,5,38821107,540.246,110.728,,21.62,,30986309994,1018600837,249635,5989,40222463,,0,0,0,0,0,0,0,0,1763479437014168
matrix-multiplication,rust,release,-20,4,process,6,38825851,540.308,110.737,,21.628,,30990078301,1018509063,308371,4868,40228110,,0,0,0,0,0,0,0,0,1763479475845920
matrix-multiplication,rust,release,-20,4,process,7,38835342,540.494,110.807,,21.631,,30997635035,1019091377,295193,5857,40226507,,0,0,0,0,0,0,0,0,1763479514687134
matrix-multiplication,rust,release,-20,4,process,8,38805098,540.025,110.688,,21.61,,30973484140,1018977980,302837,5222,40227402,,0,0,0,0,0,0,0,0,1763479553498104
matrix-multiplication,rust,release,-20,4,process,9,38836371,540.528,110.841,,21.63,,30998422909,1018970074,274348,3226,40224740,,0,0,0,0,0,0,0,0,1763479592340338
matrix-multiplication,rust,release,-20,4,process,10,38945233,542.044,111.148,,21.693,,31085312757,1019932059,815281,47263,40347556,,0,0,0,0,0,0,0,0,1763479631291462
matrix-multiplication,cpp,optimized,-20,4,process,1,35273410,490.814,100.538,,19.642,,28154454896,1037539421,279477,4416,40226173,,0,0,0,0,0,0,0,0,1763479668424236
matrix-multiplication,cpp,optimized,-20,4,process,2,35286639,491.003,100.573,,19.645,,28165027708,1036448298,295347,2153,40226538,,0,0,0,0,0,0,0,0,1763479703716683
matrix-multiplication,cpp,optimized,-20,4,process,3,35247608,490.442,100.443,,19.624,,28133865797,1039777355,302305,4031,40227210,,0,0,0,0,0,0,0,0,1763479738970121
matrix-multiplication,cpp,optimized,-20,4,process,4,35238700,490.308,100.432,,19.618,,28126738947,1036177528,261831,3906,40223586,,0,0,0,0,0,0,0,0,1763479774214647
matrix-multiplication,cpp,optimized,-20,4,process,5,35234621,490.289,100.443,,19.62,,28123495319,1035728910,212743,5530,40218890,,0,0,0,0,0,0,0,0,1763479809455107
matrix-multiplication,cpp,optimized,-20,4,process,6,35249783,490.443,100.445,,19.622,,28135585078,1035607099,209713,3400,40218363,,0,0,0,0,0,0,0,0,1763479844710754
matrix-multiplication,cpp,optimized,-20,4,process,7,35239997,490.321,100.424,,19.62,,28127755615,1036945627,291452,2361,40226538,,0,0,0,0,0,0,0,0,1763479879956611
matrix-multiplication,cpp,optimized,-20,4,process,8,35256461,490.583,100.502,,19.635,,28140919259,1035301003,296462,3971,40226869,,0,0,0,0,0,0,0,0,1763479915218945
matrix-multiplication,cpp,optimized,-20,4,process,9,35230573,490.19,100.401,,19.614,,28120249081,1035157610,283057,3202,40224954,,0,0,0,0,0,0,0,0,1763479950455369
matrix-multiplication,cpp,optimized,-20,4,process,10,35266499,490.689,100.502,,19.633,,28148922857,1036078550,253767,3435,40223008,,0,0,0,0,0,0,0,0,1763479985727734
